innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.result,info.overs,info.players.Botswana,info.players.Seychelles,info.registry.people.A Paleker,info.registry.people.B Maphosa,info.registry.people.D Kalvin,info.registry.people.D Maisuria,info.registry.people.D Odhiambo,info.registry.people.Itangishaka Olivier,info.registry.people.K Motlanka,info.registry.people.K Piet,info.registry.people.M Mooketsi,info.registry.people.Mazharul Islam,info.registry.people.N Krishna,info.registry.people.P Silas,info.registry.people.R Nehonde,info.registry.people.S Rana,info.registry.people.S Rukmal,info.registry.people.S Udhayan,info.registry.people.S Wadvalla,info.registry.people.SKDT Madusanka,info.registry.people.SR Mohan,info.registry.people.STRA de Silva,info.registry.people.T Perera,info.registry.people.T Shanmugam,info.registry.people.T Tshose,info.registry.people.TKP Rajapaksha,info.registry.people.V Balakrishnan,info.registry.people.V Mbazo,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Botswana', 'deliveries': [{0.1: {'bowler': 'T Shanmugam', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'R Nehonde', 'batsman': 'K Motlanka'}}, {0.2: {'non_striker': 'K Motlanka', 'bowler': 'T Shanmugam', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Nehonde'}}, {0.3: {'non_striker': 'K Motlanka', 'bowler': 'T Shanmugam', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Nehonde'}}, {0.4: {'non_striker': 'K Motlanka', 'bowler': 'T Shanmugam', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Nehonde'}}, {0.5: {'non_striker': 'K Motlanka', 'bowler': 'T Shanmugam', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Nehonde'}}, {0.6: {'non_striker': 'R Nehonde', 'bowler': 'T Shanmugam', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Motlanka'}}, {1.1: {'non_striker': 'K Motlanka', 'bowler': 'S Rana', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'R Nehonde'}}, {1.2: {'non_striker': 'K Motlanka', 'bowler': 'S Rana', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'R Nehonde'}}, {1.3: {'non_striker': 'K Motlanka', 'bowler': 'S Rana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Nehonde'}}, {1.4: {'non_striker': 'K Motlanka', 'bowler': 'S Rana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Nehonde'}}, {1.5: {'non_striker': 'K Motlanka', 'bowler': 'S Rana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Nehonde'}}, {1.6: {'non_striker': 'K Motlanka', 'bowler': 'S Rana', 'runs': {'extras': 0, 'total': 3, 'batsman': 3}, 'batsman': 'R Nehonde'}}, {2.1: {'non_striker': 'K Motlanka', 'bowler': 'T Shanmugam', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Nehonde'}}, {2.2: {'non_striker': 'R Nehonde', 'bowler': 'T Shanmugam', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'K Motlanka'}}, {2.3: {'non_striker': 'K Motlanka', 'bowler': 'T Shanmugam', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Nehonde'}}, {2.4: {'non_striker': 'R Nehonde', 'bowler': 'T Shanmugam', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Motlanka'}}, {2.5: {'non_striker': 'R Nehonde', 'bowler': 'T Shanmugam', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Motlanka'}}, {2.6: {'non_striker': 'K Motlanka', 'bowler': 'T Shanmugam', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'R Nehonde'}}, {3.1: {'non_striker': 'R Nehonde', 'bowler': 'S Rana', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'K Motlanka'}}, {3.2: {'non_striker': 'R Nehonde', 'bowler': 'S Rana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Motlanka'}}, {3.3: {'non_striker': 'R Nehonde', 'bowler': 'S Rana', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'K Motlanka'}}, {3.4: {'non_striker': 'R Nehonde', 'bowler': 'S Rana', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'K Motlanka'}}, {3.5: {'non_striker': 'R Nehonde', 'bowler': 'S Rana', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'K Motlanka'}}, {3.6: {'non_striker': 'R Nehonde', 'bowler': 'S Rana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Motlanka'}}, {4.1: {'non_striker': 'K Motlanka', 'bowler': 'STRA de Silva', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Nehonde'}}, {4.2: {'non_striker': 'K Motlanka', 'bowler': 'STRA de Silva', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'R Nehonde'}}, {4.3: {'non_striker': 'K Motlanka', 'bowler': 'STRA de Silva', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'batsman': 'R Nehonde'}}, {4.4: {'non_striker': 'R Nehonde', 'bowler': 'STRA de Silva', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'K Motlanka'}}, {4.5: {'non_striker': 'R Nehonde', 'bowler': 'STRA de Silva', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'K Motlanka'}}, {4.6: {'non_striker': 'R Nehonde', 'bowler': 'STRA de Silva', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'K Motlanka'}}, {4.7: {'non_striker': 'R Nehonde', 'bowler': 'STRA de Silva', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Motlanka'}}, {4.8: {'non_striker': 'R Nehonde', 'bowler': 'STRA de Silva', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'K Motlanka'}}, {4.9: {'non_striker': 'R Nehonde', 'bowler': 'STRA de Silva', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Motlanka'}}, {5.1: {'non_striker': 'R Nehonde', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Motlanka'}}, {5.2: {'non_striker': 'R Nehonde', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Motlanka'}}, {5.3: {'non_striker': 'R Nehonde', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Motlanka'}}, {5.4: {'non_striker': 'R Nehonde', 'bowler': 'S Rukmal', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'K Motlanka'}}, {5.5: {'non_striker': 'K Motlanka', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Nehonde'}}, {5.6: {'non_striker': 'K Motlanka', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Nehonde'}}, {6.1: {'non_striker': 'K Motlanka', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Nehonde', 'wicket': {'player_out': 'R Nehonde', 'fielders': ['STRA de Silva'], 'kind': 'caught'}}}, {6.2: {'non_striker': 'K Motlanka', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Perera'}}, {6.3: {'non_striker': 'K Motlanka', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Perera'}}, {6.4: {'non_striker': 'K Motlanka', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Perera'}}, {6.5: {'non_striker': 'T Perera', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Motlanka'}}, {6.6: {'non_striker': 'T Perera', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Motlanka'}}, {7.1: {'non_striker': 'K Motlanka', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Perera'}}, {7.2: {'non_striker': 'K Motlanka', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Perera'}}, {7.3: {'non_striker': 'T Perera', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Motlanka'}}, {7.4: {'non_striker': 'K Motlanka', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'T Perera'}}, {7.5: {'non_striker': 'K Motlanka', 'bowler': 'S Rukmal', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'T Perera'}}, {7.6: {'non_striker': 'K Motlanka', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Perera'}}, {7.7: {'non_striker': 'K Motlanka', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Perera'}}, {8.1: {'non_striker': 'T Perera', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Motlanka'}}, {8.2: {'non_striker': 'K Motlanka', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Perera'}}, {8.3: {'non_striker': 'T Perera', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Motlanka'}}, {8.4: {'non_striker': 'T Perera', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Motlanka'}}, {8.5: {'non_striker': 'K Motlanka', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Perera'}}, {8.6: {'non_striker': 'K Motlanka', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Perera'}}, {9.1: {'non_striker': 'K Motlanka', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'T Perera'}}, {9.2: {'non_striker': 'K Motlanka', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Perera'}}, {9.3: {'non_striker': 'K Motlanka', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Perera'}}, {9.4: {'non_striker': 'T Perera', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Motlanka'}}, {9.5: {'non_striker': 'T Perera', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'K Motlanka'}}, {9.6: {'non_striker': 'T Perera', 'bowler': 'S Rukmal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Motlanka'}}, {10.1: {'non_striker': 'K Motlanka', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Perera'}}, {10.2: {'non_striker': 'T Perera', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Motlanka'}}, {10.3: {'non_striker': 'K Motlanka', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Perera'}}, {10.4: {'non_striker': 'T Perera', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'K Motlanka'}}, {10.5: {'non_striker': 'T Perera', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'K Motlanka'}}, {10.6: {'non_striker': 'T Perera', 'bowler': 'N Krishna', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'K Motlanka'}}, {11.1: {'non_striker': 'K Motlanka', 'bowler': 'SKDT Madusanka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Perera'}}, {11.2: {'non_striker': 'K Motlanka', 'bowler': 'SKDT Madusanka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Perera', 'wicket': {'player_out': 'K Motlanka', 'fielders': ['Mazharul Islam'], 'kind': 'run out'}}}, {11.3: {'non_striker': 'T Perera', 'bowler': 'SKDT Madusanka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'V Balakrishnan'}}, {11.4: {'non_striker': 'T Perera', 'bowler': 'SKDT Madusanka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'V Balakrishnan'}}, {11.5: {'non_striker': 'T Perera', 'bowler': 'SKDT Madusanka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'V Balakrishnan'}}, {11.6: {'non_striker': 'V Balakrishnan', 'bowler': 'SKDT Madusanka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Perera'}}, {12.1: {'non_striker': 'T Perera', 'bowler': 'D Kalvin', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'V Balakrishnan'}}, {12.2: {'non_striker': 'V Balakrishnan', 'bowler': 'D Kalvin', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'T Perera'}}, {12.3: {'non_striker': 'V Balakrishnan', 'bowler': 'D Kalvin', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Perera'}}, {12.4: {'non_striker': 'V Balakrishnan', 'bowler': 'D Kalvin', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Perera'}}, {12.5: {'non_striker': 'T Perera', 'bowler': 'D Kalvin', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'V Balakrishnan'}}, {12.6: {'non_striker': 'T Perera', 'bowler': 'D Kalvin', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'V Balakrishnan'}}, {12.7: {'non_striker': 'V Balakrishnan', 'bowler': 'D Kalvin', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'T Perera'}}, {13.1: {'non_striker': 'T Perera', 'bowler': 'SKDT Madusanka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'V Balakrishnan'}}, {13.2: {'non_striker': 'V Balakrishnan', 'bowler': 'SKDT Madusanka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Perera'}}, {13.3: {'non_striker': 'V Balakrishnan', 'bowler': 'SKDT Madusanka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Perera'}}, {13.4: {'non_striker': 'T Perera', 'bowler': 'SKDT Madusanka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'V Balakrishnan'}}, {13.5: {'non_striker': 'V Balakrishnan', 'bowler': 'SKDT Madusanka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Perera'}}, {13.6: {'non_striker': 'T Perera', 'bowler': 'SKDT Madusanka', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'V Balakrishnan'}}, {14.1: {'non_striker': 'V Balakrishnan', 'bowler': 'D Kalvin', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'T Perera'}}, {14.2: {'non_striker': 'V Balakrishnan', 'bowler': 'D Kalvin', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Perera'}}, {14.3: {'non_striker': 'T Perera', 'bowler': 'D Kalvin', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'V Balakrishnan'}}, {14.4: {'non_striker': 'T Perera', 'bowler': 'D Kalvin', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'V Balakrishnan'}}, {14.5: {'non_striker': 'T Perera', 'bowler': 'D Kalvin', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'V Balakrishnan'}}, {14.6: {'non_striker': 'T Perera', 'bowler': 'D Kalvin', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'V Balakrishnan'}}, {14.7: {'non_striker': 'T Perera', 'bowler': 'D Kalvin', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'V Balakrishnan'}}]}}]",0.92,2022-11-17,1,6,Kigali City,['2022-11-17'],male,T20,1888,no result,20,"['K Motlanka', 'R Nehonde', 'T Perera', 'V Balakrishnan', 'T Tshose', 'M Mooketsi', 'P Silas', 'V Mbazo', 'D Maisuria', 'K Piet', 'B Maphosa']","['D Kalvin', 'Mazharul Islam', 'N Krishna', 'S Udhayan', 'SKDT Madusanka', 'TKP Rajapaksha', 'STRA de Silva', 'SR Mohan', 'S Rana', 'T Shanmugam', 'S Rukmal']",634b11ac,20d948ae,895ae8b6,a96b36af,45994517,0ee3bb49,21549344,39fd9295,008a024c,30564b3e,c62a0327,9f2e1944,4393e047,90edaaa9,f5be7b08,a8d6305d,c1a1acf3,95c2d309,58533699,21fe743b,456397e5,60fc2c8c,18ae55e4,b5dcec37,0c1da0c4,a2317d14,"['Botswana', 'Seychelles']",Seychelles,field,['A Paleker'],Integrated Polytechnic Regional Centre
