innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.wickets,info.overs,info.player_of_match,info.players.Mali,info.players.Rwanda,info.registry.people.A Ikuzwe,info.registry.people.A Kone,info.registry.people.A Sangare,info.registry.people.A Uwimbabazi,info.registry.people.B Coulibaly,info.registry.people.C Uwamahoro,info.registry.people.DI Dusabemungu,info.registry.people.G Ishimwe,info.registry.people.H Ishimwe,info.registry.people.J Nyirankundineza,info.registry.people.Jackson Nzayisenga,info.registry.people.John Mayeku,info.registry.people.M Coulibaly,info.registry.people.M Samake,info.registry.people.M Vumiliya,info.registry.people.MD Bimenyimana,info.registry.people.N Traore,info.registry.people.O Sow,info.registry.people.R Cisse,info.registry.people.S Kagnassy,info.registry.people.S Uwera,info.registry.people.T Konate,info.registry.people.V Iriho,info.registry.people.Vicky Prajapati,info.registry.people.Y Sangare,info.teams,info.toss.decision,info.toss.winner,info.umpires,info.venue
"[{'1st innings': {'team': 'Mali', 'deliveries': [{0.1: {'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'R Cisse', 'batsman': 'M Samake'}}, {0.2: {'bowler': 'MD Bimenyimana', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'R Cisse', 'batsman': 'M Samake'}}, {0.3: {'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'R Cisse', 'batsman': 'M Samake'}}, {0.4: {'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'R Cisse', 'batsman': 'M Samake'}}, {0.5: {'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'R Cisse', 'batsman': 'M Samake'}}, {0.6: {'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'R Cisse', 'batsman': 'M Samake'}}, {0.7: {'non_striker': 'M Samake', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Cisse', 'wicket': {'player_out': 'R Cisse', 'fielders': ['A Uwimbabazi'], 'kind': 'caught'}}}, {1.1: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Samake', 'wicket': {'player_out': 'M Samake', 'fielders': ['MD Bimenyimana'], 'kind': 'caught'}}}, {1.2: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'O Sow'}}, {1.3: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'O Sow'}}, {1.4: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'O Sow'}}, {1.5: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'O Sow'}}, {1.6: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'O Sow'}}, {2.1: {'non_striker': 'N Traore', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'O Sow', 'wicket': {'player_out': 'O Sow', 'kind': 'run out'}}}, {2.2: {'non_striker': 'N Traore', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Kone'}}, {2.3: {'non_striker': 'N Traore', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Kone'}}, {2.4: {'non_striker': 'N Traore', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Kone', 'wicket': {'player_out': 'A Kone', 'kind': 'bowled'}}}, {2.5: {'non_striker': 'N Traore', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Coulibaly'}}, {2.6: {'non_striker': 'N Traore', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'M Coulibaly'}}, {3.1: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Coulibaly'}}, {3.2: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Coulibaly'}}, {3.3: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Coulibaly'}}, {3.4: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Coulibaly'}}, {3.5: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Coulibaly'}}, {3.6: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Coulibaly'}}, {4.1: {'non_striker': 'M Coulibaly', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Traore'}}, {4.2: {'non_striker': 'M Coulibaly', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Traore'}}, {4.3: {'non_striker': 'M Coulibaly', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Traore'}}, {4.4: {'non_striker': 'M Coulibaly', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Traore'}}, {4.5: {'non_striker': 'M Coulibaly', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Traore'}}, {4.6: {'non_striker': 'M Coulibaly', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Traore'}}, {5.1: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Coulibaly'}}, {5.2: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Coulibaly'}}, {5.3: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Coulibaly'}}, {5.4: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Coulibaly', 'wicket': {'player_out': 'M Coulibaly', 'fielders': ['A Ikuzwe'], 'kind': 'caught'}}}, {5.5: {'non_striker': 'N Traore', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Konate', 'wicket': {'player_out': 'N Traore', 'kind': 'run out'}}}, {5.6: {'non_striker': 'A Sangare', 'bowler': 'M Vumiliya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Konate'}}, {6.1: {'non_striker': 'T Konate', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Sangare'}}, {6.2: {'non_striker': 'T Konate', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Sangare'}}, {6.3: {'non_striker': 'T Konate', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Sangare'}}, {6.4: {'non_striker': 'T Konate', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Sangare'}}, {6.5: {'non_striker': 'T Konate', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Sangare'}}, {6.6: {'non_striker': 'T Konate', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Sangare', 'wicket': {'player_out': 'A Sangare', 'kind': 'bowled'}}}, {7.1: {'bowler': 'V Iriho', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Y Sangare', 'batsman': 'T Konate'}}, {7.2: {'bowler': 'V Iriho', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Y Sangare', 'batsman': 'T Konate'}}, {7.3: {'bowler': 'V Iriho', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Y Sangare', 'batsman': 'T Konate'}}, {7.4: {'bowler': 'V Iriho', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Y Sangare', 'batsman': 'T Konate'}}, {7.5: {'non_striker': 'Y Sangare', 'bowler': 'V Iriho', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Konate', 'wicket': {'player_out': 'T Konate', 'kind': 'bowled'}}}, {7.6: {'non_striker': 'Y Sangare', 'bowler': 'V Iriho', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'B Coulibaly'}}, {8.1: {'non_striker': 'B Coulibaly', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Y Sangare'}}, {8.2: {'non_striker': 'B Coulibaly', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Y Sangare', 'wicket': {'player_out': 'Y Sangare', 'kind': 'lbw'}}}, {8.3: {'non_striker': 'B Coulibaly', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'byes': 2}, 'batsman': 'S Kagnassy'}}, {8.4: {'non_striker': 'B Coulibaly', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kagnassy'}}, {8.5: {'non_striker': 'B Coulibaly', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kagnassy'}}, {8.6: {'non_striker': 'B Coulibaly', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kagnassy', 'wicket': {'player_out': 'S Kagnassy', 'kind': 'lbw'}}}]}}, {'2nd innings': {'team': 'Rwanda', 'deliveries': [{0.1: {'bowler': 'Y Sangare', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'J Nyirankundineza', 'batsman': 'A Uwimbabazi'}}, {0.2: {'bowler': 'Y Sangare', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'J Nyirankundineza', 'batsman': 'A Uwimbabazi'}}, {0.3: {'non_striker': 'A Uwimbabazi', 'bowler': 'Y Sangare', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'J Nyirankundineza'}}, {0.4: {'non_striker': 'J Nyirankundineza', 'bowler': 'Y Sangare', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'A Uwimbabazi'}}, {0.5: {'non_striker': 'A Uwimbabazi', 'bowler': 'Y Sangare', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'J Nyirankundineza'}}]}}]",0.91,2019-06-20,1,6,Kigali City,['2019-06-18'],female,T20,668,Rwanda,10,20,['J Nyirankundineza'],"['M Samake', 'R Cisse', 'N Traore', 'O Sow', 'A Kone', 'M Coulibaly', 'T Konate', 'A Sangare', 'Y Sangare', 'B Coulibaly', 'S Kagnassy']","['A Uwimbabazi', 'J Nyirankundineza', 'DI Dusabemungu', 'A Ikuzwe', 'V Iriho', 'G Ishimwe', 'H Ishimwe', 'M Vumiliya', 'MD Bimenyimana', 'C Uwamahoro', 'S Uwera']",6762a445,8595cc08,c6d92330,ef27e290,5a58e0fb,81dfc700,90e03594,b5ae57ee,ffa296f7,7e7d2fe5,d392fec7,9d819a32,e9440fb5,7dd6e13d,0c00286e,c1a0cebe,bc923a08,987ef472,be2537e9,f55989ae,1ef174b8,e78ed8be,2853eafb,8926ed4e,656aeb5d,"['Rwanda', 'Mali']",bat,Mali,"['Vicky Prajapati', 'Jackson Nzayisenga']",Gahanga International Cricket Stadium. Rwanda
