innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.wickets,info.overs,info.player_of_match,info.players.Fiji,info.players.Papua New Guinea,info.registry.people.A Tagilala,info.registry.people.B Tau,info.registry.people.H Nou,info.registry.people.HJ Thomas,info.registry.people.I Waqavakatoga,info.registry.people.K Arua,info.registry.people.Kim Cotton,info.registry.people.L Samani,info.registry.people.L Vua,info.registry.people.M Tilau,info.registry.people.M Tom,info.registry.people.M Vua,info.registry.people.M Vuruna,info.registry.people.N Vare,info.registry.people.NM Ambo,info.registry.people.R Muriyalo,info.registry.people.R Oa,info.registry.people.S Jimmy,info.registry.people.S Lomani,info.registry.people.S Lote,info.registry.people.SR Bernard,info.registry.people.Suresh Subramanian,info.registry.people.T Ruma,info.registry.people.V Araa,info.registry.people.W Ofamoli,info.registry.people.ZK Shem,info.teams,info.toss.decision,info.toss.winner,info.umpires,info.venue
"[{'1st innings': {'team': 'Fiji', 'deliveries': [{0.1: {'bowler': 'M Tom', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'I Waqavakatoga', 'batsman': 'M Vuruna'}}, {0.2: {'bowler': 'M Tom', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'I Waqavakatoga', 'batsman': 'M Vuruna'}}, {0.3: {'bowler': 'M Tom', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'I Waqavakatoga', 'batsman': 'M Vuruna'}}, {0.4: {'bowler': 'M Tom', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'I Waqavakatoga', 'batsman': 'M Vuruna'}}, {0.5: {'non_striker': 'M Vuruna', 'bowler': 'M Tom', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'I Waqavakatoga'}}, {0.6: {'non_striker': 'M Vuruna', 'bowler': 'M Tom', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'I Waqavakatoga'}}, {0.7: {'non_striker': 'M Vuruna', 'bowler': 'M Tom', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'I Waqavakatoga'}}, {1.1: {'non_striker': 'I Waqavakatoga', 'bowler': 'S Jimmy', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'M Vuruna'}}, {1.2: {'non_striker': 'I Waqavakatoga', 'bowler': 'S Jimmy', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'M Vuruna'}}, {1.3: {'non_striker': 'M Vuruna', 'bowler': 'S Jimmy', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'I Waqavakatoga'}}, {1.4: {'non_striker': 'I Waqavakatoga', 'bowler': 'S Jimmy', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'M Vuruna'}}, {1.5: {'non_striker': 'M Vuruna', 'bowler': 'S Jimmy', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'I Waqavakatoga', 'wicket': {'player_out': 'I Waqavakatoga', 'fielders': ['NM Ambo'], 'kind': 'caught'}}}, {1.6: {'non_striker': 'M Vuruna', 'bowler': 'S Jimmy', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Lomani'}}, {2.1: {'non_striker': 'S Lomani', 'bowler': 'M Tom', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Vuruna'}}, {2.2: {'non_striker': 'S Lomani', 'bowler': 'M Tom', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Vuruna'}}, {2.3: {'non_striker': 'S Lomani', 'bowler': 'M Tom', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Vuruna', 'wicket': {'player_out': 'M Vuruna', 'kind': 'caught and bowled'}}}, {2.4: {'non_striker': 'S Lomani', 'bowler': 'M Tom', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Vua'}}, {2.5: {'non_striker': 'S Lomani', 'bowler': 'M Tom', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Vua'}}, {2.6: {'non_striker': 'S Lomani', 'bowler': 'M Tom', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'M Vua'}}, {3.1: {'non_striker': 'S Lomani', 'bowler': 'S Jimmy', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Vua'}}, {3.2: {'non_striker': 'S Lomani', 'bowler': 'S Jimmy', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Vua'}}, {3.3: {'non_striker': 'S Lomani', 'bowler': 'S Jimmy', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'M Vua'}}, {3.4: {'non_striker': 'M Vua', 'bowler': 'S Jimmy', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'S Lomani'}}, {3.5: {'non_striker': 'S Lomani', 'bowler': 'S Jimmy', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Vua'}}, {3.6: {'non_striker': 'S Lomani', 'bowler': 'S Jimmy', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'M Vua'}}, {4.1: {'non_striker': 'S Lomani', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Vua'}}, {4.2: {'non_striker': 'S Lomani', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'M Vua'}}, {4.3: {'non_striker': 'M Vua', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'S Lomani'}}, {4.4: {'non_striker': 'S Lomani', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Vua'}}, {4.5: {'non_striker': 'S Lomani', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Vua'}}, {4.6: {'non_striker': 'S Lomani', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Vua'}}, {5.1: {'non_striker': 'M Vua', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Lomani'}}, {5.2: {'non_striker': 'M Vua', 'bowler': 'R Oa', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'S Lomani'}}, {5.3: {'non_striker': 'M Vua', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Lomani', 'wicket': {'player_out': 'M Vua', 'kind': 'run out'}}}, {5.4: {'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'R Muriyalo', 'batsman': 'S Lomani'}}, {5.5: {'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'R Muriyalo', 'batsman': 'S Lomani'}}, {5.6: {'non_striker': 'S Lomani', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Muriyalo'}}, {5.7: {'non_striker': 'S Lomani', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Muriyalo'}}, {6.1: {'non_striker': 'R Muriyalo', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Lomani'}}, {6.2: {'non_striker': 'R Muriyalo', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Lomani'}}, {6.3: {'non_striker': 'R Muriyalo', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'S Lomani'}}, {6.4: {'non_striker': 'R Muriyalo', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Lomani'}}, {6.5: {'non_striker': 'R Muriyalo', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Lomani', 'wicket': {'player_out': 'S Lomani', 'kind': 'run out'}}}, {6.6: {'non_striker': 'R Muriyalo', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'W Ofamoli'}}, {7.1: {'non_striker': 'R Muriyalo', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'W Ofamoli'}}, {7.2: {'non_striker': 'R Muriyalo', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'W Ofamoli', 'wicket': {'player_out': 'W Ofamoli', 'kind': 'bowled'}}}, {7.3: {'non_striker': 'R Muriyalo', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Lote'}}, {7.4: {'non_striker': 'R Muriyalo', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'S Lote'}}, {7.5: {'non_striker': 'S Lote', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Muriyalo'}}, {7.6: {'non_striker': 'S Lote', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Muriyalo'}}, {8.1: {'non_striker': 'S Lote', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Muriyalo'}}, {8.2: {'non_striker': 'R Muriyalo', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Lote'}}, {8.3: {'non_striker': 'R Muriyalo', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Lote'}}, {8.4: {'non_striker': 'R Muriyalo', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Lote'}}, {8.5: {'non_striker': 'R Muriyalo', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'S Lote'}}, {8.6: {'non_striker': 'S Lote', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Muriyalo', 'wicket': {'player_out': 'R Muriyalo', 'fielders': ['N Vare'], 'kind': 'caught'}}}, {9.1: {'non_striker': 'A Tagilala', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Lote', 'wicket': {'player_out': 'S Lote', 'fielders': ['B Tau'], 'kind': 'stumped'}}}, {9.2: {'non_striker': 'A Tagilala', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Samani'}}, {9.3: {'non_striker': 'A Tagilala', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Samani'}}, {9.4: {'non_striker': 'A Tagilala', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Samani'}}, {9.5: {'non_striker': 'A Tagilala', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Samani', 'wicket': {'player_out': 'L Samani', 'kind': 'bowled'}}}, {9.6: {'non_striker': 'A Tagilala', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Tilau'}}, {10.1: {'non_striker': 'M Tilau', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Tagilala'}}, {10.2: {'non_striker': 'M Tilau', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'A Tagilala'}}, {10.3: {'non_striker': 'A Tagilala', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Tilau', 'wicket': {'player_out': 'M Tilau', 'kind': 'caught and bowled'}}}, {10.4: {'non_striker': 'A Tagilala', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Vua'}}, {10.5: {'non_striker': 'A Tagilala', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Vua'}}, {10.6: {'non_striker': 'A Tagilala', 'bowler': 'K Arua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Vua'}}, {11.1: {'non_striker': 'L Vua', 'bowler': 'R Oa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Tagilala', 'wicket': {'player_out': 'A Tagilala', 'kind': 'bowled'}}}]}}, {'2nd innings': {'team': 'Papua New Guinea', 'deliveries': [{0.1: {'bowler': 'M Vua', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'T Ruma', 'batsman': 'S Jimmy'}}, {0.2: {'bowler': 'M Vua', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'non_striker': 'T Ruma', 'batsman': 'S Jimmy'}}, {0.3: {'non_striker': 'S Jimmy', 'bowler': 'M Vua', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'T Ruma'}}, {0.4: {'non_striker': 'S Jimmy', 'bowler': 'M Vua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Ruma'}}, {0.5: {'non_striker': 'S Jimmy', 'bowler': 'M Vua', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Ruma'}}, {0.6: {'non_striker': 'T Ruma', 'bowler': 'M Vua', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'S Jimmy'}}, {0.7: {'non_striker': 'S Jimmy', 'bowler': 'M Vua', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Ruma'}}, {0.8: {'non_striker': 'T Ruma', 'bowler': 'M Vua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Jimmy'}}, {1.1: {'non_striker': 'S Jimmy', 'bowler': 'R Muriyalo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Ruma'}}, {1.2: {'non_striker': 'S Jimmy', 'bowler': 'R Muriyalo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Ruma'}}, {1.3: {'non_striker': 'S Jimmy', 'bowler': 'R Muriyalo', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'T Ruma'}}, {1.4: {'non_striker': 'S Jimmy', 'bowler': 'R Muriyalo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Ruma'}}, {1.5: {'non_striker': 'S Jimmy', 'bowler': 'R Muriyalo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Ruma'}}, {1.6: {'non_striker': 'T Ruma', 'bowler': 'R Muriyalo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'S Jimmy'}}, {2.1: {'non_striker': 'T Ruma', 'bowler': 'M Vua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Jimmy'}}, {2.2: {'non_striker': 'T Ruma', 'bowler': 'M Vua', 'runs': {'extras': 0, 'total': 3, 'batsman': 3}, 'batsman': 'S Jimmy'}}, {2.3: {'non_striker': 'S Jimmy', 'bowler': 'M Vua', 'runs': {'extras': 0, 'total': 3, 'batsman': 3}, 'batsman': 'T Ruma'}}, {2.4: {'non_striker': 'T Ruma', 'bowler': 'M Vua', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'S Jimmy'}}, {2.5: {'non_striker': 'T Ruma', 'bowler': 'M Vua', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'S Jimmy'}}, {2.6: {'non_striker': 'S Jimmy', 'bowler': 'M Vua', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'T Ruma'}}, {2.7: {'non_striker': 'S Jimmy', 'bowler': 'M Vua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Ruma'}}, {3.1: {'non_striker': 'T Ruma', 'bowler': 'R Muriyalo', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'S Jimmy'}}]}}]",0.91,2019-10-31,1,6,Port Vila,['2019-05-07'],female,T20,636,Papua New Guinea,10,20,['R Oa'],"['M Vuruna', 'I Waqavakatoga', 'S Lomani', 'M Vua', 'R Muriyalo', 'W Ofamoli', 'S Lote', 'A Tagilala', 'L Samani', 'M Tilau', 'L Vua']","['S Jimmy', 'T Ruma', 'K Arua', 'B Tau', 'N Vare', 'H Nou', 'V Araa', 'R Oa', 'M Tom', 'NM Ambo', 'HJ Thomas']",c057e647,3a6cbb8e,ca90651a,a3034d3d,31d220f5,8ce69204,67a7c2ee,0ec3085b,978a63d4,745815a1,cebc1351,dcff5376,14d7b24b,20ace887,5aac4f00,a2fc9177,dd468f06,2daa8e40,b85ac5bb,09c07ae4,800187dc,4e869e23,3697a0ff,040f11e8,8e4664a4,87ffd217,"['Fiji', 'Papua New Guinea']",bat,Fiji,"['ZK Shem', 'Suresh Subramanian']","Ground 2, Independence Park"
