innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.wickets,info.overs,info.player_of_match,info.players.Isle of Man,info.players.Spain,info.registry.people.A McAuley,info.registry.people.AD Algar,info.registry.people.Atif Mehmood,info.registry.people.Awais Ahmed,info.registry.people.C Hartmann,info.registry.people.C Munoz-Mills,info.registry.people.C Rumistrzewicz,info.registry.people.C Webster,info.registry.people.D Doyle-Calle,info.registry.people.DJ Clark,info.registry.people.E Walker,info.registry.people.EF Beard,info.registry.people.F Clarke,info.registry.people.G Burrows,info.registry.people.J Butler,info.registry.people.JA Burrows,info.registry.people.K Cawte,info.registry.people.L Ward,info.registry.people.LA Burns,info.registry.people.MJ Chappell,info.registry.people.Mohammad Ihsan,info.registry.people.Mohammad Kamran,info.registry.people.R Panchal,info.registry.people.Shafat Ali Syed,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Isle of Man', 'deliveries': [{0.1: {'non_striker': 'G Burrows', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A McAuley', 'wicket': {'player_out': 'A McAuley', 'fielders': ['Awais Ahmed'], 'kind': 'caught'}}}, {0.2: {'non_striker': 'G Burrows', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Ward'}}, {0.3: {'non_striker': 'G Burrows', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Ward'}}, {0.4: {'non_striker': 'G Burrows', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Ward'}}, {0.5: {'non_striker': 'G Burrows', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'L Ward'}}, {0.6: {'non_striker': 'L Ward', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'G Burrows'}}, {1.1: {'non_striker': 'L Ward', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'G Burrows'}}, {1.2: {'non_striker': 'G Burrows', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Ward'}}, {1.3: {'non_striker': 'G Burrows', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'L Ward'}}, {1.4: {'non_striker': 'L Ward', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'G Burrows', 'wicket': {'player_out': 'G Burrows', 'kind': 'lbw'}}}, {1.5: {'non_striker': 'L Ward', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Hartmann'}}, {1.6: {'non_striker': 'L Ward', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Hartmann'}}, {2.1: {'non_striker': 'C Hartmann', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Ward', 'wicket': {'player_out': 'L Ward', 'kind': 'bowled'}}}, {2.2: {'non_striker': 'C Hartmann', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'EF Beard', 'wicket': {'player_out': 'EF Beard', 'kind': 'lbw'}}}, {2.3: {'non_striker': 'C Hartmann', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Webster', 'wicket': {'player_out': 'C Webster', 'kind': 'bowled'}}}, {2.4: {'non_striker': 'C Hartmann', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JA Burrows'}}, {2.5: {'non_striker': 'C Hartmann', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JA Burrows'}}, {2.6: {'non_striker': 'C Hartmann', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JA Burrows'}}, {3.1: {'non_striker': 'C Hartmann', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JA Burrows'}}, {3.2: {'non_striker': 'C Hartmann', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JA Burrows'}}, {3.3: {'non_striker': 'JA Burrows', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Hartmann', 'wicket': {'player_out': 'C Hartmann', 'fielders': ['C Munoz-Mills'], 'kind': 'caught'}}}, {3.4: {'non_striker': 'JA Burrows', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'J Butler'}}, {3.5: {'non_striker': 'J Butler', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'JA Burrows'}}, {3.6: {'non_striker': 'J Butler', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JA Burrows', 'wicket': {'player_out': 'JA Burrows', 'fielders': ['D Doyle-Calle'], 'kind': 'caught'}}}, {4.1: {'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'F Clarke', 'batsman': 'J Butler'}}, {4.2: {'non_striker': 'J Butler', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'F Clarke'}}, {4.3: {'non_striker': 'J Butler', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'F Clarke'}}, {4.4: {'non_striker': 'J Butler', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'F Clarke'}}, {4.5: {'non_striker': 'J Butler', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'F Clarke'}}, {4.6: {'non_striker': 'J Butler', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'F Clarke'}}, {5.1: {'non_striker': 'F Clarke', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'J Butler'}}, {5.2: {'non_striker': 'F Clarke', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'J Butler'}}, {5.3: {'non_striker': 'F Clarke', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'J Butler', 'wicket': {'player_out': 'J Butler', 'kind': 'bowled'}}}, {5.4: {'non_striker': 'F Clarke', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Walker'}}, {5.5: {'non_striker': 'F Clarke', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Walker'}}, {5.6: {'non_striker': 'F Clarke', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Walker'}}, {6.1: {'non_striker': 'E Walker', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'F Clarke'}}, {6.2: {'non_striker': 'E Walker', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'F Clarke'}}, {6.3: {'non_striker': 'E Walker', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'F Clarke'}}, {6.4: {'non_striker': 'E Walker', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'F Clarke'}}, {6.5: {'non_striker': 'E Walker', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'F Clarke'}}, {6.6: {'non_striker': 'E Walker', 'bowler': 'Mohammad Kamran', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'F Clarke'}}, {7.1: {'non_striker': 'F Clarke', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Walker'}}, {7.2: {'non_striker': 'F Clarke', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Walker'}}, {7.3: {'non_striker': 'F Clarke', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Walker'}}, {7.4: {'non_striker': 'F Clarke', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Walker'}}, {7.5: {'non_striker': 'F Clarke', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Walker'}}, {7.6: {'non_striker': 'F Clarke', 'bowler': 'Atif Mehmood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Walker'}}, {8.1: {'non_striker': 'E Walker', 'bowler': 'LA Burns', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'F Clarke', 'wicket': {'player_out': 'F Clarke', 'fielders': ['Awais Ahmed'], 'kind': 'caught'}}}, {8.2: {'non_striker': 'E Walker', 'bowler': 'LA Burns', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Cawte'}}, {8.3: {'non_striker': 'E Walker', 'bowler': 'LA Burns', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Cawte'}}, {8.4: {'non_striker': 'E Walker', 'bowler': 'LA Burns', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Cawte', 'wicket': {'player_out': 'K Cawte', 'fielders': ['Awais Ahmed'], 'kind': 'stumped'}}}]}}, {'2nd innings': {'team': 'Spain', 'deliveries': [{0.1: {'bowler': 'JA Burrows', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'noballs': 1}, 'non_striker': 'Mohammad Ihsan', 'batsman': 'Awais Ahmed'}}, {0.2: {'bowler': 'JA Burrows', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'non_striker': 'Mohammad Ihsan', 'batsman': 'Awais Ahmed'}}, {0.3: {'bowler': 'JA Burrows', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'non_striker': 'Mohammad Ihsan', 'batsman': 'Awais Ahmed'}}]}}]",0.92,2023-02-27,1,6,Murcia,['2023-02-26'],male,T20,2005,Spain,10,20,['Atif Mehmood'],"['A McAuley', 'G Burrows', 'L Ward', 'C Hartmann', 'EF Beard', 'C Webster', 'JA Burrows', 'J Butler', 'F Clarke', 'E Walker', 'K Cawte']","['Awais Ahmed', 'Mohammad Ihsan', 'D Doyle-Calle', 'AD Algar', 'C Rumistrzewicz', 'LA Burns', 'Atif Mehmood', 'Shafat Ali Syed', 'R Panchal', 'C Munoz-Mills', 'Mohammad Kamran']",39e599c8,020e49e9,7fcc57bf,f9f857dc,467c28f9,17bc032c,3ed4e2ad,f7bf6004,74be2916,d547fe55,b312a9c1,68019a70,0c95e20e,8bee668b,efcb778e,dba54d8e,a2dd9236,98f33eed,5b616bf0,dfc007c0,510e33d3,1a628a92,91cd337c,6d36cb93,"['Isle of Man', 'Spain']",Spain,field,"['DJ Clark', 'MJ Chappell']",La Manga Club Bottom Ground
