innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.result,info.overs,info.players.Oman,info.players.United Arab Emirates,info.registry.people.A Dcosta,info.registry.people.A Natarajan,info.registry.people.Alifiya Sayed,info.registry.people.B Shetty,info.registry.people.Chaya Mughal,info.registry.people.ER Oza,info.registry.people.Fiza,info.registry.people.I Nandakumar,info.registry.people.KKN Egodage,info.registry.people.Khushi Sharma,info.registry.people.L Poobalan,info.registry.people.N Jagadish,info.registry.people.N Sivan,info.registry.people.NM Anil,info.registry.people.PE Mendonca,info.registry.people.Ramesh Menon,info.registry.people.Rithika Rajith,info.registry.people.S Channa,info.registry.people.S Dharnidharka,info.registry.people.S Gokhale,info.registry.people.S Kotte,info.registry.people.SV Shetty,info.registry.people.Sameera Khan,info.registry.people.Theertha Satish,info.registry.people.V Jesrani,info.registry.people.Vaishnave Mahesh,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Oman', 'deliveries': [{0.1: {'bowler': 'Chaya Mughal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Fiza', 'batsman': 'SV Shetty'}}, {0.2: {'bowler': 'Chaya Mughal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Fiza', 'batsman': 'SV Shetty'}}, {0.3: {'bowler': 'Chaya Mughal', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'Fiza', 'batsman': 'SV Shetty'}}, {0.4: {'non_striker': 'SV Shetty', 'bowler': 'Chaya Mughal', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Fiza'}}, {0.5: {'non_striker': 'Fiza', 'bowler': 'Chaya Mughal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SV Shetty'}}, {0.6: {'non_striker': 'Fiza', 'bowler': 'Chaya Mughal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SV Shetty'}}, {1.1: {'non_striker': 'SV Shetty', 'bowler': 'S Dharnidharka', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'batsman': 'Fiza'}}, {1.2: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SV Shetty'}}, {1.3: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SV Shetty'}}, {1.4: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SV Shetty'}}, {1.5: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SV Shetty'}}, {1.6: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SV Shetty'}}, {1.7: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SV Shetty'}}, {2.1: {'non_striker': 'SV Shetty', 'bowler': 'Chaya Mughal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {2.2: {'non_striker': 'SV Shetty', 'bowler': 'Chaya Mughal', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Fiza'}}, {2.3: {'non_striker': 'SV Shetty', 'bowler': 'Chaya Mughal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {2.4: {'non_striker': 'SV Shetty', 'bowler': 'Chaya Mughal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {2.5: {'non_striker': 'SV Shetty', 'bowler': 'Chaya Mughal', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Fiza'}}, {2.6: {'non_striker': 'Fiza', 'bowler': 'Chaya Mughal', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'SV Shetty'}}, {3.1: {'non_striker': 'SV Shetty', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {3.2: {'non_striker': 'SV Shetty', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Fiza'}}, {3.3: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SV Shetty'}}, {3.4: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SV Shetty'}}, {3.5: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SV Shetty', 'wicket': {'player_out': 'SV Shetty', 'fielders': ['Theertha Satish', 'Vaishnave Mahesh'], 'kind': 'run out'}}}, {3.6: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'V Jesrani'}}, {4.1: {'non_striker': 'V Jesrani', 'bowler': 'I Nandakumar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {4.2: {'non_striker': 'V Jesrani', 'bowler': 'I Nandakumar', 'runs': {'extras': 4, 'total': 4, 'batsman': 0}, 'extras': {'legbyes': 4}, 'batsman': 'Fiza'}}, {4.3: {'non_striker': 'V Jesrani', 'bowler': 'I Nandakumar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {4.4: {'non_striker': 'V Jesrani', 'bowler': 'I Nandakumar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {4.5: {'non_striker': 'V Jesrani', 'bowler': 'I Nandakumar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {4.6: {'non_striker': 'V Jesrani', 'bowler': 'I Nandakumar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {5.1: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'V Jesrani'}}, {5.2: {'non_striker': 'V Jesrani', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {5.3: {'non_striker': 'V Jesrani', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Fiza'}}, {5.4: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'V Jesrani'}}, {5.5: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'V Jesrani'}}, {5.6: {'non_striker': 'V Jesrani', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {5.7: {'non_striker': 'V Jesrani', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {6.1: {'non_striker': 'Fiza', 'bowler': 'I Nandakumar', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'V Jesrani'}}, {6.2: {'non_striker': 'V Jesrani', 'bowler': 'I Nandakumar', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Fiza'}}, {6.3: {'non_striker': 'Fiza', 'bowler': 'I Nandakumar', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'V Jesrani'}}, {6.4: {'non_striker': 'V Jesrani', 'bowler': 'I Nandakumar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {6.5: {'non_striker': 'V Jesrani', 'bowler': 'I Nandakumar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {6.6: {'non_striker': 'V Jesrani', 'bowler': 'I Nandakumar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {7.1: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'V Jesrani'}}, {7.2: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'V Jesrani'}}, {7.3: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'V Jesrani'}}, {7.4: {'non_striker': 'Fiza', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'V Jesrani'}}, {7.5: {'non_striker': 'V Jesrani', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza'}}, {7.6: {'non_striker': 'V Jesrani', 'bowler': 'S Dharnidharka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fiza', 'wicket': {'player_out': 'Fiza', 'kind': 'bowled'}}}, {8.1: {'bowler': 'ER Oza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'PE Mendonca', 'batsman': 'V Jesrani'}}, {8.2: {'bowler': 'ER Oza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'PE Mendonca', 'batsman': 'V Jesrani'}}, {8.3: {'bowler': 'ER Oza', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'non_striker': 'PE Mendonca', 'batsman': 'V Jesrani'}}, {8.4: {'non_striker': 'PE Mendonca', 'bowler': 'ER Oza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'V Jesrani', 'wicket': {'player_out': 'V Jesrani', 'fielders': ['S Kotte'], 'kind': 'caught'}}}]}}]",0.92,2022-06-17,1,6,Bangi,['2022-06-17'],female,T20,1124,no result,20,"['SV Shetty', 'Fiza', 'V Jesrani', 'PE Mendonca', 'N Jagadish', 'A Dcosta', 'Alifiya Sayed', 'Sameera Khan', 'S Channa', 'B Shetty', 'NM Anil']","['S Kotte', 'Chaya Mughal', 'ER Oza', 'Khushi Sharma', 'Theertha Satish', 'Vaishnave Mahesh', 'I Nandakumar', 'S Dharnidharka', 'S Gokhale', 'Rithika Rajith', 'KKN Egodage']",3a4d914f,a2b73ae0,81423620,58c16165,77b26349,fdc6b34d,c7c60bc5,9f87d0f0,5bb904d4,a259c414,93cc9718,d6ec9f9f,8f4a0102,cbd69f04,70bab30b,4ed80d22,dccab4f3,c30d7608,f8b50da3,62653085,6c8904c8,db7a7301,237baa2c,ee3dcb3f,d1f6a8fa,31c56f40,"['Oman', 'United Arab Emirates']",Oman,bat,"['L Poobalan', 'N Sivan']","UKM-YSD Cricket Oval, Bangi"
