innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.result,info.overs,info.players.England,info.players.Pakistan,info.registry.people.AG Wharf,info.registry.people.AU Rashid,info.registry.people.Babar Azam,info.registry.people.CJ Jordan,info.registry.people.DJ Malan,info.registry.people.DJ Millns,info.registry.people.EJG Morgan,info.registry.people.Fakhar Zaman,info.registry.people.Haris Rauf,info.registry.people.Iftikhar Ahmed,info.registry.people.Imad Wasim,info.registry.people.JM Bairstow,info.registry.people.L Gregory,info.registry.people.M Burns,info.registry.people.MJ Saggers,info.registry.people.MM Ali,info.registry.people.Mohammad Amir,info.registry.people.Mohammad Hafeez,info.registry.people.Mohammad Rizwan,info.registry.people.S Mahmood,info.registry.people.SW Billings,info.registry.people.Shadab Khan,info.registry.people.Shaheen Shah Afridi,info.registry.people.Shoaib Malik,info.registry.people.T Banton,info.registry.people.TK Curran,info.registry.people.Wayne Noon,info.teams,info.toss.decision,info.toss.winner,info.umpires,info.venue
"[{'1st innings': {'team': 'England', 'deliveries': [{0.1: {'non_striker': 'JM Bairstow', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {0.2: {'non_striker': 'T Banton', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JM Bairstow'}}, {0.3: {'non_striker': 'T Banton', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'JM Bairstow'}}, {0.4: {'non_striker': 'T Banton', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JM Bairstow'}}, {0.5: {'non_striker': 'T Banton', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JM Bairstow', 'wicket': {'player_out': 'JM Bairstow', 'kind': 'caught and bowled'}}}, {0.6: {'non_striker': 'T Banton', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {1.1: {'non_striker': 'DJ Malan', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Banton'}}, {1.2: {'non_striker': 'DJ Malan', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Banton'}}, {1.3: {'non_striker': 'DJ Malan', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Banton'}}, {1.4: {'non_striker': 'DJ Malan', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Banton'}}, {1.5: {'non_striker': 'DJ Malan', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'T Banton'}}, {1.6: {'non_striker': 'DJ Malan', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Banton'}}, {2.1: {'non_striker': 'T Banton', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {2.2: {'non_striker': 'T Banton', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Malan'}}, {2.3: {'non_striker': 'DJ Malan', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 3, 'batsman': 3}, 'batsman': 'T Banton'}}, {2.4: {'non_striker': 'T Banton', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Malan'}}, {2.5: {'non_striker': 'DJ Malan', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {2.6: {'non_striker': 'T Banton', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'DJ Malan'}}, {3.1: {'non_striker': 'DJ Malan', 'bowler': 'Mohammad Amir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Banton'}}, {3.2: {'non_striker': 'DJ Malan', 'bowler': 'Mohammad Amir', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {3.3: {'non_striker': 'T Banton', 'bowler': 'Mohammad Amir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {3.4: {'non_striker': 'T Banton', 'bowler': 'Mohammad Amir', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'DJ Malan'}}, {3.5: {'non_striker': 'T Banton', 'bowler': 'Mohammad Amir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {3.6: {'non_striker': 'T Banton', 'bowler': 'Mohammad Amir', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Malan'}}, {4.1: {'non_striker': 'T Banton', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {4.2: {'non_striker': 'T Banton', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'DJ Malan'}}, {4.3: {'non_striker': 'T Banton', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {4.4: {'non_striker': 'T Banton', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {4.5: {'non_striker': 'T Banton', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Malan'}}, {4.6: {'non_striker': 'DJ Malan', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {5.1: {'non_striker': 'DJ Malan', 'bowler': 'Mohammad Amir', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {5.2: {'non_striker': 'T Banton', 'bowler': 'Mohammad Amir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {5.3: {'non_striker': 'T Banton', 'bowler': 'Mohammad Amir', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'DJ Malan'}}, {5.4: {'non_striker': 'T Banton', 'bowler': 'Mohammad Amir', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Malan'}}, {5.5: {'non_striker': 'DJ Malan', 'bowler': 'Mohammad Amir', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'T Banton'}}, {5.6: {'non_striker': 'DJ Malan', 'bowler': 'Mohammad Amir', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {6.1: {'non_striker': 'DJ Malan', 'bowler': 'Haris Rauf', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'T Banton'}}, {6.2: {'non_striker': 'DJ Malan', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {6.3: {'non_striker': 'T Banton', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Malan'}}, {6.4: {'non_striker': 'DJ Malan', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {6.5: {'non_striker': 'T Banton', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Malan'}}, {6.6: {'non_striker': 'DJ Malan', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Banton'}}, {6.7: {'non_striker': 'DJ Malan', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {7.1: {'non_striker': 'DJ Malan', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'T Banton'}}, {7.2: {'non_striker': 'DJ Malan', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {7.3: {'non_striker': 'T Banton', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {7.4: {'non_striker': 'T Banton', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Malan'}}, {7.5: {'non_striker': 'DJ Malan', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Banton'}}, {7.6: {'non_striker': 'DJ Malan', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {8.1: {'non_striker': 'DJ Malan', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'T Banton'}}, {8.2: {'non_striker': 'DJ Malan', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {8.3: {'non_striker': 'T Banton', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Malan'}}, {8.4: {'non_striker': 'DJ Malan', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'T Banton'}}, {8.5: {'non_striker': 'DJ Malan', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {8.6: {'non_striker': 'T Banton', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'DJ Malan'}}, {9.1: {'non_striker': 'DJ Malan', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'T Banton'}}, {9.2: {'non_striker': 'DJ Malan', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'T Banton'}}, {9.3: {'non_striker': 'DJ Malan', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Banton', 'wicket': {'player_out': 'DJ Malan', 'kind': 'run out'}}}, {9.4: {'non_striker': 'EJG Morgan', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Banton'}}, {9.5: {'non_striker': 'EJG Morgan', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {9.6: {'non_striker': 'T Banton', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'EJG Morgan'}}, {10.1: {'non_striker': 'EJG Morgan', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {10.2: {'non_striker': 'T Banton', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'EJG Morgan'}}, {10.3: {'non_striker': 'T Banton', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'EJG Morgan'}}, {10.4: {'non_striker': 'T Banton', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'EJG Morgan'}}, {10.5: {'non_striker': 'EJG Morgan', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'T Banton'}}, {10.6: {'non_striker': 'EJG Morgan', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {11.1: {'non_striker': 'EJG Morgan', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'T Banton'}}, {11.2: {'non_striker': 'EJG Morgan', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'T Banton'}}, {11.3: {'non_striker': 'EJG Morgan', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'T Banton'}}, {11.4: {'non_striker': 'EJG Morgan', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Banton'}}, {11.5: {'non_striker': 'EJG Morgan', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {11.6: {'non_striker': 'T Banton', 'bowler': 'Haris Rauf', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'EJG Morgan'}}, {12.1: {'non_striker': 'EJG Morgan', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Banton'}}, {12.2: {'non_striker': 'T Banton', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'EJG Morgan'}}, {12.3: {'non_striker': 'EJG Morgan', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Banton', 'wicket': {'player_out': 'T Banton', 'fielders': ['Imad Wasim'], 'kind': 'caught'}}}, {12.4: {'non_striker': 'MM Ali', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'EJG Morgan'}}, {12.5: {'non_striker': 'MM Ali', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'EJG Morgan'}}, {12.6: {'non_striker': 'EJG Morgan', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MM Ali'}}, {13.1: {'non_striker': 'EJG Morgan', 'bowler': 'Iftikhar Ahmed', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'MM Ali'}}, {13.2: {'non_striker': 'EJG Morgan', 'bowler': 'Iftikhar Ahmed', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MM Ali'}}, {13.3: {'non_striker': 'EJG Morgan', 'bowler': 'Iftikhar Ahmed', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MM Ali'}}, {13.4: {'non_striker': 'MM Ali', 'bowler': 'Iftikhar Ahmed', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'EJG Morgan'}}, {13.5: {'non_striker': 'EJG Morgan', 'bowler': 'Iftikhar Ahmed', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MM Ali'}}, {13.6: {'non_striker': 'MM Ali', 'bowler': 'Iftikhar Ahmed', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'EJG Morgan', 'wicket': {'player_out': 'EJG Morgan', 'kind': 'lbw'}}}, {14.1: {'non_striker': 'SW Billings', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MM Ali'}}, {14.2: {'non_striker': 'MM Ali', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SW Billings'}}, {14.3: {'non_striker': 'MM Ali', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SW Billings'}}, {14.4: {'non_striker': 'SW Billings', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MM Ali', 'wicket': {'player_out': 'MM Ali', 'fielders': ['Mohammad Rizwan'], 'kind': 'caught'}}}, {14.5: {'non_striker': 'SW Billings', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'L Gregory'}}, {14.6: {'non_striker': 'L Gregory', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SW Billings'}}, {15.1: {'non_striker': 'SW Billings', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'L Gregory'}}, {15.2: {'non_striker': 'L Gregory', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SW Billings'}}, {15.3: {'non_striker': 'SW Billings', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Gregory', 'wicket': {'player_out': 'L Gregory', 'fielders': ['Mohammad Rizwan'], 'kind': 'stumped'}}}, {15.4: {'non_striker': 'SW Billings', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'CJ Jordan'}}, {15.5: {'non_striker': 'CJ Jordan', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SW Billings'}}, {15.6: {'non_striker': 'SW Billings', 'bowler': 'Imad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'CJ Jordan'}}, {16.1: {'non_striker': 'SW Billings', 'bowler': 'Mohammad Amir', 'runs': {'extras': 4, 'total': 4, 'batsman': 0}, 'extras': {'legbyes': 4}, 'batsman': 'CJ Jordan'}}, {16.2: {'non_striker': 'SW Billings', 'bowler': 'Mohammad Amir', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'CJ Jordan'}}]}}]",0.91,2020-08-29,1,6,Manchester,['2020-08-28'],male,T20,1087,no result,20,"['T Banton', 'JM Bairstow', 'DJ Malan', 'EJG Morgan', 'MM Ali', 'SW Billings', 'L Gregory', 'CJ Jordan', 'TK Curran', 'AU Rashid', 'S Mahmood']","['Babar Azam', 'Fakhar Zaman', 'Mohammad Hafeez', 'Shoaib Malik', 'Mohammad Rizwan', 'Iftikhar Ahmed', 'Shadab Khan', 'Imad Wasim', 'Mohammad Amir', 'Shaheen Shah Afridi', 'Haris Rauf']",2e0fcc58,249d60c9,8a75e999,ffe699c0,ad9c32a2,46ecfe40,d2a6c0e6,1777c020,24bb1c2f,29e253dd,9cb8d7a6,abb83e27,06c2de82,b3bd0666,402d5937,bb351c23,e174dadd,9ab63e7b,2f26ac1a,0f6db197,c16d4035,9de62878,45a7e761,64c34cd0,25f7b7d6,e86754b2,736e1761,"['England', 'Pakistan']",field,Pakistan,"['AG Wharf', 'M Burns']",Old Trafford
