innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.result,info.overs,info.players.New Zealand,info.players.Bangladesh,info.registry.people.AF Milne,info.registry.people.Afif Hossain,info.registry.people.BV Sears,info.registry.people.CM Brown,info.registry.people.DJ Mitchell,info.registry.people.FH Allen,info.registry.people.GD Phillips,info.registry.people.IS Sodhi,info.registry.people.JDS Neesham,info.registry.people.JJ Crowe,info.registry.people.Kim Cotton,info.registry.people.MJ Santner,info.registry.people.MS Chapman,info.registry.people.Mahedi Hasan,info.registry.people.Mustafizur Rahman,info.registry.people.Nazmul Hossain Shanto,info.registry.people.Rishad Hossain,info.registry.people.Rony Talukdar,info.registry.people.SB Haig,info.registry.people.Shamim Hossain,info.registry.people.Shoriful Islam,info.registry.people.Soumya Sarkar,info.registry.people.TG Southee,info.registry.people.TL Seifert,info.registry.people.Tanzim Hasan Sakib,info.registry.people.Towhid Hridoy,info.registry.people.WR Knights,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'New Zealand', 'deliveries': [{0.1: {'non_striker': 'TL Seifert', 'bowler': 'Mahedi Hasan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'FH Allen'}}, {0.2: {'non_striker': 'FH Allen', 'bowler': 'Mahedi Hasan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'TL Seifert'}}, {0.3: {'non_striker': 'TL Seifert', 'bowler': 'Mahedi Hasan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'FH Allen'}}, {0.4: {'non_striker': 'TL Seifert', 'bowler': 'Mahedi Hasan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'FH Allen'}}, {0.5: {'non_striker': 'FH Allen', 'bowler': 'Mahedi Hasan', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'TL Seifert'}}, {0.6: {'non_striker': 'FH Allen', 'bowler': 'Mahedi Hasan', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'TL Seifert'}}, {1.1: {'non_striker': 'TL Seifert', 'bowler': 'Shoriful Islam', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'FH Allen'}}, {1.2: {'non_striker': 'TL Seifert', 'bowler': 'Shoriful Islam', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'FH Allen', 'wicket': {'player_out': 'FH Allen', 'fielders': ['Rishad Hossain'], 'kind': 'caught'}}}, {1.3: {'non_striker': 'TL Seifert', 'bowler': 'Shoriful Islam', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Mitchell'}}, {1.4: {'non_striker': 'DJ Mitchell', 'bowler': 'Shoriful Islam', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'TL Seifert'}}, {1.5: {'non_striker': 'TL Seifert', 'bowler': 'Shoriful Islam', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Mitchell'}}, {1.6: {'non_striker': 'TL Seifert', 'bowler': 'Shoriful Islam', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Mitchell'}}, {2.1: {'non_striker': 'TL Seifert', 'bowler': 'Mahedi Hasan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Mitchell'}}, {2.2: {'non_striker': 'TL Seifert', 'bowler': 'Mahedi Hasan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Mitchell'}}, {2.3: {'non_striker': 'TL Seifert', 'bowler': 'Mahedi Hasan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Mitchell'}}, {2.4: {'non_striker': 'TL Seifert', 'bowler': 'Mahedi Hasan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Mitchell'}}, {2.5: {'non_striker': 'DJ Mitchell', 'bowler': 'Mahedi Hasan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'TL Seifert'}}, {2.6: {'non_striker': 'TL Seifert', 'bowler': 'Mahedi Hasan', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'DJ Mitchell'}}, {3.1: {'non_striker': 'DJ Mitchell', 'bowler': 'Tanzim Hasan Sakib', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'TL Seifert'}}, {3.2: {'non_striker': 'DJ Mitchell', 'bowler': 'Tanzim Hasan Sakib', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'TL Seifert'}}, {3.3: {'non_striker': 'DJ Mitchell', 'bowler': 'Tanzim Hasan Sakib', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'TL Seifert'}}, {3.4: {'non_striker': 'TL Seifert', 'bowler': 'Tanzim Hasan Sakib', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Mitchell'}}, {3.5: {'non_striker': 'TL Seifert', 'bowler': 'Tanzim Hasan Sakib', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Mitchell'}}, {3.6: {'non_striker': 'DJ Mitchell', 'bowler': 'Tanzim Hasan Sakib', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'TL Seifert'}}, {4.1: {'non_striker': 'DJ Mitchell', 'bowler': 'Shoriful Islam', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TL Seifert'}}, {4.2: {'non_striker': 'DJ Mitchell', 'bowler': 'Shoriful Islam', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'TL Seifert'}}, {4.3: {'non_striker': 'DJ Mitchell', 'bowler': 'Shoriful Islam', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'TL Seifert'}}, {4.4: {'non_striker': 'TL Seifert', 'bowler': 'Shoriful Islam', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Mitchell'}}, {4.5: {'non_striker': 'DJ Mitchell', 'bowler': 'Shoriful Islam', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'TL Seifert'}}, {4.6: {'non_striker': 'DJ Mitchell', 'bowler': 'Shoriful Islam', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'TL Seifert'}}, {5.1: {'non_striker': 'DJ Mitchell', 'bowler': 'Mustafizur Rahman', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TL Seifert'}}, {5.2: {'non_striker': 'DJ Mitchell', 'bowler': 'Mustafizur Rahman', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'TL Seifert'}}, {5.3: {'non_striker': 'DJ Mitchell', 'bowler': 'Mustafizur Rahman', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'TL Seifert'}}, {5.4: {'non_striker': 'DJ Mitchell', 'bowler': 'Mustafizur Rahman', 'runs': {'extras': 0, 'total': 3, 'batsman': 3}, 'batsman': 'TL Seifert'}}, {5.5: {'non_striker': 'TL Seifert', 'bowler': 'Mustafizur Rahman', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Mitchell'}}, {5.6: {'non_striker': 'DJ Mitchell', 'bowler': 'Mustafizur Rahman', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TL Seifert'}}, {6.1: {'non_striker': 'TL Seifert', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Mitchell'}}, {6.2: {'non_striker': 'DJ Mitchell', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TL Seifert'}}, {6.3: {'non_striker': 'DJ Mitchell', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'TL Seifert'}}, {6.4: {'non_striker': 'TL Seifert', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Mitchell'}}, {6.5: {'non_striker': 'TL Seifert', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Mitchell'}}, {6.6: {'non_striker': 'DJ Mitchell', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TL Seifert'}}, {7.1: {'non_striker': 'TL Seifert', 'bowler': 'Tanzim Hasan Sakib', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Mitchell'}}, {7.2: {'non_striker': 'DJ Mitchell', 'bowler': 'Tanzim Hasan Sakib', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TL Seifert', 'wicket': {'player_out': 'TL Seifert', 'fielders': ['Nazmul Hossain Shanto'], 'kind': 'caught'}}}, {7.3: {'non_striker': 'DJ Mitchell', 'bowler': 'Tanzim Hasan Sakib', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GD Phillips'}}, {7.4: {'non_striker': 'GD Phillips', 'bowler': 'Tanzim Hasan Sakib', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Mitchell'}}, {7.5: {'non_striker': 'DJ Mitchell', 'bowler': 'Tanzim Hasan Sakib', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GD Phillips'}}, {7.6: {'non_striker': 'GD Phillips', 'bowler': 'Tanzim Hasan Sakib', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Mitchell'}}, {8.1: {'non_striker': 'DJ Mitchell', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GD Phillips'}}, {8.2: {'non_striker': 'GD Phillips', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Mitchell'}}, {8.3: {'non_striker': 'GD Phillips', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Mitchell'}}, {8.4: {'non_striker': 'DJ Mitchell', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GD Phillips'}}, {8.5: {'non_striker': 'DJ Mitchell', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GD Phillips'}}, {8.6: {'non_striker': 'DJ Mitchell', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GD Phillips'}}, {9.1: {'non_striker': 'GD Phillips', 'bowler': 'Mustafizur Rahman', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Mitchell'}}, {9.2: {'non_striker': 'DJ Mitchell', 'bowler': 'Mustafizur Rahman', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GD Phillips'}}, {9.3: {'non_striker': 'DJ Mitchell', 'bowler': 'Mustafizur Rahman', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GD Phillips'}}, {9.4: {'non_striker': 'DJ Mitchell', 'bowler': 'Mustafizur Rahman', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GD Phillips'}}, {9.5: {'non_striker': 'GD Phillips', 'bowler': 'Mustafizur Rahman', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Mitchell'}}, {9.6: {'non_striker': 'DJ Mitchell', 'bowler': 'Mustafizur Rahman', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GD Phillips'}}, {10.1: {'non_striker': 'DJ Mitchell', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'GD Phillips'}}, {10.2: {'non_striker': 'DJ Mitchell', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GD Phillips'}}, {10.3: {'non_striker': 'DJ Mitchell', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GD Phillips'}}, {10.4: {'non_striker': 'GD Phillips', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Mitchell'}}, {10.5: {'non_striker': 'GD Phillips', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Mitchell'}}, {10.6: {'non_striker': 'DJ Mitchell', 'bowler': 'Rishad Hossain', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GD Phillips'}}]}}]",0.92,2024-01-01,1,6,Mount Maunganui,['2023-12-29'],male,T20,2423,no result,20,"['FH Allen', 'TL Seifert', 'DJ Mitchell', 'GD Phillips', 'MS Chapman', 'JDS Neesham', 'MJ Santner', 'AF Milne', 'TG Southee', 'IS Sodhi', 'BV Sears']","['Soumya Sarkar', 'Rony Talukdar', 'Nazmul Hossain Shanto', 'Shamim Hossain', 'Towhid Hridoy', 'Afif Hossain', 'Mahedi Hasan', 'Mustafizur Rahman', 'Shoriful Islam', 'Rishad Hossain', 'Tanzim Hasan Sakib']",350bb1b1,37138918,e1891e00,448f4f1c,eade4650,bf74b130,9a46c4e5,641ac5ff,9219eff0,2e760301,67a7c2ee,e4a0deae,7fa12533,9dad0f2e,0a8fce53,1274d7ab,5935d694,8bd614b2,811655b3,711249d1,bb34fd31,4d9f9686,13c35c9e,4663bd23,0b0cc297,9e52a414,63cbf8d8,"['New Zealand', 'Bangladesh']",Bangladesh,field,"['Kim Cotton', 'SB Haig']","Bay Oval, Mount Maunganui"
