innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.runs,info.overs,info.player_of_match,info.players.Philippines,info.players.Vanuatu,info.registry.people.A Kapa,info.registry.people.A Mansale,info.registry.people.C Tommy,info.registry.people.CC Blake,info.registry.people.DC Smith,info.registry.people.G Kaltongga,info.registry.people.GR Russ,info.registry.people.J Dunn,info.registry.people.J Hill,info.registry.people.J Rasu,info.registry.people.J Vira,info.registry.people.JH Kiani,info.registry.people.JW Chilia,info.registry.people.Karweng NG,info.registry.people.Kuldeep Singh,info.registry.people.MP Biddappa,info.registry.people.N Nipiko,info.registry.people.R Goodwin,info.registry.people.R Mahajan,info.registry.people.R Tari,info.registry.people.SD Fry,info.registry.people.SR Bernard,info.registry.people.Surinder Singh,info.registry.people.Tabarak Dar,info.registry.people.V Kalidas,info.registry.people.Vimal Kumar,info.registry.people.ZK Shem,info.teams,info.toss.decision,info.toss.winner,info.umpires,info.venue
"[{'1st innings': {'team': 'Philippines', 'deliveries': [{0.1: {'bowler': 'N Nipiko', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'Karweng NG', 'batsman': 'DC Smith'}}, {0.2: {'non_striker': 'DC Smith', 'bowler': 'N Nipiko', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Karweng NG'}}, {0.3: {'non_striker': 'DC Smith', 'bowler': 'N Nipiko', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Karweng NG', 'wicket': {'player_out': 'Karweng NG', 'fielders': ['A Mansale'], 'kind': 'caught'}}}, {0.4: {'non_striker': 'DC Smith', 'bowler': 'N Nipiko', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'J Hill'}}, {0.5: {'non_striker': 'DC Smith', 'bowler': 'N Nipiko', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'J Hill', 'wicket': {'player_out': 'J Hill', 'fielders': ['JW Chilia'], 'kind': 'caught'}}}, {0.6: {'bowler': 'N Nipiko', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'R Goodwin', 'batsman': 'DC Smith'}}, {0.7: {'non_striker': 'R Goodwin', 'bowler': 'N Nipiko', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DC Smith'}}, {1.1: {'non_striker': 'R Goodwin', 'bowler': 'CC Blake', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DC Smith'}}, {1.2: {'non_striker': 'R Goodwin', 'bowler': 'CC Blake', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'DC Smith'}}, {1.3: {'non_striker': 'R Goodwin', 'bowler': 'CC Blake', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'DC Smith'}}, {1.4: {'non_striker': 'R Goodwin', 'bowler': 'CC Blake', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DC Smith'}}, {1.5: {'non_striker': 'DC Smith', 'bowler': 'CC Blake', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Goodwin'}}, {1.6: {'non_striker': 'R Goodwin', 'bowler': 'CC Blake', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DC Smith'}}, {2.1: {'non_striker': 'DC Smith', 'bowler': 'JW Chilia', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'R Goodwin'}}, {2.2: {'non_striker': 'DC Smith', 'bowler': 'JW Chilia', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Goodwin'}}, {2.3: {'non_striker': 'R Goodwin', 'bowler': 'JW Chilia', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'DC Smith'}}, {2.4: {'non_striker': 'R Goodwin', 'bowler': 'JW Chilia', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DC Smith'}}, {2.5: {'non_striker': 'R Goodwin', 'bowler': 'JW Chilia', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'DC Smith'}}, {2.6: {'non_striker': 'R Goodwin', 'bowler': 'JW Chilia', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'DC Smith'}}, {3.1: {'non_striker': 'DC Smith', 'bowler': 'CC Blake', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'R Goodwin'}}, {3.2: {'non_striker': 'DC Smith', 'bowler': 'CC Blake', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Goodwin'}}, {3.3: {'non_striker': 'DC Smith', 'bowler': 'CC Blake', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'R Goodwin'}}, {3.4: {'non_striker': 'DC Smith', 'bowler': 'CC Blake', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Goodwin'}}, {3.5: {'non_striker': 'R Goodwin', 'bowler': 'CC Blake', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DC Smith'}}, {3.6: {'non_striker': 'DC Smith', 'bowler': 'CC Blake', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Goodwin'}}, {4.1: {'non_striker': 'R Goodwin', 'bowler': 'N Nipiko', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'DC Smith'}}, {4.2: {'non_striker': 'R Goodwin', 'bowler': 'N Nipiko', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'DC Smith'}}, {4.3: {'non_striker': 'DC Smith', 'bowler': 'N Nipiko', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'R Goodwin'}}, {4.4: {'non_striker': 'DC Smith', 'bowler': 'N Nipiko', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'R Goodwin'}}, {4.5: {'non_striker': 'DC Smith', 'bowler': 'N Nipiko', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Goodwin'}}, {4.6: {'non_striker': 'R Goodwin', 'bowler': 'N Nipiko', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DC Smith', 'wicket': {'player_out': 'DC Smith', 'kind': 'bowled'}}}]}}, {'2nd innings': {'team': 'Vanuatu', 'deliveries': [{0.1: {'bowler': 'Surinder Singh', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'A Mansale', 'batsman': 'J Rasu'}}, {0.2: {'bowler': 'Surinder Singh', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'A Mansale', 'batsman': 'J Rasu'}}, {0.3: {'bowler': 'Surinder Singh', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'non_striker': 'A Mansale', 'batsman': 'J Rasu'}}, {0.4: {'bowler': 'Surinder Singh', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'non_striker': 'A Mansale', 'batsman': 'J Rasu'}}, {0.5: {'bowler': 'Surinder Singh', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'A Mansale', 'batsman': 'J Rasu'}}, {0.6: {'bowler': 'Surinder Singh', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'non_striker': 'A Mansale', 'batsman': 'J Rasu'}}, {0.7: {'non_striker': 'A Mansale', 'bowler': 'Surinder Singh', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'J Rasu'}}, {1.1: {'non_striker': 'A Mansale', 'bowler': 'DC Smith', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'J Rasu'}}, {1.2: {'non_striker': 'A Mansale', 'bowler': 'DC Smith', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'J Rasu'}}, {1.3: {'non_striker': 'A Mansale', 'bowler': 'DC Smith', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'J Rasu'}}, {1.4: {'non_striker': 'J Rasu', 'bowler': 'DC Smith', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Mansale', 'wicket': {'player_out': 'A Mansale', 'fielders': ['Vimal Kumar'], 'kind': 'caught'}}}, {1.5: {'bowler': 'DC Smith', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'N Nipiko', 'batsman': 'J Rasu'}}, {1.6: {'non_striker': 'J Rasu', 'bowler': 'DC Smith', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Nipiko'}}, {2.1: {'non_striker': 'N Nipiko', 'bowler': 'R Mahajan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'J Rasu'}}, {2.2: {'non_striker': 'N Nipiko', 'bowler': 'R Mahajan', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'J Rasu'}}, {2.3: {'non_striker': 'N Nipiko', 'bowler': 'R Mahajan', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'J Rasu'}}, {2.4: {'non_striker': 'N Nipiko', 'bowler': 'R Mahajan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'J Rasu'}}, {2.5: {'non_striker': 'J Rasu', 'bowler': 'R Mahajan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'N Nipiko'}}, {2.6: {'non_striker': 'N Nipiko', 'bowler': 'R Mahajan', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'J Rasu'}}, {3.1: {'non_striker': 'J Rasu', 'bowler': 'DC Smith', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Nipiko'}}, {3.2: {'non_striker': 'J Rasu', 'bowler': 'DC Smith', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'N Nipiko'}}, {3.3: {'non_striker': 'J Rasu', 'bowler': 'DC Smith', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Nipiko'}}, {3.4: {'non_striker': 'J Rasu', 'bowler': 'DC Smith', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'N Nipiko'}}, {3.5: {'non_striker': 'N Nipiko', 'bowler': 'DC Smith', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'J Rasu'}}, {3.6: {'non_striker': 'N Nipiko', 'bowler': 'DC Smith', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'J Rasu'}}, {4.1: {'non_striker': 'N Nipiko', 'bowler': 'R Mahajan', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'J Rasu'}}, {4.2: {'non_striker': 'N Nipiko', 'bowler': 'R Mahajan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'J Rasu', 'wicket': {'player_out': 'J Rasu', 'fielders': ['MP Biddappa'], 'kind': 'stumped'}}}, {4.3: {'non_striker': 'N Nipiko', 'bowler': 'R Mahajan', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'R Tari'}}, {4.4: {'non_striker': 'N Nipiko', 'bowler': 'R Mahajan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Tari'}}, {4.5: {'non_striker': 'R Tari', 'bowler': 'R Mahajan', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'N Nipiko'}}, {4.6: {'non_striker': 'R Tari', 'bowler': 'R Mahajan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'N Nipiko'}}]}}]",0.91,2020-01-02,1,6,Port Moresby,['2019-03-24'],male,T20,761,Philippines,10,20,['DC Smith'],"['DC Smith', 'Karweng NG', 'J Hill', 'R Goodwin', 'R Mahajan', 'GR Russ', 'JH Kiani', 'Vimal Kumar', 'Surinder Singh', 'Kuldeep Singh', 'MP Biddappa']","['J Rasu', 'A Mansale', 'N Nipiko', 'R Tari', 'ZK Shem', 'G Kaltongga', 'J Dunn', 'C Tommy', 'JW Chilia', 'CC Blake', 'J Vira']",7c9c0f18,a22b4f3f,c6d4cff0,e91933cb,a968d39b,edae74d8,1f28fdfd,136848e6,5481bd91,1021b6e5,2090e94d,7370ca3d,479da8f9,6af3f1e6,8c483884,c45701b6,c498c510,f8648b9b,ea0e8ea2,c4d19735,6b725ed1,800187dc,2dcad6fa,2259c12d,42d76418,b6a85ead,87ffd217,"['Philippines', 'Vanuatu']",field,Vanuatu,"['A Kapa', 'SD Fry']",Amini Park
