innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.runs,info.overs,info.player_of_match,info.players.India,info.players.New Zealand,info.registry.people.AK Chaudhary,info.registry.people.B Kumar,info.registry.people.BC Broad,info.registry.people.C Munro,info.registry.people.C Shamshuddin,info.registry.people.C de Grandhomme,info.registry.people.CK Nandan,info.registry.people.GD Phillips,info.registry.people.HH Pandya,info.registry.people.HM Nicholls,info.registry.people.IS Sodhi,info.registry.people.JJ Bumrah,info.registry.people.KS Williamson,info.registry.people.Kuldeep Yadav,info.registry.people.MJ Guptill,info.registry.people.MJ Santner,info.registry.people.MK Pandey,info.registry.people.MS Dhoni,info.registry.people.Nitin Menon,info.registry.people.RG Sharma,info.registry.people.S Dhawan,info.registry.people.SS Iyer,info.registry.people.TA Boult,info.registry.people.TC Bruce,info.registry.people.TG Southee,info.registry.people.V Kohli,info.registry.people.YS Chahal,info.teams,info.toss.decision,info.toss.winner,info.umpires,info.venue
"[{'1st innings': {'team': 'India', 'deliveries': [{0.1: {'non_striker': 'S Dhawan', 'bowler': 'TA Boult', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'RG Sharma'}}, {0.2: {'non_striker': 'RG Sharma', 'bowler': 'TA Boult', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Dhawan'}}, {0.3: {'non_striker': 'RG Sharma', 'bowler': 'TA Boult', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Dhawan'}}, {0.4: {'non_striker': 'RG Sharma', 'bowler': 'TA Boult', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'S Dhawan'}}, {0.5: {'non_striker': 'RG Sharma', 'bowler': 'TA Boult', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'S Dhawan'}}, {0.6: {'non_striker': 'RG Sharma', 'bowler': 'TA Boult', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Dhawan'}}, {1.1: {'non_striker': 'S Dhawan', 'bowler': 'MJ Santner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RG Sharma'}}, {1.2: {'non_striker': 'S Dhawan', 'bowler': 'MJ Santner', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'RG Sharma'}}, {1.3: {'non_striker': 'S Dhawan', 'bowler': 'MJ Santner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RG Sharma'}}, {1.4: {'non_striker': 'S Dhawan', 'bowler': 'MJ Santner', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'RG Sharma'}}, {1.5: {'non_striker': 'S Dhawan', 'bowler': 'MJ Santner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RG Sharma'}}, {1.6: {'non_striker': 'S Dhawan', 'bowler': 'MJ Santner', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'RG Sharma'}}, {2.1: {'non_striker': 'S Dhawan', 'bowler': 'TG Southee', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'RG Sharma'}}, {2.2: {'non_striker': 'RG Sharma', 'bowler': 'TG Southee', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Dhawan', 'wicket': {'player_out': 'S Dhawan', 'fielders': ['MJ Santner'], 'kind': 'caught'}}}, {2.3: {'non_striker': 'V Kohli', 'bowler': 'TG Southee', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RG Sharma', 'wicket': {'player_out': 'RG Sharma', 'fielders': ['MJ Santner'], 'kind': 'caught'}}}, {2.4: {'non_striker': 'SS Iyer', 'bowler': 'TG Southee', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'V Kohli'}}, {2.5: {'non_striker': 'V Kohli', 'bowler': 'TG Southee', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SS Iyer'}}, {2.6: {'non_striker': 'SS Iyer', 'bowler': 'TG Southee', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'V Kohli'}}, {3.1: {'non_striker': 'SS Iyer', 'bowler': 'IS Sodhi', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'V Kohli'}}, {3.2: {'non_striker': 'SS Iyer', 'bowler': 'IS Sodhi', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'V Kohli'}}, {3.3: {'non_striker': 'SS Iyer', 'bowler': 'IS Sodhi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'V Kohli'}}, {3.4: {'non_striker': 'V Kohli', 'bowler': 'IS Sodhi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SS Iyer'}}, {3.5: {'non_striker': 'SS Iyer', 'bowler': 'IS Sodhi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'V Kohli', 'wicket': {'player_out': 'V Kohli', 'fielders': ['TA Boult'], 'kind': 'caught'}}}, {3.6: {'non_striker': 'SS Iyer', 'bowler': 'IS Sodhi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MK Pandey'}}, {4.1: {'non_striker': 'SS Iyer', 'bowler': 'TG Southee', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'MK Pandey'}}, {4.2: {'non_striker': 'SS Iyer', 'bowler': 'TG Southee', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MK Pandey'}}, {4.3: {'non_striker': 'SS Iyer', 'bowler': 'TG Southee', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MK Pandey'}}, {4.4: {'non_striker': 'MK Pandey', 'bowler': 'TG Southee', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SS Iyer'}}, {4.5: {'non_striker': 'MK Pandey', 'bowler': 'TG Southee', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'SS Iyer'}}, {4.6: {'non_striker': 'MK Pandey', 'bowler': 'TG Southee', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'SS Iyer'}}, {5.1: {'non_striker': 'SS Iyer', 'bowler': 'IS Sodhi', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'MK Pandey'}}, {5.2: {'non_striker': 'SS Iyer', 'bowler': 'IS Sodhi', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'MK Pandey'}}, {5.3: {'non_striker': 'SS Iyer', 'bowler': 'IS Sodhi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MK Pandey'}}, {5.4: {'non_striker': 'SS Iyer', 'bowler': 'IS Sodhi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MK Pandey'}}, {5.5: {'non_striker': 'MK Pandey', 'bowler': 'IS Sodhi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SS Iyer', 'wicket': {'player_out': 'SS Iyer', 'fielders': ['MJ Guptill'], 'kind': 'caught'}}}, {5.6: {'non_striker': 'HH Pandya', 'bowler': 'IS Sodhi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MK Pandey'}}, {5.7: {'non_striker': 'MK Pandey', 'bowler': 'IS Sodhi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HH Pandya'}}, {6.1: {'non_striker': 'MK Pandey', 'bowler': 'MJ Santner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HH Pandya'}}, {6.2: {'non_striker': 'MK Pandey', 'bowler': 'MJ Santner', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HH Pandya'}}, {6.3: {'non_striker': 'HH Pandya', 'bowler': 'MJ Santner', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'MK Pandey'}}, {6.4: {'non_striker': 'HH Pandya', 'bowler': 'MJ Santner', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MK Pandey'}}, {6.5: {'non_striker': 'MK Pandey', 'bowler': 'MJ Santner', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'HH Pandya'}}, {6.6: {'non_striker': 'MK Pandey', 'bowler': 'MJ Santner', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'HH Pandya'}}, {7.1: {'non_striker': 'MK Pandey', 'bowler': 'TA Boult', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HH Pandya'}}, {7.2: {'non_striker': 'HH Pandya', 'bowler': 'TA Boult', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MK Pandey', 'wicket': {'player_out': 'MK Pandey', 'fielders': ['C de Grandhomme'], 'kind': 'caught'}}}, {7.3: {'non_striker': 'MS Dhoni', 'bowler': 'TA Boult', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'HH Pandya'}}, {7.4: {'non_striker': 'MS Dhoni', 'bowler': 'TA Boult', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'HH Pandya'}}, {7.5: {'non_striker': 'MS Dhoni', 'bowler': 'TA Boult', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HH Pandya'}}, {7.6: {'non_striker': 'MS Dhoni', 'bowler': 'TA Boult', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HH Pandya'}}]}}, {'2nd innings': {'team': 'New Zealand', 'deliveries': [{0.1: {'non_striker': 'C Munro', 'bowler': 'B Kumar', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MJ Guptill'}}, {0.2: {'non_striker': 'MJ Guptill', 'bowler': 'B Kumar', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'C Munro'}}, {0.3: {'non_striker': 'MJ Guptill', 'bowler': 'B Kumar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Munro'}}, {0.4: {'non_striker': 'MJ Guptill', 'bowler': 'B Kumar', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'C Munro'}}, {0.5: {'non_striker': 'C Munro', 'bowler': 'B Kumar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MJ Guptill'}}, {0.6: {'non_striker': 'C Munro', 'bowler': 'B Kumar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MJ Guptill', 'wicket': {'player_out': 'MJ Guptill', 'kind': 'bowled'}}}, {1.1: {'non_striker': 'KS Williamson', 'bowler': 'JJ Bumrah', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Munro'}}, {1.2: {'non_striker': 'KS Williamson', 'bowler': 'JJ Bumrah', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Munro'}}, {1.3: {'non_striker': 'KS Williamson', 'bowler': 'JJ Bumrah', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Munro', 'wicket': {'player_out': 'C Munro', 'fielders': ['RG Sharma'], 'kind': 'caught'}}}, {1.4: {'non_striker': 'GD Phillips', 'bowler': 'JJ Bumrah', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KS Williamson'}}, {1.5: {'non_striker': 'KS Williamson', 'bowler': 'JJ Bumrah', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'GD Phillips'}}, {1.6: {'non_striker': 'GD Phillips', 'bowler': 'JJ Bumrah', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KS Williamson'}}, {2.1: {'non_striker': 'GD Phillips', 'bowler': 'YS Chahal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'KS Williamson'}}, {2.2: {'non_striker': 'GD Phillips', 'bowler': 'YS Chahal', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'KS Williamson'}}, {2.3: {'non_striker': 'GD Phillips', 'bowler': 'YS Chahal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'KS Williamson'}}, {2.4: {'non_striker': 'GD Phillips', 'bowler': 'YS Chahal', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KS Williamson'}}, {2.5: {'non_striker': 'KS Williamson', 'bowler': 'YS Chahal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GD Phillips'}}, {2.6: {'non_striker': 'KS Williamson', 'bowler': 'YS Chahal', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'GD Phillips'}}, {3.1: {'non_striker': 'GD Phillips', 'bowler': 'B Kumar', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KS Williamson'}}, {3.2: {'non_striker': 'GD Phillips', 'bowler': 'B Kumar', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KS Williamson'}}, {3.3: {'non_striker': 'KS Williamson', 'bowler': 'B Kumar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GD Phillips'}}, {3.4: {'non_striker': 'KS Williamson', 'bowler': 'B Kumar', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'GD Phillips'}}, {3.5: {'non_striker': 'KS Williamson', 'bowler': 'B Kumar', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'GD Phillips'}}, {3.6: {'non_striker': 'KS Williamson', 'bowler': 'B Kumar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GD Phillips'}}, {4.1: {'non_striker': 'GD Phillips', 'bowler': 'Kuldeep Yadav', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KS Williamson'}}, {4.2: {'non_striker': 'KS Williamson', 'bowler': 'Kuldeep Yadav', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GD Phillips'}}, {4.3: {'non_striker': 'GD Phillips', 'bowler': 'Kuldeep Yadav', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'KS Williamson', 'wicket': {'player_out': 'KS Williamson', 'kind': 'run out'}}}, {4.4: {'non_striker': 'C de Grandhomme', 'bowler': 'Kuldeep Yadav', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GD Phillips', 'wicket': {'player_out': 'GD Phillips', 'fielders': ['S Dhawan'], 'kind': 'caught'}}}, {4.5: {'non_striker': 'HM Nicholls', 'bowler': 'Kuldeep Yadav', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'C de Grandhomme'}}, {4.6: {'non_striker': 'HM Nicholls', 'bowler': 'Kuldeep Yadav', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'C de Grandhomme'}}, {5.1: {'non_striker': 'C de Grandhomme', 'bowler': 'YS Chahal', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HM Nicholls'}}, {5.2: {'non_striker': 'HM Nicholls', 'bowler': 'YS Chahal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C de Grandhomme'}}, {5.3: {'non_striker': 'HM Nicholls', 'bowler': 'YS Chahal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C de Grandhomme'}}, {5.4: {'non_striker': 'HM Nicholls', 'bowler': 'YS Chahal', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'C de Grandhomme'}}, {5.5: {'non_striker': 'C de Grandhomme', 'bowler': 'YS Chahal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HM Nicholls'}}, {5.6: {'non_striker': 'C de Grandhomme', 'bowler': 'YS Chahal', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HM Nicholls'}}, {6.1: {'non_striker': 'C de Grandhomme', 'bowler': 'JJ Bumrah', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HM Nicholls', 'wicket': {'player_out': 'HM Nicholls', 'fielders': ['SS Iyer'], 'kind': 'caught'}}}, {6.2: {'non_striker': 'TC Bruce', 'bowler': 'JJ Bumrah', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'C de Grandhomme'}}, {6.3: {'non_striker': 'C de Grandhomme', 'bowler': 'JJ Bumrah', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'TC Bruce'}}, {6.4: {'non_striker': 'C de Grandhomme', 'bowler': 'JJ Bumrah', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'batsman': 'TC Bruce'}}, {6.5: {'non_striker': 'TC Bruce', 'bowler': 'JJ Bumrah', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'C de Grandhomme'}}, {6.6: {'non_striker': 'C de Grandhomme', 'bowler': 'JJ Bumrah', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'TC Bruce', 'wicket': {'player_out': 'TC Bruce', 'kind': 'run out'}}}, {6.7: {'non_striker': 'C de Grandhomme', 'bowler': 'JJ Bumrah', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'MJ Santner'}}, {7.1: {'non_striker': 'C de Grandhomme', 'bowler': 'HH Pandya', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'MJ Santner'}}, {7.2: {'non_striker': 'MJ Santner', 'bowler': 'HH Pandya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C de Grandhomme'}}, {7.3: {'non_striker': 'MJ Santner', 'bowler': 'HH Pandya', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'C de Grandhomme'}}, {7.4: {'non_striker': 'MJ Santner', 'bowler': 'HH Pandya', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'C de Grandhomme'}}, {7.5: {'non_striker': 'MJ Santner', 'bowler': 'HH Pandya', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'C de Grandhomme'}}, {7.6: {'non_striker': 'C de Grandhomme', 'bowler': 'HH Pandya', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'MJ Santner'}}, {7.7: {'non_striker': 'C de Grandhomme', 'bowler': 'HH Pandya', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MJ Santner'}}]}}]",0.91,2020-08-08,1,6,Thiruvananthapuram,['2017-11-07'],male,T20,632,India,6,20,['JJ Bumrah'],"['RG Sharma', 'S Dhawan', 'V Kohli', 'SS Iyer', 'MK Pandey', 'HH Pandya', 'MS Dhoni', 'B Kumar', 'JJ Bumrah', 'Kuldeep Yadav', 'YS Chahal']","['MJ Guptill', 'C Munro', 'KS Williamson', 'GD Phillips', 'C de Grandhomme', 'HM Nicholls', 'TC Bruce', 'MJ Santner', 'TA Boult', 'TG Southee', 'IS Sodhi']",fdcc6236,2e81a32d,d6a7dd38,af2c687b,0f9d921b,94d7f855,012de9c4,9a46c4e5,dbe50b21,03521fd3,641ac5ff,462411b3,d027ba9f,8d2c70ad,2be41edb,e4a0deae,93b4fc78,4a8a2e3b,e1d41d9e,740742ef,0a476045,85ec8e33,a818c1be,f92c9151,13c35c9e,ba607b88,57ee1fde,"['India', 'New Zealand']",field,New Zealand,"['AK Chaudhary', 'Nitin Menon']",Greenfield International Stadium
