innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.wickets,info.overs,info.player_of_match,info.players.Mozambique,info.players.Rwanda,info.registry.people.A Cossa,info.registry.people.A Ikuzwe,info.registry.people.A Uwimbabazi,info.registry.people.AL Mangue,info.registry.people.B Murekatete,info.registry.people.C Magaia,info.registry.people.C Murrombe,info.registry.people.C Uwamahoro,info.registry.people.G Ishimwe,info.registry.people.H Ishimwe,info.registry.people.HR Ponja,info.registry.people.I Chuma,info.registry.people.I Muhawenimana,info.registry.people.IO Oyieko,info.registry.people.M Vumiliya,info.registry.people.MD Bimenyimana,info.registry.people.O Matsolo,info.registry.people.OC Moiane,info.registry.people.P Cuinica,info.registry.people.R Haiong,info.registry.people.S Bhargava,info.registry.people.S George,info.registry.people.S Ingabire,info.registry.people.S Uwera,info.registry.people.TJE Chiracheque,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Mozambique', 'deliveries': [{0.1: {'bowler': 'I Muhawenimana', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'C Murrombe', 'batsman': 'O Matsolo'}}, {0.2: {'non_striker': 'C Murrombe', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'O Matsolo', 'wicket': {'player_out': 'O Matsolo', 'kind': 'bowled'}}}, {0.3: {'non_striker': 'C Murrombe', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'P Cuinica'}}, {0.4: {'non_striker': 'C Murrombe', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'P Cuinica'}}, {0.5: {'non_striker': 'C Murrombe', 'bowler': 'I Muhawenimana', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'P Cuinica'}}, {0.6: {'non_striker': 'P Cuinica', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Murrombe'}}, {0.7: {'non_striker': 'P Cuinica', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Murrombe'}}, {1.1: {'non_striker': 'C Murrombe', 'bowler': 'B Murekatete', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'batsman': 'P Cuinica'}}, {1.2: {'non_striker': 'P Cuinica', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Murrombe'}}, {1.3: {'non_striker': 'P Cuinica', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Murrombe'}}, {1.4: {'non_striker': 'P Cuinica', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Murrombe', 'wicket': {'player_out': 'C Murrombe', 'kind': 'caught and bowled'}}}, {1.5: {'non_striker': 'P Cuinica', 'bowler': 'B Murekatete', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'C Magaia'}}, {1.6: {'non_striker': 'P Cuinica', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Magaia'}}, {1.7: {'non_striker': 'P Cuinica', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Magaia'}}, {1.8: {'non_striker': 'P Cuinica', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Magaia'}}, {2.1: {'non_striker': 'C Magaia', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'P Cuinica'}}, {2.2: {'non_striker': 'C Magaia', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'P Cuinica'}}, {2.3: {'non_striker': 'C Magaia', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'P Cuinica'}}, {2.4: {'non_striker': 'P Cuinica', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Magaia', 'wicket': {'player_out': 'C Magaia', 'kind': 'lbw'}}}, {2.5: {'non_striker': 'P Cuinica', 'bowler': 'I Muhawenimana', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'noballs': 1}, 'batsman': 'TJE Chiracheque'}}, {2.6: {'non_striker': 'P Cuinica', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TJE Chiracheque'}}, {2.7: {'non_striker': 'P Cuinica', 'bowler': 'I Muhawenimana', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'noballs': 1}, 'batsman': 'TJE Chiracheque'}}, {2.8: {'non_striker': 'P Cuinica', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TJE Chiracheque'}}, {3.1: {'non_striker': 'TJE Chiracheque', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'P Cuinica'}}, {3.2: {'non_striker': 'TJE Chiracheque', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'P Cuinica', 'wicket': {'player_out': 'P Cuinica', 'kind': 'bowled'}}}, {3.3: {'non_striker': 'TJE Chiracheque', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Cossa'}}, {3.4: {'non_striker': 'TJE Chiracheque', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Cossa'}}, {3.5: {'non_striker': 'TJE Chiracheque', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'A Cossa'}}, {3.6: {'non_striker': 'A Cossa', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TJE Chiracheque'}}, {4.1: {'non_striker': 'TJE Chiracheque', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Cossa'}}, {4.2: {'non_striker': 'TJE Chiracheque', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Cossa'}}, {4.3: {'non_striker': 'TJE Chiracheque', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Cossa', 'wicket': {'player_out': 'A Cossa', 'kind': 'bowled'}}}, {4.4: {'non_striker': 'TJE Chiracheque', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'I Chuma'}}, {4.5: {'non_striker': 'I Chuma', 'bowler': 'I Muhawenimana', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'TJE Chiracheque'}}, {4.6: {'non_striker': 'I Chuma', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TJE Chiracheque', 'wicket': {'player_out': 'TJE Chiracheque', 'kind': 'lbw'}}}, {4.7: {'non_striker': 'I Chuma', 'bowler': 'I Muhawenimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Haiong', 'wicket': {'player_out': 'I Chuma', 'fielders': ['G Ishimwe'], 'kind': 'run out'}}}, {5.1: {'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'OC Moiane', 'batsman': 'R Haiong'}}, {5.2: {'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'OC Moiane', 'batsman': 'R Haiong'}}, {5.3: {'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'OC Moiane', 'batsman': 'R Haiong'}}, {5.4: {'non_striker': 'R Haiong', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'OC Moiane'}}, {5.5: {'non_striker': 'R Haiong', 'bowler': 'B Murekatete', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'OC Moiane'}}, {5.6: {'non_striker': 'R Haiong', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'OC Moiane'}}, {5.7: {'non_striker': 'R Haiong', 'bowler': 'B Murekatete', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'OC Moiane', 'wicket': {'player_out': 'OC Moiane', 'fielders': ['S Uwera', 'A Uwimbabazi'], 'kind': 'run out'}}}, {6.1: {'non_striker': 'HR Ponja', 'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Haiong', 'wicket': {'player_out': 'R Haiong', 'fielders': ['S Uwera'], 'kind': 'caught'}}}, {6.2: {'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'AL Mangue', 'batsman': 'HR Ponja'}}, {6.3: {'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'AL Mangue', 'batsman': 'HR Ponja'}}, {6.4: {'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'AL Mangue', 'batsman': 'HR Ponja'}}, {6.5: {'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'AL Mangue', 'batsman': 'HR Ponja'}}, {6.6: {'non_striker': 'AL Mangue', 'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HR Ponja'}}, {7.1: {'non_striker': 'HR Ponja', 'bowler': 'A Ikuzwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AL Mangue'}}, {7.2: {'non_striker': 'HR Ponja', 'bowler': 'A Ikuzwe', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'AL Mangue'}}, {7.3: {'non_striker': 'HR Ponja', 'bowler': 'A Ikuzwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AL Mangue'}}, {7.4: {'non_striker': 'HR Ponja', 'bowler': 'A Ikuzwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AL Mangue', 'wicket': {'player_out': 'AL Mangue', 'kind': 'bowled'}}}]}}, {'2nd innings': {'team': 'Rwanda', 'deliveries': [{0.1: {'bowler': 'O Matsolo', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'G Ishimwe', 'batsman': 'S Uwera'}}, {0.2: {'bowler': 'O Matsolo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'G Ishimwe', 'batsman': 'S Uwera'}}, {0.3: {'non_striker': 'S Uwera', 'bowler': 'O Matsolo', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'G Ishimwe'}}, {0.4: {'non_striker': 'S Uwera', 'bowler': 'O Matsolo', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'G Ishimwe'}}, {0.5: {'non_striker': 'S Uwera', 'bowler': 'O Matsolo', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'G Ishimwe'}}, {0.6: {'non_striker': 'S Uwera', 'bowler': 'O Matsolo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'G Ishimwe'}}, {0.7: {'non_striker': 'S Uwera', 'bowler': 'O Matsolo', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'G Ishimwe'}}, {0.8: {'non_striker': 'S Uwera', 'bowler': 'O Matsolo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'G Ishimwe'}}, {0.9: {'non_striker': 'S Uwera', 'bowler': 'O Matsolo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'G Ishimwe'}}, {0.1: {'non_striker': 'S Uwera', 'bowler': 'O Matsolo', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'G Ishimwe'}}, {1.1: {'non_striker': 'G Ishimwe', 'bowler': 'I Chuma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Uwera'}}, {1.2: {'non_striker': 'G Ishimwe', 'bowler': 'I Chuma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Uwera'}}, {1.3: {'non_striker': 'G Ishimwe', 'bowler': 'I Chuma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Uwera'}}, {1.4: {'non_striker': 'G Ishimwe', 'bowler': 'I Chuma', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'S Uwera'}}, {1.5: {'non_striker': 'G Ishimwe', 'bowler': 'I Chuma', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'S Uwera'}}, {1.6: {'non_striker': 'G Ishimwe', 'bowler': 'I Chuma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Uwera'}}, {2.1: {'non_striker': 'S Uwera', 'bowler': 'A Cossa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'G Ishimwe'}}, {2.2: {'non_striker': 'S Uwera', 'bowler': 'A Cossa', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'G Ishimwe'}}]}}]",0.92,2021-09-10,2,6,Gaborone,['2021-09-09'],female,T20,948,Rwanda,10,20,['I Muhawenimana'],"['O Matsolo', 'C Murrombe', 'P Cuinica', 'C Magaia', 'TJE Chiracheque', 'A Cossa', 'I Chuma', 'R Haiong', 'OC Moiane', 'HR Ponja', 'AL Mangue']","['S Uwera', 'G Ishimwe', 'I Muhawenimana', 'A Ikuzwe', 'MD Bimenyimana', 'H Ishimwe', 'M Vumiliya', 'S Ingabire', 'B Murekatete', 'C Uwamahoro', 'A Uwimbabazi']",ef160d73,6762a445,ef27e290,7e8cd083,2d4317da,bb4d1237,2cf802eb,81dfc700,b5ae57ee,ffa296f7,6114eaf4,b1021056,2f37396f,de4828fa,0c00286e,c1a0cebe,3c4a62c4,b74a1124,efca38df,2832fbba,81ce2e0e,6d9e5a54,25a2755a,1ef174b8,078c4e60,"['Mozambique', 'Rwanda']",Rwanda,field,"['S Bhargava', 'S George']","Botswana Cricket Association Oval 1, Gaborone"
