innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.result,info.overs,info.players.England,info.players.Australia,info.registry.people.A Zampa,info.registry.people.AD Hales,info.registry.people.AJ Finch,info.registry.people.AU Rashid,info.registry.people.BA Stokes,info.registry.people.CR Woakes,info.registry.people.DC Boon,info.registry.people.DJ Malan,info.registry.people.DJ Willey,info.registry.people.DM Koch,info.registry.people.GJ Maxwell,info.registry.people.HC Brook,info.registry.people.JC Buttler,info.registry.people.JR Hazlewood,info.registry.people.MA Starc,info.registry.people.MA Wood,info.registry.people.MM Ali,info.registry.people.MP Stoinis,info.registry.people.MR Marsh,info.registry.people.MS Wade,info.registry.people.PJ Cummins,info.registry.people.PJ Gillespie,info.registry.people.RJW Topley,info.registry.people.SAJ Craig,info.registry.people.SJ Nogajski,info.registry.people.SPD Smith,info.registry.people.TH David,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'England', 'deliveries': [{0.1: {'non_striker': 'AD Hales', 'bowler': 'MA Starc', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'JC Buttler'}}, {0.2: {'non_striker': 'AD Hales', 'bowler': 'MA Starc', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'JC Buttler'}}, {0.3: {'non_striker': 'AD Hales', 'bowler': 'MA Starc', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JC Buttler'}}, {0.4: {'non_striker': 'AD Hales', 'bowler': 'MA Starc', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JC Buttler'}}, {0.5: {'non_striker': 'AD Hales', 'bowler': 'MA Starc', 'runs': {'extras': 4, 'total': 4, 'batsman': 0}, 'extras': {'legbyes': 4}, 'batsman': 'JC Buttler'}}, {0.6: {'non_striker': 'AD Hales', 'bowler': 'MA Starc', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JC Buttler'}}, {0.7: {'non_striker': 'AD Hales', 'bowler': 'MA Starc', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JC Buttler'}}, {1.1: {'non_striker': 'JC Buttler', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AD Hales'}}, {1.2: {'non_striker': 'JC Buttler', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AD Hales', 'wicket': {'player_out': 'AD Hales', 'fielders': ['AJ Finch'], 'kind': 'caught'}}}, {1.3: {'non_striker': 'JC Buttler', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Malan'}}, {1.4: {'non_striker': 'DJ Malan', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JC Buttler'}}, {1.5: {'non_striker': 'DJ Malan', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JC Buttler'}}, {1.6: {'non_striker': 'DJ Malan', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JC Buttler'}}, {2.1: {'non_striker': 'DJ Malan', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JC Buttler'}}, {2.2: {'non_striker': 'JC Buttler', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'DJ Malan'}}, {2.3: {'non_striker': 'JC Buttler', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {2.4: {'non_striker': 'JC Buttler', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {2.5: {'non_striker': 'JC Buttler', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'DJ Malan'}}, {2.6: {'non_striker': 'JC Buttler', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {3.1: {'non_striker': 'DJ Malan', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'JC Buttler'}}, {3.2: {'non_striker': 'DJ Malan', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JC Buttler'}}, {3.3: {'non_striker': 'JC Buttler', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Malan'}}, {3.4: {'non_striker': 'DJ Malan', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JC Buttler'}}, {3.5: {'non_striker': 'JC Buttler', 'bowler': 'JR Hazlewood', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'DJ Malan'}}, {3.6: {'non_striker': 'JC Buttler', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {3.7: {'non_striker': 'JC Buttler', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'DJ Malan'}}, {4.1: {'non_striker': 'DJ Malan', 'bowler': 'MA Starc', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JC Buttler'}}, {4.2: {'non_striker': 'DJ Malan', 'bowler': 'MA Starc', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'JC Buttler'}}, {4.3: {'non_striker': 'DJ Malan', 'bowler': 'MA Starc', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JC Buttler'}}, {4.4: {'non_striker': 'JC Buttler', 'bowler': 'MA Starc', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {4.5: {'non_striker': 'JC Buttler', 'bowler': 'MA Starc', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'DJ Malan'}}, {4.6: {'non_striker': 'JC Buttler', 'bowler': 'MA Starc', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {4.7: {'non_striker': 'JC Buttler', 'bowler': 'MA Starc', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'DJ Malan'}}, {5.1: {'non_striker': 'DJ Malan', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'JC Buttler'}}, {5.2: {'non_striker': 'DJ Malan', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JC Buttler'}}, {5.3: {'non_striker': 'JC Buttler', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {5.4: {'non_striker': 'JC Buttler', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'DJ Malan'}}, {5.5: {'non_striker': 'DJ Malan', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'JC Buttler'}}, {5.6: {'non_striker': 'DJ Malan', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JC Buttler'}}, {6.1: {'non_striker': 'DJ Malan', 'bowler': 'A Zampa', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'JC Buttler'}}, {6.2: {'non_striker': 'DJ Malan', 'bowler': 'A Zampa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JC Buttler'}}, {6.3: {'non_striker': 'DJ Malan', 'bowler': 'A Zampa', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'JC Buttler'}}, {6.4: {'non_striker': 'DJ Malan', 'bowler': 'A Zampa', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'JC Buttler'}}, {6.5: {'non_striker': 'DJ Malan', 'bowler': 'A Zampa', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JC Buttler'}}, {6.6: {'non_striker': 'JC Buttler', 'bowler': 'A Zampa', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'DJ Malan'}}, {7.1: {'non_striker': 'DJ Malan', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JC Buttler'}}, {7.2: {'non_striker': 'JC Buttler', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'DJ Malan'}}, {7.3: {'non_striker': 'JC Buttler', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {7.4: {'non_striker': 'JC Buttler', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan'}}, {7.5: {'non_striker': 'JC Buttler', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'DJ Malan', 'wicket': {'player_out': 'DJ Malan', 'fielders': ['MR Marsh'], 'kind': 'caught'}}}, {7.6: {'non_striker': 'JC Buttler', 'bowler': 'PJ Cummins', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'BA Stokes'}}, {8.1: {'non_striker': 'BA Stokes', 'bowler': 'A Zampa', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'JC Buttler'}}, {8.2: {'non_striker': 'BA Stokes', 'bowler': 'A Zampa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JC Buttler'}}, {8.3: {'non_striker': 'BA Stokes', 'bowler': 'A Zampa', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JC Buttler'}}, {8.4: {'non_striker': 'BA Stokes', 'bowler': 'A Zampa', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JC Buttler'}}, {8.5: {'non_striker': 'JC Buttler', 'bowler': 'A Zampa', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'BA Stokes'}}, {8.6: {'non_striker': 'JC Buttler', 'bowler': 'A Zampa', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'BA Stokes'}}, {9.1: {'non_striker': 'JC Buttler', 'bowler': 'GJ Maxwell', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'BA Stokes'}}, {9.2: {'non_striker': 'BA Stokes', 'bowler': 'GJ Maxwell', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JC Buttler'}}, {9.3: {'non_striker': 'JC Buttler', 'bowler': 'GJ Maxwell', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'BA Stokes'}}, {9.4: {'non_striker': 'BA Stokes', 'bowler': 'GJ Maxwell', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JC Buttler'}}, {9.5: {'non_striker': 'JC Buttler', 'bowler': 'GJ Maxwell', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'BA Stokes'}}, {9.6: {'non_striker': 'JC Buttler', 'bowler': 'GJ Maxwell', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'BA Stokes'}}, {10.1: {'non_striker': 'BA Stokes', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'JC Buttler'}}, {10.2: {'non_striker': 'BA Stokes', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'JC Buttler'}}, {10.3: {'non_striker': 'BA Stokes', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'JC Buttler'}}, {10.4: {'non_striker': 'BA Stokes', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'JC Buttler'}}, {10.5: {'non_striker': 'BA Stokes', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'JC Buttler'}}, {10.6: {'non_striker': 'BA Stokes', 'bowler': 'JR Hazlewood', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'JC Buttler'}}, {11.1: {'non_striker': 'JC Buttler', 'bowler': 'GJ Maxwell', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'BA Stokes'}}, {11.2: {'non_striker': 'JC Buttler', 'bowler': 'GJ Maxwell', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'BA Stokes'}}, {11.3: {'non_striker': 'BA Stokes', 'bowler': 'GJ Maxwell', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'JC Buttler'}}, {11.4: {'non_striker': 'BA Stokes', 'bowler': 'GJ Maxwell', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'JC Buttler'}}, {11.5: {'non_striker': 'BA Stokes', 'bowler': 'GJ Maxwell', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JC Buttler'}}, {11.6: {'non_striker': 'JC Buttler', 'bowler': 'GJ Maxwell', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'BA Stokes'}}]}}, {'2nd innings': {'team': 'Australia', 'deliveries': [{0.1: {'non_striker': 'GJ Maxwell', 'bowler': 'CR Woakes', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AJ Finch', 'wicket': {'player_out': 'AJ Finch', 'fielders': ['HC Brook'], 'kind': 'caught'}}}, {0.2: {'non_striker': 'GJ Maxwell', 'bowler': 'CR Woakes', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MR Marsh', 'wicket': {'player_out': 'MR Marsh', 'fielders': ['MA Wood'], 'kind': 'caught'}}}, {0.3: {'non_striker': 'GJ Maxwell', 'bowler': 'CR Woakes', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SPD Smith'}}, {0.4: {'non_striker': 'GJ Maxwell', 'bowler': 'CR Woakes', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SPD Smith'}}, {0.5: {'non_striker': 'GJ Maxwell', 'bowler': 'CR Woakes', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SPD Smith'}}, {0.6: {'non_striker': 'SPD Smith', 'bowler': 'CR Woakes', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'GJ Maxwell'}}, {0.7: {'non_striker': 'SPD Smith', 'bowler': 'CR Woakes', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GJ Maxwell'}}, {1.1: {'non_striker': 'GJ Maxwell', 'bowler': 'RJW Topley', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SPD Smith'}}, {1.2: {'non_striker': 'GJ Maxwell', 'bowler': 'RJW Topley', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SPD Smith'}}, {1.3: {'non_striker': 'SPD Smith', 'bowler': 'RJW Topley', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GJ Maxwell'}}, {1.4: {'non_striker': 'SPD Smith', 'bowler': 'RJW Topley', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'GJ Maxwell'}}, {1.5: {'non_striker': 'SPD Smith', 'bowler': 'RJW Topley', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'GJ Maxwell'}}, {1.6: {'non_striker': 'SPD Smith', 'bowler': 'RJW Topley', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GJ Maxwell'}}, {1.7: {'non_striker': 'SPD Smith', 'bowler': 'RJW Topley', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GJ Maxwell'}}, {2.1: {'non_striker': 'SPD Smith', 'bowler': 'CR Woakes', 'runs': {'extras': 4, 'total': 4, 'batsman': 0}, 'extras': {'legbyes': 4}, 'batsman': 'GJ Maxwell'}}, {2.2: {'non_striker': 'SPD Smith', 'bowler': 'CR Woakes', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GJ Maxwell'}}, {2.3: {'non_striker': 'GJ Maxwell', 'bowler': 'CR Woakes', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'SPD Smith'}}, {2.4: {'non_striker': 'SPD Smith', 'bowler': 'CR Woakes', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GJ Maxwell'}}, {2.5: {'non_striker': 'SPD Smith', 'bowler': 'CR Woakes', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GJ Maxwell', 'wicket': {'player_out': 'GJ Maxwell', 'fielders': ['BA Stokes'], 'kind': 'caught'}}}, {2.6: {'non_striker': 'SPD Smith', 'bowler': 'CR Woakes', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MP Stoinis'}}, {3.1: {'non_striker': 'SPD Smith', 'bowler': 'DJ Willey', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MP Stoinis'}}, {3.2: {'non_striker': 'MP Stoinis', 'bowler': 'DJ Willey', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'SPD Smith'}}, {3.3: {'non_striker': 'MP Stoinis', 'bowler': 'DJ Willey', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SPD Smith'}}, {3.4: {'non_striker': 'SPD Smith', 'bowler': 'DJ Willey', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MP Stoinis'}}, {3.5: {'non_striker': 'SPD Smith', 'bowler': 'DJ Willey', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'MP Stoinis'}}]}}]",0.92,2022-10-15,1,6,Canberra,['2022-10-14'],male,T20,1820,no result,20,"['JC Buttler', 'AD Hales', 'DJ Malan', 'BA Stokes', 'HC Brook', 'MM Ali', 'CR Woakes', 'DJ Willey', 'AU Rashid', 'MA Wood', 'RJW Topley']","['AJ Finch', 'GJ Maxwell', 'MR Marsh', 'SPD Smith', 'MP Stoinis', 'TH David', 'MS Wade', 'PJ Cummins', 'MA Starc', 'A Zampa', 'JR Hazlewood']",14f96089,92aeac25,b8d490fd,249d60c9,e087956b,4c5d73db,e79a1fe3,ad9c32a2,7f048519,6d10c034,b681e71e,4ae1755b,99b75528,03806cf8,3fb19989,8d92a2c3,bb351c23,d9273ee7,3d8feaf8,afa7e784,ded9240e,3e253a50,8db7f47f,689f2eed,9b3f9323,30a45b23,f1f99156,"['England', 'Australia']",Australia,field,"['DM Koch', 'SJ Nogajski']","Manuka Oval, Canberra"
