innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.result,info.overs,info.players.Tanzania,info.players.Nigeria,info.registry.people.A Adekunle,info.registry.people.A Mohamed,info.registry.people.AS Qwele,info.registry.people.B Etim,info.registry.people.C Chukwuonye,info.registry.people.E Sandy,info.registry.people.ET Dube,info.registry.people.F Eseigbe,info.registry.people.HM Omary,info.registry.people.L Piety,info.registry.people.L Udeh,info.registry.people.MA Swedy,info.registry.people.MH Ushanga,info.registry.people.NJ Pius,info.registry.people.P Agboya,info.registry.people.PZ Kamunya,info.registry.people.Patric Makumbi,info.registry.people.S Dambanevana,info.registry.people.S Etim,info.registry.people.S Mtae,info.registry.people.S Sunday,info.registry.people.SD Hussein,info.registry.people.SF Jerome,info.registry.people.Saidat Mbaki,info.registry.people.U Peace,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Tanzania', 'deliveries': [{0.1: {'bowler': 'P Agboya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'PZ Kamunya', 'batsman': 'S Mtae'}}, {0.2: {'bowler': 'P Agboya', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'PZ Kamunya', 'batsman': 'S Mtae'}}, {0.3: {'non_striker': 'S Mtae', 'bowler': 'P Agboya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'PZ Kamunya'}}, {0.4: {'non_striker': 'S Mtae', 'bowler': 'P Agboya', 'runs': {'extras': 0, 'total': 3, 'batsman': 3}, 'batsman': 'PZ Kamunya'}}, {0.5: {'non_striker': 'PZ Kamunya', 'bowler': 'P Agboya', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'batsman': 'S Mtae'}}, {0.6: {'non_striker': 'S Mtae', 'bowler': 'P Agboya', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'PZ Kamunya'}}, {0.7: {'non_striker': 'PZ Kamunya', 'bowler': 'P Agboya', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'S Mtae'}}, {1.1: {'non_striker': 'S Mtae', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'PZ Kamunya'}}, {1.2: {'non_striker': 'S Mtae', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'PZ Kamunya'}}, {1.3: {'non_striker': 'S Mtae', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'PZ Kamunya'}}, {1.4: {'non_striker': 'PZ Kamunya', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Mtae'}}, {1.5: {'non_striker': 'PZ Kamunya', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Mtae', 'wicket': {'player_out': 'S Mtae', 'kind': 'bowled'}}}, {1.6: {'non_striker': 'PZ Kamunya', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NJ Pius', 'wicket': {'player_out': 'PZ Kamunya', 'fielders': ['S Etim'], 'kind': 'run out'}}}, {2.1: {'non_striker': 'NJ Pius', 'bowler': 'P Agboya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HM Omary'}}, {2.2: {'non_striker': 'NJ Pius', 'bowler': 'P Agboya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HM Omary'}}, {2.3: {'non_striker': 'NJ Pius', 'bowler': 'P Agboya', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'HM Omary'}}, {2.4: {'non_striker': 'NJ Pius', 'bowler': 'P Agboya', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HM Omary'}}, {2.5: {'non_striker': 'HM Omary', 'bowler': 'P Agboya', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'NJ Pius'}}, {2.6: {'non_striker': 'HM Omary', 'bowler': 'P Agboya', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'NJ Pius'}}, {3.1: {'non_striker': 'NJ Pius', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HM Omary'}}, {3.2: {'non_striker': 'HM Omary', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NJ Pius'}}, {3.3: {'non_striker': 'HM Omary', 'bowler': 'L Udeh', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'NJ Pius'}}, {3.4: {'non_striker': 'HM Omary', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'NJ Pius'}}, {3.5: {'non_striker': 'NJ Pius', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HM Omary'}}, {3.6: {'non_striker': 'HM Omary', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'NJ Pius'}}, {3.7: {'non_striker': 'NJ Pius', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HM Omary'}}, {4.1: {'non_striker': 'HM Omary', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'NJ Pius'}}, {4.2: {'non_striker': 'HM Omary', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'NJ Pius'}}, {4.3: {'non_striker': 'NJ Pius', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HM Omary'}}, {4.4: {'non_striker': 'HM Omary', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NJ Pius'}}, {4.5: {'non_striker': 'HM Omary', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'NJ Pius'}}, {4.6: {'non_striker': 'NJ Pius', 'bowler': 'C Chukwuonye', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'noballs': 1}, 'batsman': 'HM Omary'}}, {4.7: {'non_striker': 'NJ Pius', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'HM Omary'}}, {5.1: {'non_striker': 'HM Omary', 'bowler': 'L Udeh', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'NJ Pius'}}, {5.2: {'non_striker': 'HM Omary', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'NJ Pius'}}, {5.3: {'non_striker': 'NJ Pius', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HM Omary'}}, {5.4: {'non_striker': 'NJ Pius', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HM Omary'}}, {5.5: {'non_striker': 'NJ Pius', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HM Omary'}}, {5.6: {'non_striker': 'HM Omary', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NJ Pius'}}, {5.7: {'non_striker': 'HM Omary', 'bowler': 'L Udeh', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NJ Pius'}}, {6.1: {'non_striker': 'NJ Pius', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'HM Omary'}}, {6.2: {'non_striker': 'NJ Pius', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HM Omary'}}, {6.3: {'non_striker': 'NJ Pius', 'bowler': 'C Chukwuonye', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'HM Omary'}}, {6.4: {'non_striker': 'NJ Pius', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HM Omary'}}, {6.5: {'non_striker': 'HM Omary', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NJ Pius'}}, {6.6: {'non_striker': 'HM Omary', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'NJ Pius'}}, {6.7: {'non_striker': 'NJ Pius', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HM Omary'}}, {7.1: {'non_striker': 'HM Omary', 'bowler': 'U Peace', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NJ Pius'}}, {7.2: {'non_striker': 'HM Omary', 'bowler': 'U Peace', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NJ Pius'}}, {7.3: {'non_striker': 'HM Omary', 'bowler': 'U Peace', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NJ Pius'}}, {7.4: {'non_striker': 'HM Omary', 'bowler': 'U Peace', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NJ Pius'}}, {7.5: {'non_striker': 'HM Omary', 'bowler': 'U Peace', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NJ Pius'}}, {7.6: {'non_striker': 'HM Omary', 'bowler': 'U Peace', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NJ Pius', 'wicket': {'player_out': 'NJ Pius', 'kind': 'bowled'}}}, {8.1: {'bowler': 'C Chukwuonye', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'AS Qwele', 'batsman': 'HM Omary'}}, {8.2: {'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'AS Qwele', 'batsman': 'HM Omary'}}, {8.3: {'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'AS Qwele', 'batsman': 'HM Omary'}}, {8.4: {'non_striker': 'HM Omary', 'bowler': 'C Chukwuonye', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'AS Qwele'}}, {8.5: {'non_striker': 'HM Omary', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AS Qwele'}}, {8.6: {'non_striker': 'AS Qwele', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HM Omary'}}, {8.7: {'non_striker': 'HM Omary', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AS Qwele'}}, {8.8: {'non_striker': 'AS Qwele', 'bowler': 'C Chukwuonye', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'HM Omary'}}, {8.9: {'non_striker': 'AS Qwele', 'bowler': 'C Chukwuonye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HM Omary'}}, {9.1: {'non_striker': 'HM Omary', 'bowler': 'U Peace', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AS Qwele'}}, {9.2: {'non_striker': 'AS Qwele', 'bowler': 'U Peace', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'HM Omary'}}, {9.3: {'non_striker': 'AS Qwele', 'bowler': 'U Peace', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HM Omary'}}, {9.4: {'non_striker': 'AS Qwele', 'bowler': 'U Peace', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HM Omary'}}, {9.5: {'non_striker': 'AS Qwele', 'bowler': 'U Peace', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HM Omary'}}, {9.6: {'non_striker': 'AS Qwele', 'bowler': 'U Peace', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HM Omary'}}]}}]",0.92,2024-03-10,1,6,Accra,['2024-03-07'],female,T20,1798,no result,20,"['PZ Kamunya', 'S Mtae', 'NJ Pius', 'HM Omary', 'AS Qwele', 'MA Swedy', 'Saidat Mbaki', 'MH Ushanga', 'SD Hussein', 'SF Jerome', 'A Mohamed']","['C Chukwuonye', 'F Eseigbe', 'B Etim', 'S Etim', 'A Adekunle', 'L Udeh', 'L Piety', 'P Agboya', 'E Sandy', 'S Sunday', 'U Peace']",1b0ce76e,86a68879,26b3df21,11d0079f,bb0aac11,59063d6b,4c0891bc,292d11ee,2cbe5db1,46a29dd0,8451562a,202ce08c,0286eabe,f4270fc7,532ddb12,6e60bbe2,e4c69c16,039923bd,aa197946,bb641155,594a0dec,5f36cd39,e393c6c1,91d279d9,3798b336,"['Tanzania', 'Nigeria']",Tanzania,bat,"['Patric Makumbi', 'S Dambanevana']","Achimota Senior Secondary School B Field, Accra"
