innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.runs,info.overs,info.player_of_match,info.players.Sierra Leone,info.players.Eswatini,info.registry.people.A Gbla,info.registry.people.A Turay,info.registry.people.Adil Butt,info.registry.people.C Forbes,info.registry.people.C Phiri,info.registry.people.D Polpitiya,info.registry.people.Eric Phiri,info.registry.people.G Ngegba,info.registry.people.G Sesay,info.registry.people.H Rashid,info.registry.people.J Bangura,info.registry.people.L Lamin,info.registry.people.Lauren Agenbag,info.registry.people.M Jele,info.registry.people.M Kpaka,info.registry.people.M Magagula,info.registry.people.Mohamed Khan,info.registry.people.Naeem Gull,info.registry.people.R Coker,info.registry.people.S Conteh,info.registry.people.SA Fritz,info.registry.people.T Sandeep,info.registry.people.Umair Qasim,info.registry.people.W Dlamini,info.registry.people.Zahid Khan,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Sierra Leone', 'deliveries': [{0.1: {'bowler': 'Adil Butt', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'A Turay', 'batsman': 'A Gbla'}}, {0.2: {'bowler': 'Adil Butt', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'non_striker': 'A Turay', 'batsman': 'A Gbla'}}, {0.3: {'bowler': 'Adil Butt', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'non_striker': 'A Turay', 'batsman': 'A Gbla'}}, {0.4: {'bowler': 'Adil Butt', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'A Turay', 'batsman': 'A Gbla'}}, {0.5: {'bowler': 'Adil Butt', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'non_striker': 'A Turay', 'batsman': 'A Gbla'}}, {0.6: {'non_striker': 'A Gbla', 'bowler': 'Adil Butt', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'A Turay'}}, {0.7: {'non_striker': 'A Gbla', 'bowler': 'Adil Butt', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'A Turay', 'wicket': {'player_out': 'A Gbla', 'fielders': ['Adil Butt', 'M Magagula'], 'kind': 'run out'}}}, {1.1: {'non_striker': 'A Turay', 'bowler': 'M Magagula', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'G Ngegba'}}, {1.2: {'non_striker': 'A Turay', 'bowler': 'M Magagula', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'G Ngegba'}}, {1.3: {'non_striker': 'A Turay', 'bowler': 'M Magagula', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'G Ngegba'}}, {1.4: {'non_striker': 'A Turay', 'bowler': 'M Magagula', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'G Ngegba'}}, {1.5: {'non_striker': 'A Turay', 'bowler': 'M Magagula', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'G Ngegba'}}, {1.6: {'non_striker': 'A Turay', 'bowler': 'M Magagula', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'G Ngegba'}}, {1.7: {'non_striker': 'A Turay', 'bowler': 'M Magagula', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'G Ngegba'}}, {2.1: {'non_striker': 'G Ngegba', 'bowler': 'Adil Butt', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Turay', 'wicket': {'player_out': 'A Turay', 'kind': 'bowled'}}}, {2.2: {'non_striker': 'G Ngegba', 'bowler': 'Adil Butt', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'L Lamin'}}, {2.3: {'non_striker': 'G Ngegba', 'bowler': 'Adil Butt', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'L Lamin'}}, {2.4: {'non_striker': 'L Lamin', 'bowler': 'Adil Butt', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'G Ngegba'}}, {2.5: {'non_striker': 'G Ngegba', 'bowler': 'Adil Butt', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'L Lamin'}}, {2.6: {'non_striker': 'L Lamin', 'bowler': 'Adil Butt', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'G Ngegba'}}, {2.7: {'non_striker': 'L Lamin', 'bowler': 'Adil Butt', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'G Ngegba'}}, {3.1: {'non_striker': 'L Lamin', 'bowler': 'M Magagula', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'G Ngegba', 'wicket': {'player_out': 'G Ngegba', 'fielders': ['T Sandeep'], 'kind': 'caught'}}}, {3.2: {'non_striker': 'L Lamin', 'bowler': 'M Magagula', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'batsman': 'Zahid Khan'}}, {3.3: {'non_striker': 'Zahid Khan', 'bowler': 'M Magagula', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'L Lamin'}}, {3.4: {'non_striker': 'L Lamin', 'bowler': 'M Magagula', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'batsman': 'Zahid Khan'}}, {3.5: {'non_striker': 'Zahid Khan', 'bowler': 'M Magagula', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'L Lamin'}}, {3.6: {'non_striker': 'Zahid Khan', 'bowler': 'M Magagula', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'L Lamin'}}, {3.7: {'non_striker': 'Zahid Khan', 'bowler': 'M Magagula', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Lamin'}}, {3.8: {'non_striker': 'Zahid Khan', 'bowler': 'M Magagula', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'L Lamin'}}, {4.1: {'non_striker': 'Zahid Khan', 'bowler': 'H Rashid', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'L Lamin'}}, {4.2: {'non_striker': 'L Lamin', 'bowler': 'H Rashid', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Zahid Khan'}}, {4.3: {'non_striker': 'L Lamin', 'bowler': 'H Rashid', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Zahid Khan'}}, {4.4: {'non_striker': 'L Lamin', 'bowler': 'H Rashid', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zahid Khan', 'wicket': {'player_out': 'Zahid Khan', 'kind': 'bowled'}}}, {4.5: {'non_striker': 'L Lamin', 'bowler': 'H Rashid', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'G Sesay'}}, {4.6: {'non_striker': 'L Lamin', 'bowler': 'H Rashid', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'G Sesay'}}, {4.7: {'non_striker': 'G Sesay', 'bowler': 'H Rashid', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'L Lamin'}}]}}, {'2nd innings': {'team': 'Eswatini', 'deliveries': [{0.1: {'bowler': 'R Coker', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'T Sandeep', 'batsman': 'Adil Butt'}}, {0.2: {'non_striker': 'Adil Butt', 'bowler': 'R Coker', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Sandeep'}}, {0.3: {'non_striker': 'T Sandeep', 'bowler': 'R Coker', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Adil Butt'}}, {0.4: {'non_striker': 'T Sandeep', 'bowler': 'R Coker', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Adil Butt'}}, {0.5: {'non_striker': 'Adil Butt', 'bowler': 'R Coker', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Sandeep', 'wicket': {'player_out': 'T Sandeep', 'kind': 'bowled'}}}, {0.6: {'non_striker': 'Adil Butt', 'bowler': 'R Coker', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Umair Qasim'}}, {1.1: {'non_striker': 'Umair Qasim', 'bowler': 'G Sesay', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Adil Butt'}}, {1.2: {'non_striker': 'Umair Qasim', 'bowler': 'G Sesay', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Adil Butt'}}, {1.3: {'non_striker': 'Umair Qasim', 'bowler': 'G Sesay', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Adil Butt'}}, {1.4: {'non_striker': 'Umair Qasim', 'bowler': 'G Sesay', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'Adil Butt'}}, {1.5: {'non_striker': 'Umair Qasim', 'bowler': 'G Sesay', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Adil Butt'}}, {1.6: {'non_striker': 'Umair Qasim', 'bowler': 'G Sesay', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Adil Butt', 'wicket': {'player_out': 'Adil Butt', 'kind': 'bowled'}}}, {2.1: {'bowler': 'R Coker', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'non_striker': 'Naeem Gull', 'batsman': 'Umair Qasim'}}, {2.2: {'bowler': 'R Coker', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'Naeem Gull', 'batsman': 'Umair Qasim'}}, {2.3: {'non_striker': 'Umair Qasim', 'bowler': 'R Coker', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Naeem Gull'}}, {2.4: {'non_striker': 'Naeem Gull', 'bowler': 'R Coker', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Umair Qasim'}}, {2.5: {'non_striker': 'Umair Qasim', 'bowler': 'R Coker', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Naeem Gull'}}, {2.6: {'non_striker': 'Umair Qasim', 'bowler': 'R Coker', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Naeem Gull'}}, {3.1: {'non_striker': 'Naeem Gull', 'bowler': 'G Sesay', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Umair Qasim'}}, {3.2: {'non_striker': 'Naeem Gull', 'bowler': 'G Sesay', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Umair Qasim'}}, {3.3: {'non_striker': 'Naeem Gull', 'bowler': 'G Sesay', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Umair Qasim'}}, {3.4: {'non_striker': 'Naeem Gull', 'bowler': 'G Sesay', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'Umair Qasim'}}, {3.5: {'non_striker': 'Naeem Gull', 'bowler': 'G Sesay', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Umair Qasim'}}, {3.6: {'non_striker': 'Naeem Gull', 'bowler': 'G Sesay', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Umair Qasim'}}, {4.1: {'non_striker': 'Umair Qasim', 'bowler': 'Mohamed Khan', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'Naeem Gull'}}, {4.2: {'non_striker': 'Naeem Gull', 'bowler': 'Mohamed Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Umair Qasim', 'wicket': {'player_out': 'Umair Qasim', 'fielders': ['J Bangura'], 'kind': 'caught'}}}, {4.3: {'non_striker': 'Naeem Gull', 'bowler': 'Mohamed Khan', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'H Rashid'}}, {4.4: {'non_striker': 'H Rashid', 'bowler': 'Mohamed Khan', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Naeem Gull'}}, {4.5: {'non_striker': 'H Rashid', 'bowler': 'Mohamed Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Naeem Gull'}}, {4.6: {'non_striker': 'H Rashid', 'bowler': 'Mohamed Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Naeem Gull', 'wicket': {'player_out': 'Naeem Gull', 'kind': 'bowled'}}}]}}]",0.92,2022-12-05,2,6,Kigali City,['2022-12-05'],male,T20,1936,Sierra Leone,4,20,['L Lamin'],"['A Gbla', 'A Turay', 'G Ngegba', 'L Lamin', 'Zahid Khan', 'G Sesay', 'M Kpaka', 'Mohamed Khan', 'R Coker', 'S Conteh', 'J Bangura']","['Adil Butt', 'T Sandeep', 'Umair Qasim', 'Naeem Gull', 'H Rashid', 'M Jele', 'M Magagula', 'Eric Phiri', 'C Forbes', 'D Polpitiya', 'W Dlamini']",34ab1e6e,11a22126,fde53ec1,8a9e3cd0,ade73404,b7062209,b6355062,69caf2be,c556b9d2,725c73f2,d7acab5d,5a970aab,40849abd,1a8cedc8,c381cec5,7a787b98,13501ff4,4c49c917,3239c8a9,8f70fff7,d15e60c8,b794a78d,e086735b,d2ac882a,bf896894,"['Sierra Leone', 'Eswatini']",Eswatini,field,"['C Phiri', 'Lauren Agenbag']",Integrated Polytechnic Regional Centre
