innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.wickets,info.overs,info.player_of_match,info.players.Maldives,info.players.Nepal,info.registry.people.Adhip Pradhan,info.registry.people.Aima Aishath,info.registry.people.Anjali Chand,info.registry.people.Apsari Begam,info.registry.people.Basu Karn,info.registry.people.Eashal Ibrahim,info.registry.people.Hafsaa Abdhulla,info.registry.people.Hamza Niyaz,info.registry.people.I Barma,info.registry.people.K Shrestha,info.registry.people.Kamalesh Thakur,info.registry.people.Karuna Bhandari,info.registry.people.Kinaanath Ismail,info.registry.people.Latsha Haleemath,info.registry.people.MM Chaudhary,info.registry.people.RC Belbashi,info.registry.people.S Khadka,info.registry.people.S Magar,info.registry.people.SC Kumari,info.registry.people.SR Magar,info.registry.people.Sajaa Fathimath,info.registry.people.Satyajit Sarkar,info.registry.people.Shaffaa Saleem,info.registry.people.Shamma Ali,info.registry.people.Sumayya Abdul,info.registry.people.Zoona Mariyam,info.teams,info.toss.decision,info.toss.winner,info.umpires,info.venue
"[{'1st innings': {'team': 'Maldives', 'deliveries': [{0.1: {'bowler': 'S Khadka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Sajaa Fathimath', 'batsman': 'Hamza Niyaz'}}, {0.2: {'bowler': 'S Khadka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Sajaa Fathimath', 'batsman': 'Hamza Niyaz'}}, {0.3: {'bowler': 'S Khadka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Sajaa Fathimath', 'batsman': 'Hamza Niyaz'}}, {0.4: {'bowler': 'S Khadka', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'non_striker': 'Sajaa Fathimath', 'batsman': 'Hamza Niyaz'}}, {0.5: {'bowler': 'S Khadka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Sajaa Fathimath', 'batsman': 'Hamza Niyaz'}}, {0.6: {'non_striker': 'Sajaa Fathimath', 'bowler': 'S Khadka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hamza Niyaz'}}, {1.1: {'non_striker': 'Hamza Niyaz', 'bowler': 'SC Kumari', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'batsman': 'Sajaa Fathimath'}}, {1.2: {'non_striker': 'Sajaa Fathimath', 'bowler': 'SC Kumari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hamza Niyaz'}}, {1.3: {'non_striker': 'Sajaa Fathimath', 'bowler': 'SC Kumari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hamza Niyaz'}}, {1.4: {'non_striker': 'Sajaa Fathimath', 'bowler': 'SC Kumari', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Hamza Niyaz'}}, {1.5: {'non_striker': 'Hamza Niyaz', 'bowler': 'SC Kumari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sajaa Fathimath', 'wicket': {'player_out': 'Sajaa Fathimath', 'kind': 'run out'}}}, {1.6: {'bowler': 'SC Kumari', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'non_striker': 'Sumayya Abdul', 'batsman': 'Hamza Niyaz'}}, {1.7: {'non_striker': 'Sumayya Abdul', 'bowler': 'SC Kumari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hamza Niyaz'}}, {2.1: {'non_striker': 'Hamza Niyaz', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sumayya Abdul'}}, {2.2: {'non_striker': 'Hamza Niyaz', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sumayya Abdul'}}, {2.3: {'non_striker': 'Hamza Niyaz', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sumayya Abdul'}}, {2.4: {'non_striker': 'Hamza Niyaz', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sumayya Abdul', 'wicket': {'player_out': 'Hamza Niyaz', 'kind': 'run out'}}}, {2.5: {'non_striker': 'Sumayya Abdul', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zoona Mariyam'}}, {2.6: {'non_striker': 'Sumayya Abdul', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zoona Mariyam'}}, {3.1: {'non_striker': 'Zoona Mariyam', 'bowler': 'Karuna Bhandari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sumayya Abdul'}}, {3.2: {'non_striker': 'Zoona Mariyam', 'bowler': 'Karuna Bhandari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sumayya Abdul', 'wicket': {'player_out': 'Sumayya Abdul', 'fielders': ['SR Magar'], 'kind': 'caught'}}}, {3.3: {'non_striker': 'Zoona Mariyam', 'bowler': 'Karuna Bhandari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hafsaa Abdhulla'}}, {3.4: {'non_striker': 'Zoona Mariyam', 'bowler': 'Karuna Bhandari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hafsaa Abdhulla'}}, {3.5: {'non_striker': 'Zoona Mariyam', 'bowler': 'Karuna Bhandari', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Hafsaa Abdhulla'}}, {3.6: {'non_striker': 'Zoona Mariyam', 'bowler': 'Karuna Bhandari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hafsaa Abdhulla'}}, {4.1: {'non_striker': 'Hafsaa Abdhulla', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zoona Mariyam'}}, {4.2: {'non_striker': 'Hafsaa Abdhulla', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zoona Mariyam'}}, {4.3: {'non_striker': 'Hafsaa Abdhulla', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zoona Mariyam'}}, {4.4: {'non_striker': 'Hafsaa Abdhulla', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zoona Mariyam'}}, {4.5: {'non_striker': 'Hafsaa Abdhulla', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zoona Mariyam'}}, {4.6: {'non_striker': 'Hafsaa Abdhulla', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zoona Mariyam'}}, {5.1: {'non_striker': 'Zoona Mariyam', 'bowler': 'Karuna Bhandari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hafsaa Abdhulla'}}, {5.2: {'non_striker': 'Zoona Mariyam', 'bowler': 'Karuna Bhandari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hafsaa Abdhulla'}}, {5.3: {'non_striker': 'Zoona Mariyam', 'bowler': 'Karuna Bhandari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hafsaa Abdhulla'}}, {5.4: {'non_striker': 'Zoona Mariyam', 'bowler': 'Karuna Bhandari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hafsaa Abdhulla'}}, {5.5: {'non_striker': 'Zoona Mariyam', 'bowler': 'Karuna Bhandari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hafsaa Abdhulla'}}, {5.6: {'non_striker': 'Zoona Mariyam', 'bowler': 'Karuna Bhandari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hafsaa Abdhulla', 'wicket': {'player_out': 'Hafsaa Abdhulla', 'kind': 'bowled'}}}, {6.1: {'bowler': 'Anjali Chand', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Aima Aishath', 'batsman': 'Zoona Mariyam'}}, {6.2: {'non_striker': 'Aima Aishath', 'bowler': 'Anjali Chand', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zoona Mariyam', 'wicket': {'player_out': 'Zoona Mariyam', 'fielders': ['Karuna Bhandari'], 'kind': 'caught'}}}, {6.3: {'non_striker': 'Aima Aishath', 'bowler': 'Anjali Chand', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Latsha Haleemath'}}, {6.4: {'non_striker': 'Aima Aishath', 'bowler': 'Anjali Chand', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Latsha Haleemath', 'wicket': {'player_out': 'Latsha Haleemath', 'fielders': ['SR Magar'], 'kind': 'caught'}}}, {6.5: {'non_striker': 'Aima Aishath', 'bowler': 'Anjali Chand', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Shaffaa Saleem'}}, {6.6: {'non_striker': 'Aima Aishath', 'bowler': 'Anjali Chand', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Shaffaa Saleem', 'wicket': {'player_out': 'Shaffaa Saleem', 'kind': 'bowled'}}}, {7.1: {'bowler': 'RC Belbashi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Eashal Ibrahim', 'batsman': 'Aima Aishath'}}, {7.2: {'bowler': 'RC Belbashi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Eashal Ibrahim', 'batsman': 'Aima Aishath'}}, {7.3: {'bowler': 'RC Belbashi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Eashal Ibrahim', 'batsman': 'Aima Aishath'}}, {7.4: {'bowler': 'RC Belbashi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Eashal Ibrahim', 'batsman': 'Aima Aishath'}}, {7.5: {'bowler': 'RC Belbashi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Eashal Ibrahim', 'batsman': 'Aima Aishath'}}, {7.6: {'bowler': 'RC Belbashi', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'Eashal Ibrahim', 'batsman': 'Aima Aishath'}}, {7.7: {'non_striker': 'Eashal Ibrahim', 'bowler': 'RC Belbashi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Aima Aishath'}}, {8.1: {'non_striker': 'Aima Aishath', 'bowler': 'Anjali Chand', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Eashal Ibrahim'}}, {8.2: {'non_striker': 'Aima Aishath', 'bowler': 'Anjali Chand', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Eashal Ibrahim'}}, {8.3: {'non_striker': 'Aima Aishath', 'bowler': 'Anjali Chand', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Eashal Ibrahim'}}, {8.4: {'non_striker': 'Aima Aishath', 'bowler': 'Anjali Chand', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Eashal Ibrahim'}}, {8.5: {'non_striker': 'Aima Aishath', 'bowler': 'Anjali Chand', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Eashal Ibrahim', 'wicket': {'player_out': 'Eashal Ibrahim', 'fielders': ['RC Belbashi'], 'kind': 'caught'}}}, {8.6: {'non_striker': 'Aima Aishath', 'bowler': 'Anjali Chand', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Kinaanath Ismail', 'wicket': {'player_out': 'Kinaanath Ismail', 'fielders': ['MM Chaudhary'], 'kind': 'stumped'}}}, {9.1: {'bowler': 'RC Belbashi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Shamma Ali', 'batsman': 'Aima Aishath'}}, {9.2: {'bowler': 'RC Belbashi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Shamma Ali', 'batsman': 'Aima Aishath'}}, {9.3: {'bowler': 'RC Belbashi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Shamma Ali', 'batsman': 'Aima Aishath'}}, {9.4: {'bowler': 'RC Belbashi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Shamma Ali', 'batsman': 'Aima Aishath'}}, {9.5: {'bowler': 'RC Belbashi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Shamma Ali', 'batsman': 'Aima Aishath'}}, {9.6: {'non_striker': 'Shamma Ali', 'bowler': 'RC Belbashi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Aima Aishath'}}, {10.1: {'non_striker': 'Aima Aishath', 'bowler': 'Anjali Chand', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Shamma Ali', 'wicket': {'player_out': 'Shamma Ali', 'kind': 'bowled'}}}]}}, {'2nd innings': {'team': 'Nepal', 'deliveries': [{0.1: {'bowler': 'Shamma Ali', 'runs': {'extras': 1, 'total': 5, 'batsman': 4}, 'extras': {'noballs': 1}, 'non_striker': 'SR Magar', 'batsman': 'K Shrestha'}}, {0.2: {'bowler': 'Shamma Ali', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'non_striker': 'SR Magar', 'batsman': 'K Shrestha'}}, {0.3: {'bowler': 'Shamma Ali', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'SR Magar', 'batsman': 'K Shrestha'}}, {0.4: {'non_striker': 'K Shrestha', 'bowler': 'Shamma Ali', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SR Magar'}}, {0.5: {'non_striker': 'K Shrestha', 'bowler': 'Shamma Ali', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'batsman': 'SR Magar'}}, {0.6: {'non_striker': 'SR Magar', 'bowler': 'Shamma Ali', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'K Shrestha'}}, {0.7: {'non_striker': 'SR Magar', 'bowler': 'Shamma Ali', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'K Shrestha'}}]}}]",0.91,2019-12-03,1,6,Pokhara,['2019-12-02'],female,T20,802,Nepal,10,20,['Anjali Chand'],"['Hamza Niyaz', 'Sajaa Fathimath', 'Sumayya Abdul', 'Zoona Mariyam', 'Hafsaa Abdhulla', 'Aima Aishath', 'Latsha Haleemath', 'Shaffaa Saleem', 'Eashal Ibrahim', 'Kinaanath Ismail', 'Shamma Ali']","['K Shrestha', 'SR Magar', 'RC Belbashi', 'I Barma', 'Karuna Bhandari', 'S Khadka', 'Apsari Begam', 'Anjali Chand', 'S Magar', 'MM Chaudhary', 'SC Kumari']",b62aea3c,62aa10d7,e15d9f04,eb765b41,c620f573,06be92a7,7fa1e4a2,6795e49f,521abce2,119de50f,6926399e,c68fc575,e9ead9c3,2d99b12e,f4b9d4e0,dfdaca74,c96e51ba,4fc3790e,4169ae00,61c22ad0,e793a951,4c6c4af4,29c87347,012bd3f6,a521ba3e,f19bcd5b,"['Nepal', 'Maldives']",bat,Maldives,"['Adhip Pradhan', 'Basu Karn']",Pokhara Rangasala
