innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.wickets,info.overs,info.player_of_match,info.players.Bahrain,info.players.Nepal,info.registry.people.A Karmacharya,info.registry.people.Abeera Waris,info.registry.people.Apsari Begam,info.registry.people.B Rawal,info.registry.people.D Bhaskara,info.registry.people.Edwin Seah,info.registry.people.HMD Rasangika,info.registry.people.I Barma,info.registry.people.I Suhun,info.registry.people.K Joshi,info.registry.people.K Kunwar,info.registry.people.K Shrestha,info.registry.people.L Poobalan,info.registry.people.MM Chaudhary,info.registry.people.P Shetty,info.registry.people.Prajna Jagdeesha,info.registry.people.R Hathadurage,info.registry.people.RC Belbashi,info.registry.people.S Jayasinghe,info.registry.people.S Prakash,info.registry.people.SR Magar,info.registry.people.Sabnam Rai,info.registry.people.Samad Akbar,info.registry.people.TI Gajanayake,info.registry.people.V Barboza,info.registry.people.V Kalidas,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Bahrain', 'deliveries': [{0.1: {'bowler': 'K Kunwar', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'non_striker': 'HMD Rasangika', 'batsman': 'TI Gajanayake'}}, {0.2: {'non_striker': 'TI Gajanayake', 'bowler': 'K Kunwar', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HMD Rasangika'}}, {0.3: {'non_striker': 'HMD Rasangika', 'bowler': 'K Kunwar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TI Gajanayake'}}, {0.4: {'non_striker': 'HMD Rasangika', 'bowler': 'K Kunwar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TI Gajanayake'}}, {0.5: {'non_striker': 'HMD Rasangika', 'bowler': 'K Kunwar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TI Gajanayake'}}, {0.6: {'non_striker': 'HMD Rasangika', 'bowler': 'K Kunwar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TI Gajanayake'}}, {1.1: {'non_striker': 'TI Gajanayake', 'bowler': 'A Karmacharya', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'HMD Rasangika'}}, {1.2: {'non_striker': 'HMD Rasangika', 'bowler': 'A Karmacharya', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'TI Gajanayake'}}, {1.3: {'non_striker': 'HMD Rasangika', 'bowler': 'A Karmacharya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TI Gajanayake'}}, {1.4: {'non_striker': 'HMD Rasangika', 'bowler': 'A Karmacharya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TI Gajanayake'}}, {1.5: {'non_striker': 'HMD Rasangika', 'bowler': 'A Karmacharya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TI Gajanayake'}}, {1.6: {'non_striker': 'HMD Rasangika', 'bowler': 'A Karmacharya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TI Gajanayake'}}, {2.1: {'non_striker': 'TI Gajanayake', 'bowler': 'K Kunwar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'HMD Rasangika', 'wicket': {'player_out': 'HMD Rasangika', 'kind': 'bowled'}}}, {2.2: {'non_striker': 'TI Gajanayake', 'bowler': 'K Kunwar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'P Shetty', 'wicket': {'player_out': 'P Shetty', 'kind': 'lbw'}}}, {2.3: {'non_striker': 'TI Gajanayake', 'bowler': 'K Kunwar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Abeera Waris'}}, {2.4: {'non_striker': 'TI Gajanayake', 'bowler': 'K Kunwar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Abeera Waris'}}, {2.5: {'non_striker': 'TI Gajanayake', 'bowler': 'K Kunwar', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Abeera Waris'}}, {2.6: {'non_striker': 'Abeera Waris', 'bowler': 'K Kunwar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TI Gajanayake'}}, {3.1: {'non_striker': 'TI Gajanayake', 'bowler': 'A Karmacharya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Abeera Waris'}}, {3.2: {'non_striker': 'TI Gajanayake', 'bowler': 'A Karmacharya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Abeera Waris', 'wicket': {'player_out': 'Abeera Waris', 'kind': 'bowled'}}}, {3.3: {'non_striker': 'TI Gajanayake', 'bowler': 'A Karmacharya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'I Suhun'}}, {3.4: {'non_striker': 'TI Gajanayake', 'bowler': 'A Karmacharya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'I Suhun', 'wicket': {'player_out': 'TI Gajanayake', 'fielders': ['K Kunwar'], 'kind': 'run out'}}}, {3.5: {'non_striker': 'I Suhun', 'bowler': 'A Karmacharya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Bhaskara'}}, {3.6: {'non_striker': 'I Suhun', 'bowler': 'A Karmacharya', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Bhaskara'}}, {4.1: {'non_striker': 'D Bhaskara', 'bowler': 'Sabnam Rai', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'I Suhun'}}, {4.2: {'non_striker': 'I Suhun', 'bowler': 'Sabnam Rai', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Bhaskara'}}, {4.3: {'non_striker': 'I Suhun', 'bowler': 'Sabnam Rai', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Bhaskara'}}, {4.4: {'non_striker': 'I Suhun', 'bowler': 'Sabnam Rai', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Bhaskara', 'wicket': {'player_out': 'D Bhaskara', 'kind': 'bowled'}}}, {4.5: {'non_striker': 'I Suhun', 'bowler': 'Sabnam Rai', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Prakash'}}, {4.6: {'non_striker': 'I Suhun', 'bowler': 'Sabnam Rai', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Prakash'}}, {5.1: {'non_striker': 'S Prakash', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'I Suhun'}}, {5.2: {'non_striker': 'I Suhun', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'S Prakash'}}, {5.3: {'non_striker': 'S Prakash', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'I Suhun'}}, {5.4: {'non_striker': 'S Prakash', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'I Suhun'}}, {5.5: {'non_striker': 'S Prakash', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'I Suhun'}}, {5.6: {'non_striker': 'I Suhun', 'bowler': 'SR Magar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Prakash'}}, {6.1: {'non_striker': 'S Prakash', 'bowler': 'Sabnam Rai', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'I Suhun'}}, {6.2: {'non_striker': 'S Prakash', 'bowler': 'Sabnam Rai', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'I Suhun'}}, {6.3: {'non_striker': 'I Suhun', 'bowler': 'Sabnam Rai', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Prakash'}}, {6.4: {'non_striker': 'I Suhun', 'bowler': 'Sabnam Rai', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'S Prakash'}}, {6.5: {'non_striker': 'S Prakash', 'bowler': 'Sabnam Rai', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'I Suhun', 'wicket': {'player_out': 'I Suhun', 'kind': 'bowled'}}}, {6.6: {'non_striker': 'S Prakash', 'bowler': 'Sabnam Rai', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Prajna Jagdeesha'}}]}}, {'2nd innings': {'team': 'Nepal', 'deliveries': [{0.1: {'bowler': 'P Shetty', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'SR Magar', 'batsman': 'I Barma'}}, {0.2: {'non_striker': 'SR Magar', 'bowler': 'P Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'I Barma', 'wicket': {'player_out': 'I Barma', 'kind': 'lbw'}}}, {0.3: {'non_striker': 'SR Magar', 'bowler': 'P Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RC Belbashi'}}, {0.4: {'non_striker': 'SR Magar', 'bowler': 'P Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RC Belbashi'}}, {0.5: {'non_striker': 'SR Magar', 'bowler': 'P Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RC Belbashi'}}, {0.6: {'non_striker': 'SR Magar', 'bowler': 'P Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RC Belbashi'}}, {0.7: {'non_striker': 'SR Magar', 'bowler': 'P Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RC Belbashi'}}, {1.1: {'non_striker': 'RC Belbashi', 'bowler': 'V Barboza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SR Magar'}}, {1.2: {'non_striker': 'RC Belbashi', 'bowler': 'V Barboza', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'SR Magar'}}, {1.3: {'non_striker': 'RC Belbashi', 'bowler': 'V Barboza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SR Magar', 'wicket': {'player_out': 'SR Magar', 'kind': 'lbw'}}}, {1.4: {'non_striker': 'RC Belbashi', 'bowler': 'V Barboza', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'K Joshi'}}, {1.5: {'non_striker': 'RC Belbashi', 'bowler': 'V Barboza', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'K Joshi'}}, {1.6: {'non_striker': 'RC Belbashi', 'bowler': 'V Barboza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Joshi'}}, {1.7: {'non_striker': 'RC Belbashi', 'bowler': 'V Barboza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Joshi'}}, {1.8: {'non_striker': 'RC Belbashi', 'bowler': 'V Barboza', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'K Joshi'}}, {1.9: {'non_striker': 'RC Belbashi', 'bowler': 'V Barboza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Joshi'}}, {2.1: {'non_striker': 'K Joshi', 'bowler': 'P Shetty', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'RC Belbashi'}}, {2.2: {'non_striker': 'K Joshi', 'bowler': 'P Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RC Belbashi'}}, {2.3: {'non_striker': 'K Joshi', 'bowler': 'P Shetty', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'RC Belbashi'}}, {2.4: {'non_striker': 'RC Belbashi', 'bowler': 'P Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Joshi'}}, {2.5: {'non_striker': 'RC Belbashi', 'bowler': 'P Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Joshi'}}, {2.6: {'non_striker': 'RC Belbashi', 'bowler': 'P Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Joshi'}}, {2.7: {'non_striker': 'RC Belbashi', 'bowler': 'P Shetty', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Joshi'}}, {3.1: {'non_striker': 'RC Belbashi', 'bowler': 'TI Gajanayake', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'K Joshi'}}, {3.2: {'non_striker': 'RC Belbashi', 'bowler': 'TI Gajanayake', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Joshi'}}, {3.3: {'non_striker': 'RC Belbashi', 'bowler': 'TI Gajanayake', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Joshi'}}, {3.4: {'non_striker': 'K Joshi', 'bowler': 'TI Gajanayake', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'RC Belbashi'}}, {3.5: {'non_striker': 'RC Belbashi', 'bowler': 'TI Gajanayake', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Joshi'}}]}}]",0.92,2022-06-20,2,6,Kuala Lumpur,['2022-06-20'],female,T20,1135,Nepal,8,20,['K Kunwar'],"['TI Gajanayake', 'HMD Rasangika', 'P Shetty', 'Abeera Waris', 'I Suhun', 'D Bhaskara', 'S Prakash', 'Prajna Jagdeesha', 'S Jayasinghe', 'R Hathadurage', 'V Barboza']","['I Barma', 'SR Magar', 'RC Belbashi', 'K Joshi', 'K Shrestha', 'B Rawal', 'MM Chaudhary', 'Apsari Begam', 'Sabnam Rai', 'A Karmacharya', 'K Kunwar']",e1492aed,01396dc6,eb765b41,4d1cc284,b619f825,be24f868,d6f9dfd6,521abce2,41bfb2a9,0cd297b9,97e6e41a,119de50f,93cc9718,f4b9d4e0,0dda36e7,b79932e1,202867f8,dfdaca74,deaa286f,4b2c06eb,61c22ad0,8eb52953,f05bd21b,d577d45a,8e574c74,42d76418,"['Bahrain', 'Nepal']",Nepal,field,"['Samad Akbar', 'V Kalidas']","Kinrara Academy Oval, Kuala Lumpur"
