innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.wickets,info.outcome.method,info.overs,info.players.Pakistan,info.players.Bangladesh,info.registry.people.Afif Hossain,info.registry.people.Arafat Minhas,info.registry.people.Arshad Iqbal,info.registry.people.Asif Ali,info.registry.people.Hasan Murad,info.registry.people.Jaker Ali,info.registry.people.Khushdil Shah,info.registry.people.Mahmood Kharoti,info.registry.people.Mahmudul Hasan Joy,info.registry.people.Mirza Baig,info.registry.people.Mubasir Khan,info.registry.people.N Sivan,info.registry.people.Omair Yousuf,info.registry.people.Prakash Bhatt,info.registry.people.Qasim Akram,info.registry.people.R Mondol,info.registry.people.Rakibul Hasan,info.registry.people.Rishad Hossain,info.registry.people.Rohail Nazir,info.registry.people.Saif Hassan,info.registry.people.Sarika Prasad,info.registry.people.Shahadat Hossain,info.registry.people.Sufiyan Muqeem,info.registry.people.Usman Qadir,info.registry.people.VG Rathi,info.registry.people.Yasir Ali Chowdhury,info.registry.people.Zakir Hasan,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Pakistan', 'deliveries': [{0.1: {'non_striker': 'Khushdil Shah', 'bowler': 'R Mondol', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'Mirza Baig'}}, {0.2: {'non_striker': 'Khushdil Shah', 'bowler': 'R Mondol', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mirza Baig'}}, {0.3: {'non_striker': 'Khushdil Shah', 'bowler': 'R Mondol', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Mirza Baig'}}, {0.4: {'non_striker': 'Mirza Baig', 'bowler': 'R Mondol', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Khushdil Shah'}}, {0.5: {'non_striker': 'Khushdil Shah', 'bowler': 'R Mondol', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mirza Baig'}}, {0.6: {'non_striker': 'Khushdil Shah', 'bowler': 'R Mondol', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Mirza Baig'}}, {1.1: {'non_striker': 'Khushdil Shah', 'bowler': 'Rakibul Hasan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mirza Baig'}}, {1.2: {'non_striker': 'Khushdil Shah', 'bowler': 'Rakibul Hasan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mirza Baig'}}, {1.3: {'non_striker': 'Khushdil Shah', 'bowler': 'Rakibul Hasan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mirza Baig'}}, {1.4: {'non_striker': 'Khushdil Shah', 'bowler': 'Rakibul Hasan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mirza Baig'}}, {1.5: {'non_striker': 'Khushdil Shah', 'bowler': 'Rakibul Hasan', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Mirza Baig'}}, {1.6: {'non_striker': 'Khushdil Shah', 'bowler': 'Rakibul Hasan', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Mirza Baig'}}, {2.1: {'non_striker': 'Mirza Baig', 'bowler': 'Afif Hossain', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Khushdil Shah'}}, {2.2: {'non_striker': 'Mirza Baig', 'bowler': 'Afif Hossain', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Khushdil Shah'}}, {2.3: {'non_striker': 'Khushdil Shah', 'bowler': 'Afif Hossain', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'Mirza Baig'}}, {2.4: {'non_striker': 'Khushdil Shah', 'bowler': 'Afif Hossain', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Mirza Baig'}}, {2.5: {'non_striker': 'Khushdil Shah', 'bowler': 'Afif Hossain', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mirza Baig'}}, {2.6: {'non_striker': 'Khushdil Shah', 'bowler': 'Afif Hossain', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Mirza Baig'}}, {3.1: {'non_striker': 'Mirza Baig', 'bowler': 'R Mondol', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Khushdil Shah'}}, {3.2: {'non_striker': 'Mirza Baig', 'bowler': 'R Mondol', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Khushdil Shah'}}, {3.3: {'non_striker': 'Khushdil Shah', 'bowler': 'R Mondol', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'Mirza Baig'}}, {3.4: {'non_striker': 'Mirza Baig', 'bowler': 'R Mondol', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Khushdil Shah'}}, {3.5: {'non_striker': 'Mirza Baig', 'bowler': 'R Mondol', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Khushdil Shah'}}, {3.6: {'non_striker': 'Mirza Baig', 'bowler': 'R Mondol', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'Khushdil Shah'}}, {4.1: {'non_striker': 'Khushdil Shah', 'bowler': 'Rakibul Hasan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Mirza Baig'}}, {4.2: {'non_striker': 'Mirza Baig', 'bowler': 'Rakibul Hasan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Khushdil Shah'}}, {4.3: {'non_striker': 'Khushdil Shah', 'bowler': 'Rakibul Hasan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Mirza Baig'}}, {4.4: {'non_striker': 'Mirza Baig', 'bowler': 'Rakibul Hasan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Khushdil Shah', 'wicket': {'player_out': 'Khushdil Shah', 'fielders': ['Jaker Ali'], 'kind': 'caught'}}}, {4.5: {'non_striker': 'Mirza Baig', 'bowler': 'Rakibul Hasan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Omair Yousuf'}}, {4.6: {'non_striker': 'Mirza Baig', 'bowler': 'Rakibul Hasan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Omair Yousuf'}}]}}, {'2nd innings': {'team': 'Bangladesh', 'deliveries': [{0.1: {'non_striker': 'Afif Hossain', 'bowler': 'Arshad Iqbal', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Zakir Hasan'}}, {0.2: {'non_striker': 'Afif Hossain', 'bowler': 'Arshad Iqbal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zakir Hasan'}}, {0.3: {'non_striker': 'Afif Hossain', 'bowler': 'Arshad Iqbal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zakir Hasan', 'wicket': {'player_out': 'Zakir Hasan', 'fielders': ['Mirza Baig'], 'kind': 'caught'}}}, {0.4: {'non_striker': 'Afif Hossain', 'bowler': 'Arshad Iqbal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Saif Hassan', 'wicket': {'player_out': 'Saif Hassan', 'fielders': ['Omair Yousuf'], 'kind': 'caught'}}}, {0.5: {'non_striker': 'Afif Hossain', 'bowler': 'Arshad Iqbal', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Yasir Ali Chowdhury'}}, {0.6: {'non_striker': 'Afif Hossain', 'bowler': 'Arshad Iqbal', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Yasir Ali Chowdhury'}}, {0.7: {'non_striker': 'Yasir Ali Chowdhury', 'bowler': 'Arshad Iqbal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Afif Hossain'}}, {0.8: {'non_striker': 'Yasir Ali Chowdhury', 'bowler': 'Arshad Iqbal', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'Afif Hossain'}}, {1.1: {'non_striker': 'Afif Hossain', 'bowler': 'Arafat Minhas', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Yasir Ali Chowdhury'}}, {1.2: {'non_striker': 'Afif Hossain', 'bowler': 'Arafat Minhas', 'runs': {'extras': 4, 'total': 4, 'batsman': 0}, 'extras': {'byes': 4}, 'batsman': 'Yasir Ali Chowdhury'}}, {1.3: {'non_striker': 'Afif Hossain', 'bowler': 'Arafat Minhas', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Yasir Ali Chowdhury'}}, {1.4: {'non_striker': 'Yasir Ali Chowdhury', 'bowler': 'Arafat Minhas', 'runs': {'extras': 1, 'total': 5, 'batsman': 4}, 'extras': {'noballs': 1}, 'batsman': 'Afif Hossain'}}, {1.5: {'non_striker': 'Yasir Ali Chowdhury', 'bowler': 'Arafat Minhas', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Afif Hossain'}}, {1.6: {'non_striker': 'Yasir Ali Chowdhury', 'bowler': 'Arafat Minhas', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Afif Hossain'}}, {1.7: {'non_striker': 'Afif Hossain', 'bowler': 'Arafat Minhas', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Yasir Ali Chowdhury'}}, {2.1: {'non_striker': 'Yasir Ali Chowdhury', 'bowler': 'Sufiyan Muqeem', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Afif Hossain'}}, {2.2: {'non_striker': 'Yasir Ali Chowdhury', 'bowler': 'Sufiyan Muqeem', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Afif Hossain'}}, {2.3: {'non_striker': 'Afif Hossain', 'bowler': 'Sufiyan Muqeem', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Yasir Ali Chowdhury'}}, {2.4: {'non_striker': 'Afif Hossain', 'bowler': 'Sufiyan Muqeem', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Yasir Ali Chowdhury'}}, {2.5: {'non_striker': 'Afif Hossain', 'bowler': 'Sufiyan Muqeem', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Yasir Ali Chowdhury'}}, {2.6: {'non_striker': 'Yasir Ali Chowdhury', 'bowler': 'Sufiyan Muqeem', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Afif Hossain'}}, {3.1: {'non_striker': 'Afif Hossain', 'bowler': 'Arshad Iqbal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Yasir Ali Chowdhury'}}, {3.2: {'non_striker': 'Afif Hossain', 'bowler': 'Arshad Iqbal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Yasir Ali Chowdhury'}}, {3.3: {'non_striker': 'Afif Hossain', 'bowler': 'Arshad Iqbal', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Yasir Ali Chowdhury'}}, {3.4: {'non_striker': 'Yasir Ali Chowdhury', 'bowler': 'Arshad Iqbal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Afif Hossain'}}, {3.5: {'non_striker': 'Yasir Ali Chowdhury', 'bowler': 'Arshad Iqbal', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Afif Hossain'}}, {3.6: {'non_striker': 'Yasir Ali Chowdhury', 'bowler': 'Arshad Iqbal', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Afif Hossain', 'wicket': {'player_out': 'Afif Hossain', 'fielders': ['Rohail Nazir'], 'kind': 'caught'}}}, {4.1: {'non_striker': 'Jaker Ali', 'bowler': 'Sufiyan Muqeem', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'Yasir Ali Chowdhury'}}, {4.2: {'non_striker': 'Jaker Ali', 'bowler': 'Sufiyan Muqeem', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Yasir Ali Chowdhury'}}, {4.3: {'non_striker': 'Jaker Ali', 'bowler': 'Sufiyan Muqeem', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'Yasir Ali Chowdhury'}}, {4.4: {'non_striker': 'Jaker Ali', 'bowler': 'Sufiyan Muqeem', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Yasir Ali Chowdhury'}}, {4.5: {'non_striker': 'Jaker Ali', 'bowler': 'Sufiyan Muqeem', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Yasir Ali Chowdhury', 'wicket': {'player_out': 'Yasir Ali Chowdhury', 'kind': 'bowled'}}}, {4.6: {'non_striker': 'Jaker Ali', 'bowler': 'Sufiyan Muqeem', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Rakibul Hasan'}}]}}]",0.92,2023-10-07,2,6,Hangzhou,['2023-10-07'],male,T20,2300,Bangladesh,6,D/L,20,"['Mirza Baig', 'Khushdil Shah', 'Omair Yousuf', 'Rohail Nazir', 'Mubasir Khan', 'Qasim Akram', 'Asif Ali', 'Arafat Minhas', 'Arshad Iqbal', 'Usman Qadir', 'Sufiyan Muqeem']","['Zakir Hasan', 'Afif Hossain', 'Saif Hassan', 'Yasir Ali Chowdhury', 'Jaker Ali', 'Rakibul Hasan', 'Mahmudul Hasan Joy', 'Shahadat Hossain', 'Rishad Hossain', 'R Mondol', 'Hasan Murad']",37138918,f2e8b37c,ed031922,0a4736eb,da9f58aa,cd56a813,fce581b5,d8ff8121,4b51bd51,96ce6752,7264b765,8f4a0102,f8e3c0f8,f848ab0b,b6359668,492ff0c2,77768f72,5935d694,522bea89,bb95564b,8ff397fa,69e23303,4277234d,33742f04,144e5b16,5791b840,e3e09091,"['Pakistan', 'Bangladesh']",Bangladesh,field,"['Mahmood Kharoti', 'Sarika Prasad']",Zhejiang University of Technology Cricket Field
