innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.wickets,info.overs,info.player_of_match,info.players.Lesotho,info.players.Uganda,info.registry.people.A Paleker,info.registry.people.AAA Patel,info.registry.people.C Phiri,info.registry.people.C Thorburn,info.registry.people.C Tlali,info.registry.people.D Muhumuza,info.registry.people.DM Nakrani,info.registry.people.F Achelam,info.registry.people.F Akankwasa,info.registry.people.F Nsubuga,info.registry.people.H Ssenyondo,info.registry.people.K Waiswa,info.registry.people.M Leporoporo,info.registry.people.MV Matsau,info.registry.people.Maaz Khan,info.registry.people.Omar Hussain,info.registry.people.R Agamiire,info.registry.people.Riazat Ali Shah,info.registry.people.S Sesazi,info.registry.people.SA Fritz,info.registry.people.Sameer Patel,info.registry.people.Sarfaraj Patel,info.registry.people.Saud Islam,info.registry.people.TD Chaoana,info.registry.people.TG Thamae,info.registry.people.YYM Jakda,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Lesotho', 'deliveries': [{0.1: {'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Maaz Khan', 'batsman': 'YYM Jakda'}}, {0.2: {'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Maaz Khan', 'batsman': 'YYM Jakda'}}, {0.3: {'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'non_striker': 'Maaz Khan', 'batsman': 'YYM Jakda'}}, {0.4: {'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Maaz Khan', 'batsman': 'YYM Jakda'}}, {0.5: {'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Maaz Khan', 'batsman': 'YYM Jakda'}}, {0.6: {'non_striker': 'Maaz Khan', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'YYM Jakda'}}, {1.1: {'non_striker': 'Maaz Khan', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'YYM Jakda', 'wicket': {'player_out': 'YYM Jakda', 'kind': 'bowled'}}}, {1.2: {'non_striker': 'Maaz Khan', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sarfaraj Patel'}}, {1.3: {'non_striker': 'Maaz Khan', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sarfaraj Patel'}}, {1.4: {'non_striker': 'Maaz Khan', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sarfaraj Patel'}}, {1.5: {'non_striker': 'Maaz Khan', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Sarfaraj Patel'}}, {1.6: {'non_striker': 'Maaz Khan', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sarfaraj Patel'}}, {2.1: {'non_striker': 'Sarfaraj Patel', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Maaz Khan'}}, {2.2: {'non_striker': 'Maaz Khan', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sarfaraj Patel'}}, {2.3: {'non_striker': 'Maaz Khan', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sarfaraj Patel'}}, {2.4: {'non_striker': 'Maaz Khan', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sarfaraj Patel'}}, {2.5: {'non_striker': 'Maaz Khan', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sarfaraj Patel'}}, {2.6: {'non_striker': 'Maaz Khan', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sarfaraj Patel'}}, {3.1: {'non_striker': 'Sarfaraj Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Maaz Khan'}}, {3.2: {'non_striker': 'Sarfaraj Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Maaz Khan'}}, {3.3: {'non_striker': 'Sarfaraj Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Maaz Khan'}}, {3.4: {'non_striker': 'Sarfaraj Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Maaz Khan'}}, {3.5: {'non_striker': 'Maaz Khan', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sarfaraj Patel'}}, {3.6: {'non_striker': 'Maaz Khan', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Sarfaraj Patel'}}, {3.7: {'non_striker': 'Maaz Khan', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sarfaraj Patel', 'wicket': {'player_out': 'Sarfaraj Patel', 'kind': 'lbw'}}}, {4.1: {'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'C Tlali', 'batsman': 'Maaz Khan'}}, {4.2: {'non_striker': 'Maaz Khan', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Tlali'}}, {4.3: {'non_striker': 'Maaz Khan', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Tlali', 'wicket': {'player_out': 'C Tlali', 'kind': 'bowled'}}}, {4.4: {'non_striker': 'Maaz Khan', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sameer Patel'}}, {4.5: {'non_striker': 'Maaz Khan', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sameer Patel'}}, {4.6: {'non_striker': 'Maaz Khan', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sameer Patel'}}, {5.1: {'non_striker': 'Sameer Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Maaz Khan'}}, {5.2: {'non_striker': 'Sameer Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Maaz Khan'}}, {5.3: {'non_striker': 'Sameer Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Maaz Khan', 'wicket': {'player_out': 'Maaz Khan', 'fielders': ['F Achelam'], 'kind': 'caught'}}}, {5.4: {'non_striker': 'Sameer Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Omar Hussain'}}, {5.5: {'non_striker': 'Sameer Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Omar Hussain', 'wicket': {'player_out': 'Omar Hussain', 'kind': 'bowled'}}}, {5.6: {'non_striker': 'Sameer Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MV Matsau', 'wicket': {'player_out': 'MV Matsau', 'kind': 'bowled'}}}, {6.1: {'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'AAA Patel', 'batsman': 'Sameer Patel'}}, {6.2: {'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'AAA Patel', 'batsman': 'Sameer Patel'}}, {6.3: {'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'AAA Patel', 'batsman': 'Sameer Patel'}}, {6.4: {'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'AAA Patel', 'batsman': 'Sameer Patel'}}, {6.5: {'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'AAA Patel', 'batsman': 'Sameer Patel'}}, {6.6: {'non_striker': 'AAA Patel', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Sameer Patel'}}, {7.1: {'non_striker': 'AAA Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sameer Patel'}}, {7.2: {'non_striker': 'AAA Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Sameer Patel'}}, {7.3: {'non_striker': 'Sameer Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AAA Patel'}}, {7.4: {'non_striker': 'Sameer Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AAA Patel'}}, {7.5: {'non_striker': 'Sameer Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AAA Patel'}}, {7.6: {'non_striker': 'Sameer Patel', 'bowler': 'DM Nakrani', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AAA Patel', 'wicket': {'player_out': 'AAA Patel', 'kind': 'lbw'}}}, {8.1: {'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'TG Thamae', 'batsman': 'Sameer Patel'}}, {8.2: {'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'TG Thamae', 'batsman': 'Sameer Patel'}}, {8.3: {'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'TG Thamae', 'batsman': 'Sameer Patel'}}, {8.4: {'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'TG Thamae', 'batsman': 'Sameer Patel'}}, {8.5: {'non_striker': 'Sameer Patel', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'TG Thamae'}}, {8.6: {'non_striker': 'TG Thamae', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sameer Patel'}}, {9.1: {'non_striker': 'Sameer Patel', 'bowler': 'R Agamiire', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TG Thamae'}}, {9.2: {'non_striker': 'Sameer Patel', 'bowler': 'R Agamiire', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TG Thamae'}}, {9.3: {'non_striker': 'Sameer Patel', 'bowler': 'R Agamiire', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TG Thamae'}}, {9.4: {'non_striker': 'Sameer Patel', 'bowler': 'R Agamiire', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TG Thamae'}}, {9.5: {'non_striker': 'Sameer Patel', 'bowler': 'R Agamiire', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'TG Thamae'}}, {9.6: {'non_striker': 'TG Thamae', 'bowler': 'R Agamiire', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sameer Patel'}}, {10.1: {'non_striker': 'Sameer Patel', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TG Thamae', 'wicket': {'player_out': 'TG Thamae', 'fielders': ['Riazat Ali Shah'], 'kind': 'caught'}}}, {10.2: {'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'TD Chaoana', 'batsman': 'Sameer Patel'}}, {10.3: {'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'non_striker': 'TD Chaoana', 'batsman': 'Sameer Patel'}}, {10.4: {'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'non_striker': 'TD Chaoana', 'batsman': 'Sameer Patel'}}, {10.5: {'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'TD Chaoana', 'batsman': 'Sameer Patel'}}, {10.6: {'non_striker': 'Sameer Patel', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TD Chaoana'}}, {11.1: {'non_striker': 'TD Chaoana', 'bowler': 'R Agamiire', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sameer Patel'}}, {11.2: {'non_striker': 'TD Chaoana', 'bowler': 'R Agamiire', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sameer Patel'}}, {11.3: {'non_striker': 'TD Chaoana', 'bowler': 'R Agamiire', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sameer Patel', 'wicket': {'player_out': 'Sameer Patel', 'kind': 'bowled'}}}, {11.4: {'non_striker': 'TD Chaoana', 'bowler': 'R Agamiire', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Leporoporo'}}, {11.5: {'non_striker': 'TD Chaoana', 'bowler': 'R Agamiire', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Leporoporo'}}, {11.6: {'non_striker': 'TD Chaoana', 'bowler': 'R Agamiire', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Leporoporo'}}, {12.1: {'non_striker': 'M Leporoporo', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TD Chaoana'}}, {12.2: {'non_striker': 'M Leporoporo', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TD Chaoana'}}, {12.3: {'non_striker': 'M Leporoporo', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'TD Chaoana'}}, {12.4: {'non_striker': 'TD Chaoana', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Leporoporo', 'wicket': {'player_out': 'TD Chaoana', 'fielders': ['D Muhumuza'], 'kind': 'run out'}}}]}}, {'2nd innings': {'team': 'Uganda', 'deliveries': [{0.1: {'bowler': 'TD Chaoana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'S Sesazi', 'batsman': 'Saud Islam'}}, {0.2: {'bowler': 'TD Chaoana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'S Sesazi', 'batsman': 'Saud Islam'}}, {0.3: {'bowler': 'TD Chaoana', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'non_striker': 'S Sesazi', 'batsman': 'Saud Islam'}}, {0.4: {'bowler': 'TD Chaoana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'S Sesazi', 'batsman': 'Saud Islam'}}, {0.5: {'bowler': 'TD Chaoana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'S Sesazi', 'batsman': 'Saud Islam'}}, {0.6: {'non_striker': 'S Sesazi', 'bowler': 'TD Chaoana', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'Saud Islam'}}, {1.1: {'non_striker': 'S Sesazi', 'bowler': 'YYM Jakda', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Saud Islam'}}, {1.2: {'non_striker': 'Saud Islam', 'bowler': 'YYM Jakda', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'S Sesazi'}}, {1.3: {'non_striker': 'Saud Islam', 'bowler': 'YYM Jakda', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'S Sesazi'}}, {1.4: {'non_striker': 'S Sesazi', 'bowler': 'YYM Jakda', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Saud Islam'}}, {1.5: {'non_striker': 'S Sesazi', 'bowler': 'YYM Jakda', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Saud Islam'}}, {1.6: {'non_striker': 'Saud Islam', 'bowler': 'YYM Jakda', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'S Sesazi'}}, {2.1: {'non_striker': 'Saud Islam', 'bowler': 'Sarfaraj Patel', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'S Sesazi'}}, {2.2: {'non_striker': 'S Sesazi', 'bowler': 'Sarfaraj Patel', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Saud Islam'}}, {2.3: {'non_striker': 'S Sesazi', 'bowler': 'Sarfaraj Patel', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Saud Islam'}}, {2.4: {'non_striker': 'S Sesazi', 'bowler': 'Sarfaraj Patel', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Saud Islam'}}, {2.5: {'non_striker': 'S Sesazi', 'bowler': 'Sarfaraj Patel', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Saud Islam'}}, {2.6: {'non_striker': 'S Sesazi', 'bowler': 'Sarfaraj Patel', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'Saud Islam'}}, {3.1: {'non_striker': 'S Sesazi', 'bowler': 'TD Chaoana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Saud Islam'}}, {3.2: {'non_striker': 'Saud Islam', 'bowler': 'TD Chaoana', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'S Sesazi'}}, {3.3: {'non_striker': 'S Sesazi', 'bowler': 'TD Chaoana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Saud Islam'}}, {3.4: {'non_striker': 'S Sesazi', 'bowler': 'TD Chaoana', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Saud Islam'}}]}}]",0.92,2021-10-19,3,6,Kigali City,['2021-10-19'],male,T20,1315,Uganda,10,20,['DM Nakrani'],"['YYM Jakda', 'Maaz Khan', 'Sarfaraj Patel', 'C Tlali', 'Sameer Patel', 'Omar Hussain', 'MV Matsau', 'AAA Patel', 'TG Thamae', 'TD Chaoana', 'M Leporoporo']","['Saud Islam', 'S Sesazi', 'K Waiswa', 'Riazat Ali Shah', 'DM Nakrani', 'F Akankwasa', 'D Muhumuza', 'F Achelam', 'F Nsubuga', 'R Agamiire', 'H Ssenyondo']",634b11ac,fd3c5c00,ade73404,904288fe,70841eab,7636b587,46a7ac78,b6b3ee6e,0d0f0385,87e33d07,2b7609f1,a3a275ec,e7a0cb9a,dad64776,6f14ddcb,2002c586,43ae7b1c,269cc4ff,c2c975f9,d15e60c8,2bae86b6,f15d17c7,ae5a7eb5,16ddd36b,d08fe309,2e3dc859,"['Lesotho', 'Uganda']",Lesotho,bat,"['A Paleker', 'C Phiri']",Integrated Polytechnic Regional Centre
