innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.result,info.overs,info.players.West Indies,info.players.Pakistan,info.registry.people.AD Russell,info.registry.people.AJ Hosein,info.registry.people.Azam Khan,info.registry.people.Babar Azam,info.registry.people.CH Gayle,info.registry.people.DJ Bravo,info.registry.people.E Lewis,info.registry.people.Fakhar Zaman,info.registry.people.GO Brathwaite,info.registry.people.HR Walsh,info.registry.people.Hasan Ali,info.registry.people.JO Holder,info.registry.people.KA Pollard,info.registry.people.LMP Simmons,info.registry.people.LS Reifer,info.registry.people.Mohammad Hafeez,info.registry.people.Mohammad Rizwan,info.registry.people.Mohammad Wasim,info.registry.people.N Duguid,info.registry.people.N Pooran,info.registry.people.PA Gustard,info.registry.people.RB Richardson,info.registry.people.SO Hetmyer,info.registry.people.Shadab Khan,info.registry.people.Shaheen Shah Afridi,info.registry.people.Sharjeel Khan,info.registry.people.Usman Qadir,info.teams,info.toss.decision,info.toss.winner,info.umpires,info.venue
"[{'1st innings': {'team': 'West Indies', 'deliveries': [{0.1: {'non_striker': 'E Lewis', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'LMP Simmons'}}, {0.2: {'non_striker': 'E Lewis', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'LMP Simmons'}}, {0.3: {'non_striker': 'LMP Simmons', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'E Lewis'}}, {0.4: {'non_striker': 'E Lewis', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'LMP Simmons'}}, {0.5: {'non_striker': 'E Lewis', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'LMP Simmons'}}, {0.6: {'non_striker': 'E Lewis', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'LMP Simmons'}}, {0.7: {'non_striker': 'E Lewis', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'LMP Simmons'}}, {1.1: {'non_striker': 'LMP Simmons', 'bowler': 'Mohammad Wasim', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'E Lewis'}}, {1.2: {'non_striker': 'LMP Simmons', 'bowler': 'Mohammad Wasim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Lewis'}}, {1.3: {'non_striker': 'LMP Simmons', 'bowler': 'Mohammad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'E Lewis'}}, {1.4: {'non_striker': 'E Lewis', 'bowler': 'Mohammad Wasim', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'LMP Simmons'}}, {1.5: {'non_striker': 'E Lewis', 'bowler': 'Mohammad Wasim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'LMP Simmons', 'wicket': {'player_out': 'LMP Simmons', 'kind': 'retired hurt'}}}, {1.6: {'non_striker': 'E Lewis', 'bowler': 'Mohammad Wasim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'CH Gayle'}}, {2.1: {'non_striker': 'CH Gayle', 'bowler': 'Hasan Ali', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Lewis', 'wicket': {'player_out': 'E Lewis', 'fielders': ['Shaheen Shah Afridi'], 'kind': 'caught'}}}, {2.2: {'non_striker': 'CH Gayle', 'bowler': 'Hasan Ali', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Pooran'}}, {2.3: {'non_striker': 'CH Gayle', 'bowler': 'Hasan Ali', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Pooran'}}, {2.4: {'non_striker': 'CH Gayle', 'bowler': 'Hasan Ali', 'runs': {'extras': 4, 'total': 4, 'batsman': 0}, 'extras': {'legbyes': 4}, 'batsman': 'N Pooran'}}, {2.5: {'non_striker': 'CH Gayle', 'bowler': 'Hasan Ali', 'runs': {'extras': 4, 'total': 4, 'batsman': 0}, 'extras': {'legbyes': 4}, 'batsman': 'N Pooran'}}, {2.6: {'non_striker': 'CH Gayle', 'bowler': 'Hasan Ali', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'N Pooran'}}, {3.1: {'non_striker': 'CH Gayle', 'bowler': 'Mohammad Hafeez', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'N Pooran'}}, {3.2: {'non_striker': 'CH Gayle', 'bowler': 'Mohammad Hafeez', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Pooran'}}, {3.3: {'non_striker': 'CH Gayle', 'bowler': 'Mohammad Hafeez', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Pooran'}}, {3.4: {'non_striker': 'CH Gayle', 'bowler': 'Mohammad Hafeez', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Pooran'}}, {3.5: {'non_striker': 'CH Gayle', 'bowler': 'Mohammad Hafeez', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'N Pooran'}}, {3.6: {'non_striker': 'CH Gayle', 'bowler': 'Mohammad Hafeez', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Pooran', 'wicket': {'player_out': 'N Pooran', 'fielders': ['Shadab Khan'], 'kind': 'caught'}}}, {4.1: {'non_striker': 'AD Russell', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'CH Gayle'}}, {4.2: {'non_striker': 'AD Russell', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'CH Gayle'}}, {4.3: {'non_striker': 'CH Gayle', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AD Russell'}}, {4.4: {'non_striker': 'AD Russell', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'CH Gayle'}}, {4.5: {'non_striker': 'AD Russell', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'CH Gayle'}}, {4.6: {'non_striker': 'AD Russell', 'bowler': 'Shadab Khan', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'CH Gayle'}}, {5.1: {'non_striker': 'CH Gayle', 'bowler': 'Usman Qadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AD Russell'}}, {5.2: {'non_striker': 'CH Gayle', 'bowler': 'Usman Qadir', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'AD Russell'}}, {5.3: {'non_striker': 'CH Gayle', 'bowler': 'Usman Qadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AD Russell'}}, {5.4: {'non_striker': 'CH Gayle', 'bowler': 'Usman Qadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AD Russell'}}, {5.5: {'non_striker': 'CH Gayle', 'bowler': 'Usman Qadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AD Russell', 'wicket': {'player_out': 'AD Russell', 'fielders': ['Mohammad Rizwan'], 'kind': 'caught'}}}, {5.6: {'non_striker': 'CH Gayle', 'bowler': 'Usman Qadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'KA Pollard'}}, {6.1: {'non_striker': 'KA Pollard', 'bowler': 'Mohammad Wasim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'CH Gayle', 'wicket': {'player_out': 'CH Gayle', 'fielders': ['Hasan Ali'], 'kind': 'caught'}}}, {6.2: {'non_striker': 'KA Pollard', 'bowler': 'Mohammad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SO Hetmyer'}}, {6.3: {'non_striker': 'SO Hetmyer', 'bowler': 'Mohammad Wasim', 'runs': {'extras': 5, 'total': 5, 'batsman': 0}, 'extras': {'wides': 5}, 'batsman': 'KA Pollard'}}, {6.4: {'non_striker': 'SO Hetmyer', 'bowler': 'Mohammad Wasim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KA Pollard'}}, {6.5: {'non_striker': 'KA Pollard', 'bowler': 'Mohammad Wasim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SO Hetmyer'}}, {6.6: {'non_striker': 'KA Pollard', 'bowler': 'Mohammad Wasim', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'SO Hetmyer'}}, {6.7: {'non_striker': 'KA Pollard', 'bowler': 'Mohammad Wasim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SO Hetmyer'}}, {7.1: {'non_striker': 'SO Hetmyer', 'bowler': 'Hasan Ali', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'KA Pollard'}}, {7.2: {'non_striker': 'SO Hetmyer', 'bowler': 'Hasan Ali', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'KA Pollard'}}, {7.3: {'non_striker': 'SO Hetmyer', 'bowler': 'Hasan Ali', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KA Pollard'}}, {7.4: {'non_striker': 'KA Pollard', 'bowler': 'Hasan Ali', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SO Hetmyer', 'wicket': {'player_out': 'SO Hetmyer', 'fielders': ['Mohammad Rizwan'], 'kind': 'caught'}}}, {7.5: {'non_striker': 'KA Pollard', 'bowler': 'Hasan Ali', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JO Holder'}}, {7.6: {'non_striker': 'KA Pollard', 'bowler': 'Hasan Ali', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JO Holder'}}, {8.1: {'non_striker': 'KA Pollard', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JO Holder'}}, {8.2: {'non_striker': 'KA Pollard', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JO Holder'}}, {8.3: {'non_striker': 'JO Holder', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'KA Pollard'}}, {8.4: {'non_striker': 'JO Holder', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'KA Pollard'}}, {8.5: {'non_striker': 'JO Holder', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'KA Pollard'}}, {8.6: {'non_striker': 'JO Holder', 'bowler': 'Shaheen Shah Afridi', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'KA Pollard'}}]}}]",0.91,2021-07-28,1,6,Bridgetown,['2021-07-28'],male,T20,1205,no result,20,"['LMP Simmons', 'E Lewis', 'CH Gayle', 'N Pooran', 'AD Russell', 'KA Pollard', 'SO Hetmyer', 'JO Holder', 'DJ Bravo', 'HR Walsh', 'AJ Hosein']","['Sharjeel Khan', 'Mohammad Rizwan', 'Babar Azam', 'Mohammad Hafeez', 'Fakhar Zaman', 'Azam Khan', 'Shadab Khan', 'Hasan Ali', 'Mohammad Wasim', 'Shaheen Shah Afridi', 'Usman Qadir']",bbd41817,4d7f517e,ee8f1a6d,8a75e999,db584dad,87e562a9,0ebfb1ad,1777c020,1ace56d4,1ac2a995,2911de16,0f721006,a757b0d8,89f64c19,5dee559a,9ab63e7b,2f26ac1a,9e9af5f2,64495506,3241e3fd,25bcf808,410e2f12,48a1d7b7,9de62878,45a7e761,193ef196,33742f04,"['West Indies', 'Pakistan']",field,Pakistan,"['GO Brathwaite', 'N Duguid']","Kensington Oval, Bridgetown, Barbados"
