innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.method,info.overs,info.players.Cambodia,info.players.Indonesia,info.registry.people.Anjar Tadarus,info.registry.people.DJ Hawoe,info.registry.people.DK Shetty,info.registry.people.E Beukes,info.registry.people.Edi Agustinus,info.registry.people.F Banunaek,info.registry.people.GA Priandana,info.registry.people.GC Murtaza,info.registry.people.IGS Arsa,info.registry.people.IK Gamantika,info.registry.people.KC Ramamoorthy,info.registry.people.KD Kesuma,info.registry.people.Lakshit Gupta,info.registry.people.Luqman Butt,info.registry.people.Manish Sharma,info.registry.people.Muhaddis Muhaddis,info.registry.people.PK Shoufeer,info.registry.people.PR Surve,info.registry.people.Prasad Anish,info.registry.people.RM Koda,info.registry.people.RR Sharan,info.registry.people.Shah Abrar Hussain,info.registry.people.Sivakumar,info.registry.people.US Hathinjar,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Cambodia', 'deliveries': [{0.1: {'bowler': 'RM Koda', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'Lakshit Gupta', 'batsman': 'US Hathinjar'}}, {0.2: {'non_striker': 'US Hathinjar', 'bowler': 'RM Koda', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Lakshit Gupta'}}, {0.3: {'non_striker': 'US Hathinjar', 'bowler': 'RM Koda', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {0.4: {'non_striker': 'Lakshit Gupta', 'bowler': 'RM Koda', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'US Hathinjar'}}, {0.5: {'non_striker': 'Lakshit Gupta', 'bowler': 'RM Koda', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'US Hathinjar'}}, {0.6: {'non_striker': 'Lakshit Gupta', 'bowler': 'RM Koda', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'US Hathinjar'}}, {0.7: {'non_striker': 'US Hathinjar', 'bowler': 'RM Koda', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Lakshit Gupta'}}, {1.1: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'US Hathinjar'}}, {1.2: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'US Hathinjar'}}, {1.3: {'non_striker': 'US Hathinjar', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {1.4: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'US Hathinjar'}}, {1.5: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'US Hathinjar'}}, {1.6: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'US Hathinjar'}}, {1.7: {'non_striker': 'US Hathinjar', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Lakshit Gupta'}}, {2.1: {'non_striker': 'Lakshit Gupta', 'bowler': 'RM Koda', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'US Hathinjar'}}, {2.2: {'non_striker': 'Lakshit Gupta', 'bowler': 'RM Koda', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'US Hathinjar'}}, {2.3: {'non_striker': 'US Hathinjar', 'bowler': 'RM Koda', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {2.4: {'non_striker': 'Lakshit Gupta', 'bowler': 'RM Koda', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'US Hathinjar'}}, {2.5: {'non_striker': 'Lakshit Gupta', 'bowler': 'RM Koda', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'US Hathinjar'}}, {2.6: {'non_striker': 'Lakshit Gupta', 'bowler': 'RM Koda', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'US Hathinjar'}}, {3.1: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'US Hathinjar'}}, {3.2: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'US Hathinjar'}}, {3.3: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'US Hathinjar'}}, {3.4: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'US Hathinjar'}}, {3.5: {'non_striker': 'US Hathinjar', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {3.6: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'US Hathinjar'}}, {3.7: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'US Hathinjar'}}, {4.1: {'non_striker': 'US Hathinjar', 'bowler': 'GA Priandana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {4.2: {'non_striker': 'Lakshit Gupta', 'bowler': 'GA Priandana', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'US Hathinjar'}}, {4.3: {'non_striker': 'Lakshit Gupta', 'bowler': 'GA Priandana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'US Hathinjar', 'wicket': {'player_out': 'US Hathinjar', 'fielders': ['F Banunaek'], 'kind': 'caught'}}}, {4.4: {'non_striker': 'Lakshit Gupta', 'bowler': 'GA Priandana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RR Sharan'}}, {4.5: {'non_striker': 'Lakshit Gupta', 'bowler': 'GA Priandana', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'batsman': 'RR Sharan'}}, {4.6: {'non_striker': 'RR Sharan', 'bowler': 'GA Priandana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Lakshit Gupta'}}, {4.7: {'non_striker': 'RR Sharan', 'bowler': 'GA Priandana', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Lakshit Gupta'}}, {4.8: {'non_striker': 'RR Sharan', 'bowler': 'GA Priandana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {4.9: {'non_striker': 'Lakshit Gupta', 'bowler': 'GA Priandana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RR Sharan'}}, {5.1: {'non_striker': 'RR Sharan', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {5.2: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RR Sharan'}}, {5.3: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RR Sharan', 'wicket': {'player_out': 'RR Sharan', 'fielders': ['Muhaddis Muhaddis'], 'kind': 'caught'}}}, {5.4: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Luqman Butt'}}, {5.5: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Luqman Butt'}}, {5.6: {'non_striker': 'Lakshit Gupta', 'bowler': 'DJ Hawoe', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Luqman Butt'}}, {6.1: {'non_striker': 'Luqman Butt', 'bowler': 'GA Priandana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {6.2: {'non_striker': 'Lakshit Gupta', 'bowler': 'GA Priandana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Luqman Butt'}}, {6.3: {'non_striker': 'Luqman Butt', 'bowler': 'GA Priandana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Lakshit Gupta'}}, {6.4: {'non_striker': 'Luqman Butt', 'bowler': 'GA Priandana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {6.5: {'non_striker': 'Lakshit Gupta', 'bowler': 'GA Priandana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Luqman Butt'}}, {6.6: {'non_striker': 'Luqman Butt', 'bowler': 'GA Priandana', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Lakshit Gupta'}}, {7.1: {'non_striker': 'Lakshit Gupta', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Luqman Butt'}}, {7.2: {'non_striker': 'Luqman Butt', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {7.3: {'non_striker': 'Lakshit Gupta', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Luqman Butt'}}, {7.4: {'non_striker': 'Luqman Butt', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {7.5: {'non_striker': 'Lakshit Gupta', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Luqman Butt'}}, {7.6: {'non_striker': 'Lakshit Gupta', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 3, 'batsman': 3}, 'batsman': 'Luqman Butt'}}, {8.1: {'non_striker': 'Lakshit Gupta', 'bowler': 'F Banunaek', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Luqman Butt'}}, {8.2: {'non_striker': 'Lakshit Gupta', 'bowler': 'F Banunaek', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Luqman Butt'}}, {8.3: {'non_striker': 'Luqman Butt', 'bowler': 'F Banunaek', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Lakshit Gupta'}}, {8.4: {'non_striker': 'Luqman Butt', 'bowler': 'F Banunaek', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {8.5: {'non_striker': 'Lakshit Gupta', 'bowler': 'F Banunaek', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Luqman Butt'}}, {8.6: {'non_striker': 'Lakshit Gupta', 'bowler': 'F Banunaek', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Luqman Butt'}}, {9.1: {'non_striker': 'Luqman Butt', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Lakshit Gupta'}}, {9.2: {'non_striker': 'Luqman Butt', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Lakshit Gupta'}}, {9.3: {'non_striker': 'Luqman Butt', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Lakshit Gupta'}}, {9.4: {'non_striker': 'Luqman Butt', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Lakshit Gupta'}}, {9.5: {'non_striker': 'Luqman Butt', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Lakshit Gupta'}}, {9.6: {'non_striker': 'Luqman Butt', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Lakshit Gupta'}}, {10.1: {'non_striker': 'Lakshit Gupta', 'bowler': 'PR Surve', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Luqman Butt'}}, {10.2: {'non_striker': 'Lakshit Gupta', 'bowler': 'PR Surve', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Luqman Butt'}}, {10.3: {'non_striker': 'Luqman Butt', 'bowler': 'PR Surve', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Lakshit Gupta'}}, {10.4: {'non_striker': 'Luqman Butt', 'bowler': 'PR Surve', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {10.5: {'non_striker': 'Lakshit Gupta', 'bowler': 'PR Surve', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Luqman Butt'}}, {10.6: {'non_striker': 'Luqman Butt', 'bowler': 'PR Surve', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {11.1: {'non_striker': 'Luqman Butt', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Lakshit Gupta'}}, {11.2: {'non_striker': 'Lakshit Gupta', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Luqman Butt'}}, {11.3: {'non_striker': 'Lakshit Gupta', 'bowler': 'DK Shetty', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Luqman Butt', 'wicket': {'player_out': 'Luqman Butt', 'fielders': ['KD Kesuma'], 'kind': 'caught'}}}]}}]",0.92,2023-11-23,1,6,Bali,['2023-11-23'],male,T20,2357,Indonesia,Awarded,20,"['US Hathinjar', 'Lakshit Gupta', 'RR Sharan', 'Luqman Butt', 'Manish Sharma', 'GC Murtaza', 'Prasad Anish', 'E Beukes', 'Shah Abrar Hussain', 'Sivakumar', 'PK Shoufeer']","['GA Priandana', 'F Banunaek', 'IK Gamantika', 'Muhaddis Muhaddis', 'KC Ramamoorthy', 'Anjar Tadarus', 'RM Koda', 'KD Kesuma', 'PR Surve', 'DK Shetty', 'DJ Hawoe']",72275237,a62f55ba,65cfc56b,fbb8cf87,6ee9fbb9,3c8faed4,2af0e3b1,6cc4d322,68d52634,4d7c5b56,a89c270b,4b349dc0,52b090a6,7a6decc8,5473ec6f,32cff598,5c4ebae4,206efeb1,a21d62c9,f0a45427,7cff331d,6ec13131,344292b2,5f77f23a,"['Cambodia', 'Indonesia']",Indonesia,field,"['Edi Agustinus', 'IGS Arsa']",Udayana Cricket Ground
