innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.result,info.overs,info.players.New Zealand,info.players.West Indies,info.registry.people.A Mehrotra,info.registry.people.ADS Fletcher,info.registry.people.AJ Pycroft,info.registry.people.AK Kitchen,info.registry.people.AR Nurse,info.registry.people.C Munro,info.registry.people.CAK Walton,info.registry.people.CH Gayle,info.registry.people.CM Brown,info.registry.people.CR Brathwaite,info.registry.people.DAJ Bracewell,info.registry.people.GD Phillips,info.registry.people.IS Sodhi,info.registry.people.KOK Williams,info.registry.people.KS Williamson,info.registry.people.MJ Guptill,info.registry.people.MJ Santner,info.registry.people.R Powell,info.registry.people.S Badree,info.registry.people.SB Haig,info.registry.people.SD Hope,info.registry.people.SHA Rance,info.registry.people.SO Hetmyer,info.registry.people.SS Cottrell,info.registry.people.TC Bruce,info.registry.people.TG Southee,info.registry.people.WR Knights,info.teams,info.toss.decision,info.toss.winner,info.umpires,info.venue
"[{'1st innings': {'team': 'New Zealand', 'deliveries': [{0.1: {'non_striker': 'C Munro', 'bowler': 'SS Cottrell', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MJ Guptill'}}, {0.2: {'non_striker': 'C Munro', 'bowler': 'SS Cottrell', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'MJ Guptill'}}, {0.3: {'non_striker': 'C Munro', 'bowler': 'SS Cottrell', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MJ Guptill'}}, {0.4: {'non_striker': 'C Munro', 'bowler': 'SS Cottrell', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'MJ Guptill'}}, {0.5: {'non_striker': 'C Munro', 'bowler': 'SS Cottrell', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MJ Guptill', 'wicket': {'player_out': 'MJ Guptill', 'fielders': ['CAK Walton'], 'kind': 'caught'}}}, {0.6: {'non_striker': 'C Munro', 'bowler': 'SS Cottrell', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'KS Williamson'}}, {0.7: {'non_striker': 'C Munro', 'bowler': 'SS Cottrell', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KS Williamson'}}, {1.1: {'non_striker': 'C Munro', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'KS Williamson'}}, {1.2: {'non_striker': 'C Munro', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KS Williamson'}}, {1.3: {'non_striker': 'KS Williamson', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Munro'}}, {1.4: {'non_striker': 'KS Williamson', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'C Munro'}}, {1.5: {'non_striker': 'KS Williamson', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Munro'}}, {1.6: {'non_striker': 'KS Williamson', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'C Munro'}}, {2.1: {'non_striker': 'C Munro', 'bowler': 'SS Cottrell', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KS Williamson'}}, {2.2: {'non_striker': 'KS Williamson', 'bowler': 'SS Cottrell', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'C Munro'}}, {2.3: {'non_striker': 'KS Williamson', 'bowler': 'SS Cottrell', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'C Munro'}}, {2.4: {'non_striker': 'KS Williamson', 'bowler': 'SS Cottrell', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'C Munro'}}, {2.5: {'non_striker': 'KS Williamson', 'bowler': 'SS Cottrell', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'C Munro'}}, {2.6: {'non_striker': 'C Munro', 'bowler': 'SS Cottrell', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KS Williamson'}}, {3.1: {'non_striker': 'C Munro', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KS Williamson'}}, {3.2: {'non_striker': 'KS Williamson', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'C Munro'}}, {3.3: {'non_striker': 'KS Williamson', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Munro'}}, {3.4: {'non_striker': 'KS Williamson', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Munro'}}, {3.5: {'non_striker': 'KS Williamson', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'C Munro'}}, {3.6: {'non_striker': 'KS Williamson', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Munro'}}, {4.1: {'non_striker': 'C Munro', 'bowler': 'CR Brathwaite', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KS Williamson'}}, {4.2: {'non_striker': 'KS Williamson', 'bowler': 'CR Brathwaite', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'C Munro'}}, {4.3: {'non_striker': 'KS Williamson', 'bowler': 'CR Brathwaite', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'C Munro'}}, {4.4: {'non_striker': 'KS Williamson', 'bowler': 'CR Brathwaite', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'C Munro'}}, {4.5: {'non_striker': 'KS Williamson', 'bowler': 'CR Brathwaite', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'C Munro'}}, {4.6: {'non_striker': 'KS Williamson', 'bowler': 'CR Brathwaite', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'C Munro'}}, {4.7: {'non_striker': 'KS Williamson', 'bowler': 'CR Brathwaite', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'C Munro'}}, {5.1: {'non_striker': 'KS Williamson', 'bowler': 'KOK Williams', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'C Munro'}}, {5.2: {'non_striker': 'KS Williamson', 'bowler': 'KOK Williams', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'C Munro'}}, {5.3: {'non_striker': 'KS Williamson', 'bowler': 'KOK Williams', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'C Munro'}}, {5.4: {'non_striker': 'KS Williamson', 'bowler': 'KOK Williams', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'C Munro'}}, {5.5: {'non_striker': 'KS Williamson', 'bowler': 'KOK Williams', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Munro', 'wicket': {'player_out': 'C Munro', 'fielders': ['R Powell'], 'kind': 'caught'}}}, {5.6: {'non_striker': 'GD Phillips', 'bowler': 'KOK Williams', 'runs': {'extras': 1, 'total': 2, 'batsman': 1}, 'extras': {'noballs': 1}, 'batsman': 'KS Williamson'}}, {5.7: {'non_striker': 'KS Williamson', 'bowler': 'KOK Williams', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'GD Phillips'}}, {6.1: {'non_striker': 'GD Phillips', 'bowler': 'AR Nurse', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KS Williamson'}}, {6.2: {'non_striker': 'KS Williamson', 'bowler': 'AR Nurse', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GD Phillips'}}, {6.3: {'non_striker': 'GD Phillips', 'bowler': 'AR Nurse', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'KS Williamson'}}, {6.4: {'non_striker': 'GD Phillips', 'bowler': 'AR Nurse', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'KS Williamson'}}, {6.5: {'non_striker': 'KS Williamson', 'bowler': 'AR Nurse', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'GD Phillips'}}, {6.6: {'non_striker': 'KS Williamson', 'bowler': 'AR Nurse', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GD Phillips'}}, {7.1: {'non_striker': 'KS Williamson', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GD Phillips', 'wicket': {'player_out': 'GD Phillips', 'kind': 'lbw'}}}, {7.2: {'non_striker': 'KS Williamson', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TC Bruce'}}, {7.3: {'non_striker': 'KS Williamson', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TC Bruce'}}, {7.4: {'non_striker': 'KS Williamson', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TC Bruce'}}, {7.5: {'non_striker': 'KS Williamson', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'TC Bruce'}}, {7.6: {'non_striker': 'TC Bruce', 'bowler': 'S Badree', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'KS Williamson'}}, {8.1: {'non_striker': 'KS Williamson', 'bowler': 'AR Nurse', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TC Bruce'}}, {8.2: {'non_striker': 'KS Williamson', 'bowler': 'AR Nurse', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'TC Bruce'}}, {8.3: {'non_striker': 'KS Williamson', 'bowler': 'AR Nurse', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TC Bruce', 'wicket': {'player_out': 'TC Bruce', 'fielders': ['CR Brathwaite'], 'kind': 'caught'}}}, {8.4: {'non_striker': 'KS Williamson', 'bowler': 'AR Nurse', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AK Kitchen'}}, {8.5: {'non_striker': 'AK Kitchen', 'bowler': 'AR Nurse', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'KS Williamson'}}, {8.6: {'non_striker': 'AK Kitchen', 'bowler': 'AR Nurse', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'KS Williamson'}}]}}]",0.91,2020-07-04,1,6,Mount Maunganui,['2018-01-01'],male,T20,637,no result,20,"['MJ Guptill', 'C Munro', 'KS Williamson', 'GD Phillips', 'TC Bruce', 'AK Kitchen', 'MJ Santner', 'DAJ Bracewell', 'TG Southee', 'IS Sodhi', 'SHA Rance']","['CAK Walton', 'CH Gayle', 'ADS Fletcher', 'SD Hope', 'SO Hetmyer', 'CR Brathwaite', 'R Powell', 'AR Nurse', 'SS Cottrell', 'KOK Williams', 'S Badree']",f336ff13,1bae756b,685d3f80,63a1874a,4a745f65,af2c687b,bbff906c,db584dad,448f4f1c,e342e5fb,2e9fdf9b,9a46c4e5,641ac5ff,78cb83f3,d027ba9f,2be41edb,e4a0deae,650d5e49,76388dc8,811655b3,1fc6ef83,69c994e4,48a1d7b7,a1d053dd,f92c9151,13c35c9e,63cbf8d8,"['New Zealand', 'West Indies']",field,West Indies,"['CM Brown', 'SB Haig']",Bay Oval
