innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.neutral_venue,info.outcome.by.wickets,info.outcome.winner,info.overs,info.player_of_match,info.players.Netherlands,info.players.Sri Lanka,info.registry.people.AD Mathews,info.registry.people.Ahsan Malik,info.registry.people.Aleem Dar,info.registry.people.BAW Mendis,info.registry.people.BN Cooper,info.registry.people.DPMD Jayawardene,info.registry.people.J Srinath,info.registry.people.KC Sangakkara,info.registry.people.KMDN Kulasekara,info.registry.people.LD Chandimal,info.registry.people.LV van Beek,info.registry.people.MDKJ Perera,info.registry.people.MR Swart,info.registry.people.Mudassar Bukhari,info.registry.people.NLTC Perera,info.registry.people.PM Seelaar,info.registry.people.PR Reiffel,info.registry.people.PW Borren,info.registry.people.RJ Tucker,info.registry.people.S Ravi,info.registry.people.SJ Myburgh,info.registry.people.SL Malinga,info.registry.people.SMSM Senanayake,info.registry.people.T van der Gugten,info.registry.people.TLW Cooper,info.registry.people.TM Dilshan,info.registry.people.W Barresi,info.teams,info.toss.decision,info.toss.winner,info.umpires,info.venue
"[{'1st innings': {'team': 'Netherlands', 'deliveries': [{0.1: {'batsman': 'SJ Myburgh', 'bowler': 'KMDN Kulasekara', 'non_striker': 'MR Swart', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {0.2: {'batsman': 'SJ Myburgh', 'bowler': 'KMDN Kulasekara', 'non_striker': 'MR Swart', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {0.3: {'batsman': 'SJ Myburgh', 'bowler': 'KMDN Kulasekara', 'non_striker': 'MR Swart', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['SL Malinga'], 'kind': 'caught', 'player_out': 'SJ Myburgh'}}}, {0.4: {'batsman': 'MR Swart', 'bowler': 'KMDN Kulasekara', 'non_striker': 'W Barresi', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {0.5: {'batsman': 'MR Swart', 'bowler': 'KMDN Kulasekara', 'non_striker': 'W Barresi', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {0.6: {'batsman': 'MR Swart', 'bowler': 'KMDN Kulasekara', 'non_striker': 'W Barresi', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {1.1: {'batsman': 'W Barresi', 'bowler': 'AD Mathews', 'non_striker': 'MR Swart', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {1.2: {'batsman': 'W Barresi', 'bowler': 'AD Mathews', 'non_striker': 'MR Swart', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {1.3: {'batsman': 'W Barresi', 'bowler': 'AD Mathews', 'non_striker': 'MR Swart', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {1.4: {'batsman': 'MR Swart', 'bowler': 'AD Mathews', 'non_striker': 'W Barresi', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['KC Sangakkara'], 'kind': 'caught', 'player_out': 'MR Swart'}}}, {1.5: {'batsman': 'W Barresi', 'bowler': 'AD Mathews', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['LD Chandimal'], 'kind': 'caught', 'player_out': 'W Barresi'}}}, {1.6: {'batsman': 'PW Borren', 'bowler': 'AD Mathews', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {2.1: {'batsman': 'TLW Cooper', 'bowler': 'KMDN Kulasekara', 'non_striker': 'PW Borren', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {2.2: {'batsman': 'TLW Cooper', 'bowler': 'KMDN Kulasekara', 'extras': {'legbyes': 1}, 'non_striker': 'PW Borren', 'runs': {'batsman': 0, 'extras': 1, 'total': 1}}}, {2.3: {'batsman': 'PW Borren', 'bowler': 'KMDN Kulasekara', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {2.4: {'batsman': 'PW Borren', 'bowler': 'KMDN Kulasekara', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {2.5: {'batsman': 'PW Borren', 'bowler': 'KMDN Kulasekara', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {2.6: {'batsman': 'PW Borren', 'bowler': 'KMDN Kulasekara', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {3.1: {'batsman': 'TLW Cooper', 'bowler': 'AD Mathews', 'non_striker': 'PW Borren', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {3.2: {'batsman': 'TLW Cooper', 'bowler': 'AD Mathews', 'non_striker': 'PW Borren', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {3.3: {'batsman': 'TLW Cooper', 'bowler': 'AD Mathews', 'non_striker': 'PW Borren', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {3.4: {'batsman': 'TLW Cooper', 'bowler': 'AD Mathews', 'non_striker': 'PW Borren', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {3.5: {'batsman': 'PW Borren', 'bowler': 'AD Mathews', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {3.6: {'batsman': 'PW Borren', 'bowler': 'AD Mathews', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'kind': 'lbw', 'player_out': 'PW Borren'}}}, {4.1: {'batsman': 'TLW Cooper', 'bowler': 'SL Malinga', 'non_striker': 'BN Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.2: {'batsman': 'TLW Cooper', 'bowler': 'SL Malinga', 'non_striker': 'BN Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.3: {'batsman': 'TLW Cooper', 'bowler': 'SL Malinga', 'non_striker': 'BN Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.4: {'batsman': 'TLW Cooper', 'bowler': 'SL Malinga', 'non_striker': 'BN Cooper', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {4.5: {'batsman': 'BN Cooper', 'bowler': 'SL Malinga', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.6: {'batsman': 'BN Cooper', 'bowler': 'SL Malinga', 'extras': {'legbyes': 1}, 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 1, 'total': 1}}}, {5.1: {'batsman': 'BN Cooper', 'bowler': 'AD Mathews', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {5.2: {'batsman': 'BN Cooper', 'bowler': 'AD Mathews', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {5.3: {'batsman': 'BN Cooper', 'bowler': 'AD Mathews', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {5.4: {'batsman': 'BN Cooper', 'bowler': 'AD Mathews', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {5.5: {'batsman': 'BN Cooper', 'bowler': 'AD Mathews', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {5.6: {'batsman': 'BN Cooper', 'bowler': 'AD Mathews', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {6.1: {'batsman': 'TLW Cooper', 'bowler': 'BAW Mendis', 'non_striker': 'BN Cooper', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {6.2: {'batsman': 'BN Cooper', 'bowler': 'BAW Mendis', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 3, 'extras': 0, 'total': 3}}}, {6.3: {'batsman': 'TLW Cooper', 'bowler': 'BAW Mendis', 'non_striker': 'BN Cooper', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {6.4: {'batsman': 'TLW Cooper', 'bowler': 'BAW Mendis', 'non_striker': 'BN Cooper', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {6.5: {'batsman': 'BN Cooper', 'bowler': 'BAW Mendis', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}, 'wicket': {'fielders': ['NLTC Perera'], 'kind': 'run out', 'player_out': 'BN Cooper'}}}, {6.6: {'batsman': 'TLW Cooper', 'bowler': 'BAW Mendis', 'non_striker': 'Mudassar Bukhari', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {7.1: {'batsman': 'Mudassar Bukhari', 'bowler': 'AD Mathews', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {7.2: {'batsman': 'TLW Cooper', 'bowler': 'AD Mathews', 'non_striker': 'Mudassar Bukhari', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {7.3: {'batsman': 'Mudassar Bukhari', 'bowler': 'AD Mathews', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {7.4: {'batsman': 'Mudassar Bukhari', 'bowler': 'AD Mathews', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {7.5: {'batsman': 'Mudassar Bukhari', 'bowler': 'AD Mathews', 'non_striker': 'TLW Cooper', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {7.6: {'batsman': 'TLW Cooper', 'bowler': 'AD Mathews', 'non_striker': 'Mudassar Bukhari', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {8.1: {'batsman': 'TLW Cooper', 'bowler': 'BAW Mendis', 'extras': {'legbyes': 4}, 'non_striker': 'Mudassar Bukhari', 'runs': {'batsman': 0, 'extras': 4, 'total': 4}}}, {8.2: {'batsman': 'TLW Cooper', 'bowler': 'BAW Mendis', 'non_striker': 'Mudassar Bukhari', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'kind': 'lbw', 'player_out': 'TLW Cooper'}}}, {8.3: {'batsman': 'LV van Beek', 'bowler': 'BAW Mendis', 'non_striker': 'Mudassar Bukhari', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {8.4: {'batsman': 'Mudassar Bukhari', 'bowler': 'BAW Mendis', 'non_striker': 'LV van Beek', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {8.5: {'batsman': 'LV van Beek', 'bowler': 'BAW Mendis', 'non_striker': 'Mudassar Bukhari', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {8.6: {'batsman': 'LV van Beek', 'bowler': 'BAW Mendis', 'non_striker': 'Mudassar Bukhari', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {9.1: {'batsman': 'Mudassar Bukhari', 'bowler': 'SL Malinga', 'non_striker': 'LV van Beek', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {9.2: {'batsman': 'Mudassar Bukhari', 'bowler': 'SL Malinga', 'non_striker': 'LV van Beek', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {9.3: {'batsman': 'LV van Beek', 'bowler': 'SL Malinga', 'non_striker': 'Mudassar Bukhari', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'kind': 'bowled', 'player_out': 'LV van Beek'}}}, {9.4: {'batsman': 'PM Seelaar', 'bowler': 'SL Malinga', 'non_striker': 'Mudassar Bukhari', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {9.5: {'batsman': 'PM Seelaar', 'bowler': 'SL Malinga', 'non_striker': 'Mudassar Bukhari', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {9.6: {'batsman': 'Mudassar Bukhari', 'bowler': 'SL Malinga', 'non_striker': 'PM Seelaar', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'kind': 'bowled', 'player_out': 'Mudassar Bukhari'}}}, {10.1: {'batsman': 'PM Seelaar', 'bowler': 'BAW Mendis', 'non_striker': 'T van der Gugten', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['AD Mathews'], 'kind': 'caught', 'player_out': 'PM Seelaar'}}}, {10.2: {'batsman': 'Ahsan Malik', 'bowler': 'BAW Mendis', 'non_striker': 'T van der Gugten', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {10.3: {'batsman': 'Ahsan Malik', 'bowler': 'BAW Mendis', 'non_striker': 'T van der Gugten', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'kind': 'lbw', 'player_out': 'Ahsan Malik'}}}]}}, {'2nd innings': {'team': 'Sri Lanka', 'deliveries': [{0.1: {'batsman': 'MDKJ Perera', 'bowler': 'T van der Gugten', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {0.2: {'batsman': 'MDKJ Perera', 'bowler': 'T van der Gugten', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {0.3: {'batsman': 'MDKJ Perera', 'bowler': 'T van der Gugten', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {0.4: {'batsman': 'MDKJ Perera', 'bowler': 'T van der Gugten', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {0.5: {'batsman': 'MDKJ Perera', 'bowler': 'T van der Gugten', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {0.6: {'batsman': 'MDKJ Perera', 'bowler': 'T van der Gugten', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {1.1: {'batsman': 'TM Dilshan', 'bowler': 'Ahsan Malik', 'non_striker': 'MDKJ Perera', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {1.2: {'batsman': 'TM Dilshan', 'bowler': 'Ahsan Malik', 'non_striker': 'MDKJ Perera', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {1.3: {'batsman': 'MDKJ Perera', 'bowler': 'Ahsan Malik', 'extras': {'wides': 1}, 'non_striker': 'TM Dilshan', 'runs': {'batsman': 0, 'extras': 1, 'total': 1}}}, {1.4: {'batsman': 'MDKJ Perera', 'bowler': 'Ahsan Malik', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 6, 'extras': 0, 'total': 6}}}, {1.5: {'batsman': 'MDKJ Perera', 'bowler': 'Ahsan Malik', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {1.6: {'batsman': 'MDKJ Perera', 'bowler': 'Ahsan Malik', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {1.7: {'batsman': 'MDKJ Perera', 'bowler': 'Ahsan Malik', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['MR Swart'], 'kind': 'caught', 'player_out': 'MDKJ Perera'}}}, {2.1: {'batsman': 'TM Dilshan', 'bowler': 'T van der Gugten', 'non_striker': 'DPMD Jayawardene', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {2.2: {'batsman': 'TM Dilshan', 'bowler': 'T van der Gugten', 'extras': {'wides': 1}, 'non_striker': 'DPMD Jayawardene', 'runs': {'batsman': 0, 'extras': 1, 'total': 1}}}, {2.3: {'batsman': 'TM Dilshan', 'bowler': 'T van der Gugten', 'non_striker': 'DPMD Jayawardene', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {2.4: {'batsman': 'TM Dilshan', 'bowler': 'T van der Gugten', 'non_striker': 'DPMD Jayawardene', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {2.5: {'batsman': 'TM Dilshan', 'bowler': 'T van der Gugten', 'non_striker': 'DPMD Jayawardene', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {2.6: {'batsman': 'TM Dilshan', 'bowler': 'T van der Gugten', 'non_striker': 'DPMD Jayawardene', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {2.7: {'batsman': 'TM Dilshan', 'bowler': 'T van der Gugten', 'non_striker': 'DPMD Jayawardene', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {3.1: {'batsman': 'TM Dilshan', 'bowler': 'Ahsan Malik', 'non_striker': 'DPMD Jayawardene', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {3.2: {'batsman': 'TM Dilshan', 'bowler': 'Ahsan Malik', 'non_striker': 'DPMD Jayawardene', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {3.3: {'batsman': 'DPMD Jayawardene', 'bowler': 'Ahsan Malik', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {3.4: {'batsman': 'DPMD Jayawardene', 'bowler': 'Ahsan Malik', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {3.5: {'batsman': 'TM Dilshan', 'bowler': 'Ahsan Malik', 'non_striker': 'DPMD Jayawardene', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {3.6: {'batsman': 'DPMD Jayawardene', 'bowler': 'Ahsan Malik', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {4.1: {'batsman': 'DPMD Jayawardene', 'bowler': 'T van der Gugten', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.2: {'batsman': 'DPMD Jayawardene', 'bowler': 'T van der Gugten', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.3: {'batsman': 'DPMD Jayawardene', 'bowler': 'T van der Gugten', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.4: {'batsman': 'DPMD Jayawardene', 'bowler': 'T van der Gugten', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {4.5: {'batsman': 'DPMD Jayawardene', 'bowler': 'T van der Gugten', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.6: {'batsman': 'DPMD Jayawardene', 'bowler': 'T van der Gugten', 'extras': {'noballs': 1}, 'non_striker': 'TM Dilshan', 'runs': {'batsman': 4, 'extras': 1, 'total': 5}}}, {4.7: {'batsman': 'DPMD Jayawardene', 'bowler': 'T van der Gugten', 'non_striker': 'TM Dilshan', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}]}}]",0.91,2014-03-31,2,6,Chittagong,"[datetime.date(2014, 3, 24)]",male,T20,1,9,Sri Lanka,20,['AD Mathews'],"['SJ Myburgh', 'MR Swart', 'W Barresi', 'TLW Cooper', 'PW Borren', 'BN Cooper', 'Mudassar Bukhari', 'LV van Beek', 'PM Seelaar', 'T van der Gugten', 'Ahsan Malik']","['MDKJ Perera', 'TM Dilshan', 'DPMD Jayawardene', 'KC Sangakkara', 'LD Chandimal', 'AD Mathews', 'NLTC Perera', 'KMDN Kulasekara', 'SMSM Senanayake', 'BAW Mendis', 'SL Malinga']",896d78ad,96503059,f02778d1,ea0cdc12,634a7b21,d18f9182,bad31fac,6b71e6cf,469ea22b,8dd02a98,782fb776,f21043a5,a75a78eb,37312a74,0f12f9df,abbdca1a,c9354f29,91052c96,38810cfc,9b9ee0df,18261c22,a12e1d51,4c4fa80b,d99cc23a,2318ba22,5bdcdb72,0d677597,"['Netherlands', 'Sri Lanka']",field,Sri Lanka,"['PR Reiffel', 'RJ Tucker']",Zahur Ahmed Chowdhury Stadium
