innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.result,info.overs,info.players.Tanzania,info.players.Uganda,info.registry.people.AJ Jabiri,info.registry.people.AM Kimote,info.registry.people.AP Rajeevan,info.registry.people.AR Patwa,info.registry.people.Akhil Anil,info.registry.people.B Masaba,info.registry.people.C Kyewuta,info.registry.people.CN Kakuru,info.registry.people.F Nsubuga,info.registry.people.H Ssenyondo,info.registry.people.II Selemani,info.registry.people.Itangishaka Olivier,info.registry.people.J Baguma,info.registry.people.J Miyaji,info.registry.people.John Mayeku,info.registry.people.K Nassoro,info.registry.people.K Waiswa,info.registry.people.M Yunusu Issa,info.registry.people.Patric Makumbi,info.registry.people.R Lutaaya,info.registry.people.RG Mukasa,info.registry.people.S Sesazi,info.registry.people.S Thakor,info.registry.people.SA Jumbe,info.registry.people.YM Nkanya,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Tanzania', 'deliveries': [{0.1: {'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'II Selemani', 'batsman': 'AR Patwa'}}, {0.2: {'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'II Selemani', 'batsman': 'AR Patwa'}}, {0.3: {'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'II Selemani', 'batsman': 'AR Patwa'}}, {0.4: {'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'II Selemani', 'batsman': 'AR Patwa'}}, {0.5: {'non_striker': 'AR Patwa', 'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'II Selemani'}}, {0.6: {'non_striker': 'II Selemani', 'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AR Patwa', 'wicket': {'player_out': 'AR Patwa', 'fielders': ['J Miyaji'], 'kind': 'caught'}}}, {1.1: {'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'AJ Jabiri', 'batsman': 'II Selemani'}}, {1.2: {'non_striker': 'AJ Jabiri', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'II Selemani', 'wicket': {'player_out': 'II Selemani', 'fielders': ['J Baguma'], 'kind': 'caught'}}}, {1.3: {'non_striker': 'AJ Jabiri', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AP Rajeevan'}}, {1.4: {'non_striker': 'AJ Jabiri', 'bowler': 'J Miyaji', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'AP Rajeevan'}}, {1.5: {'non_striker': 'AJ Jabiri', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AP Rajeevan'}}, {1.6: {'non_striker': 'AP Rajeevan', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AJ Jabiri'}}, {1.7: {'non_striker': 'AP Rajeevan', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AJ Jabiri'}}, {2.1: {'non_striker': 'AJ Jabiri', 'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AP Rajeevan'}}, {2.2: {'non_striker': 'AP Rajeevan', 'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AJ Jabiri'}}, {2.3: {'non_striker': 'AP Rajeevan', 'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'AJ Jabiri'}}, {2.4: {'non_striker': 'AP Rajeevan', 'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AJ Jabiri'}}, {2.5: {'non_striker': 'AP Rajeevan', 'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AJ Jabiri'}}, {2.6: {'non_striker': 'AP Rajeevan', 'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AJ Jabiri'}}, {3.1: {'non_striker': 'AP Rajeevan', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AJ Jabiri'}}, {3.2: {'non_striker': 'AP Rajeevan', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'AJ Jabiri'}}, {3.3: {'non_striker': 'AP Rajeevan', 'bowler': 'J Miyaji', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'noballs': 1}, 'batsman': 'AJ Jabiri'}}, {3.4: {'non_striker': 'AP Rajeevan', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AJ Jabiri'}}, {3.5: {'non_striker': 'AP Rajeevan', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AJ Jabiri'}}, {3.6: {'non_striker': 'AP Rajeevan', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AJ Jabiri'}}, {3.7: {'non_striker': 'AP Rajeevan', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AJ Jabiri', 'wicket': {'player_out': 'AJ Jabiri', 'fielders': ['R Lutaaya'], 'kind': 'caught'}}}, {4.1: {'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'K Nassoro', 'batsman': 'AP Rajeevan'}}, {4.2: {'non_striker': 'AP Rajeevan', 'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Nassoro'}}, {4.3: {'non_striker': 'AP Rajeevan', 'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'K Nassoro'}}, {4.4: {'non_striker': 'AP Rajeevan', 'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Nassoro'}}, {4.5: {'non_striker': 'AP Rajeevan', 'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Nassoro'}}, {4.6: {'non_striker': 'AP Rajeevan', 'bowler': 'C Kyewuta', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Nassoro'}}, {5.1: {'non_striker': 'K Nassoro', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AP Rajeevan'}}, {5.2: {'non_striker': 'K Nassoro', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AP Rajeevan', 'wicket': {'player_out': 'AP Rajeevan', 'kind': 'bowled'}}}, {5.3: {'non_striker': 'K Nassoro', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Thakor'}}, {5.4: {'non_striker': 'K Nassoro', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Thakor'}}, {5.5: {'non_striker': 'K Nassoro', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'S Thakor'}}, {5.6: {'non_striker': 'S Thakor', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Nassoro', 'wicket': {'player_out': 'K Nassoro', 'kind': 'bowled'}}}, {6.1: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Thakor', 'wicket': {'player_out': 'S Thakor', 'kind': 'lbw'}}}, {6.2: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {6.3: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'SA Jumbe'}}, {6.4: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {6.5: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SA Jumbe'}}, {6.6: {'non_striker': 'SA Jumbe', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Akhil Anil'}}, {7.1: {'non_striker': 'Akhil Anil', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {7.2: {'non_striker': 'Akhil Anil', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {7.3: {'non_striker': 'Akhil Anil', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {7.4: {'non_striker': 'Akhil Anil', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {7.5: {'non_striker': 'Akhil Anil', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {7.6: {'non_striker': 'Akhil Anil', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {8.1: {'non_striker': 'SA Jumbe', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Akhil Anil'}}, {8.2: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {8.3: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {8.4: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {8.5: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SA Jumbe'}}, {8.6: {'non_striker': 'SA Jumbe', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Akhil Anil'}}, {9.1: {'non_striker': 'SA Jumbe', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Akhil Anil'}}, {9.2: {'non_striker': 'Akhil Anil', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {9.3: {'non_striker': 'Akhil Anil', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SA Jumbe'}}, {9.4: {'non_striker': 'SA Jumbe', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Akhil Anil'}}, {9.5: {'non_striker': 'SA Jumbe', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Akhil Anil'}}, {9.6: {'non_striker': 'SA Jumbe', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Akhil Anil'}}, {10.1: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {10.2: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {10.3: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe'}}, {10.4: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SA Jumbe', 'wicket': {'player_out': 'SA Jumbe', 'fielders': ['K Waiswa'], 'kind': 'caught'}}}, {10.5: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AM Kimote'}}, {10.6: {'non_striker': 'AM Kimote', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Akhil Anil'}}, {11.1: {'non_striker': 'AM Kimote', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Akhil Anil'}}, {11.2: {'non_striker': 'AM Kimote', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Akhil Anil'}}, {11.3: {'non_striker': 'AM Kimote', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Akhil Anil'}}, {11.4: {'non_striker': 'AM Kimote', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Akhil Anil'}}, {11.5: {'non_striker': 'AM Kimote', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Akhil Anil'}}, {11.6: {'non_striker': 'AM Kimote', 'bowler': 'F Nsubuga', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Akhil Anil'}}, {12.1: {'non_striker': 'AM Kimote', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Akhil Anil'}}, {12.2: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AM Kimote'}}, {12.3: {'non_striker': 'Akhil Anil', 'bowler': 'H Ssenyondo', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'AM Kimote'}}, {12.4: {'non_striker': 'AM Kimote', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Akhil Anil', 'wicket': {'player_out': 'Akhil Anil', 'fielders': ['K Waiswa'], 'kind': 'caught'}}}, {12.5: {'non_striker': 'AM Kimote', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Yunusu Issa'}}, {12.6: {'non_striker': 'AM Kimote', 'bowler': 'H Ssenyondo', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'M Yunusu Issa'}}, {13.1: {'non_striker': 'AM Kimote', 'bowler': 'J Baguma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Yunusu Issa'}}, {13.2: {'non_striker': 'AM Kimote', 'bowler': 'J Baguma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Yunusu Issa'}}, {13.3: {'non_striker': 'AM Kimote', 'bowler': 'J Baguma', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'M Yunusu Issa'}}, {13.4: {'non_striker': 'AM Kimote', 'bowler': 'J Baguma', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'M Yunusu Issa'}}, {13.5: {'non_striker': 'AM Kimote', 'bowler': 'J Baguma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Yunusu Issa'}}, {13.6: {'non_striker': 'AM Kimote', 'bowler': 'J Baguma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Yunusu Issa'}}, {14.1: {'non_striker': 'M Yunusu Issa', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'AM Kimote'}}, {14.2: {'non_striker': 'M Yunusu Issa', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AM Kimote'}}, {14.3: {'non_striker': 'AM Kimote', 'bowler': 'J Miyaji', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'M Yunusu Issa'}}, {14.4: {'non_striker': 'M Yunusu Issa', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AM Kimote'}}, {14.5: {'non_striker': 'AM Kimote', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'M Yunusu Issa'}}, {14.6: {'non_striker': 'M Yunusu Issa', 'bowler': 'J Miyaji', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AM Kimote', 'wicket': {'player_out': 'AM Kimote', 'kind': 'bowled'}}}, {15.1: {'bowler': 'J Baguma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'YM Nkanya', 'batsman': 'M Yunusu Issa'}}, {15.2: {'bowler': 'J Baguma', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'YM Nkanya', 'batsman': 'M Yunusu Issa'}}, {15.3: {'bowler': 'J Baguma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'YM Nkanya', 'batsman': 'M Yunusu Issa'}}]}}]",0.92,2022-12-16,1,6,Kigali City,['2022-12-14'],male,T20,1955,no result,20,"['AR Patwa', 'II Selemani', 'AJ Jabiri', 'AP Rajeevan', 'K Nassoro', 'S Thakor', 'Akhil Anil', 'SA Jumbe', 'AM Kimote', 'M Yunusu Issa', 'YM Nkanya']","['B Masaba', 'C Kyewuta', 'CN Kakuru', 'F Nsubuga', 'H Ssenyondo', 'J Baguma', 'J Miyaji', 'K Waiswa', 'RG Mukasa', 'R Lutaaya', 'S Sesazi']",90624d37,34e36b65,63d6f031,b43f7a6a,c06c25fd,f33cfd25,395695ce,f6aed283,87e33d07,2b7609f1,b2dadc51,0ee3bb49,8b46fc4f,414d8a10,9d819a32,29ee9bf9,a3a275ec,bbab35a3,e4c69c16,04e0cdec,011f6b42,c2c975f9,0848ac5f,91056862,9238dd92,"['Tanzania', 'Uganda']",Tanzania,bat,"['Itangishaka Olivier', 'John Mayeku']","Gahanga International Cricket Stadium, Rwanda"
