innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.wickets,info.overs,info.player_of_match,info.players.Lesotho,info.players.Rwanda,info.registry.people.B Phelenyane,info.registry.people.C Uwamahoro,info.registry.people.C Uwase,info.registry.people.D Uwizeye,info.registry.people.F Irakoze,info.registry.people.H Ishimwe,info.registry.people.J Nyirankundineza,info.registry.people.JMV Ingabire,info.registry.people.K Mohanoe,info.registry.people.KM Molapo,info.registry.people.L Msemburi,info.registry.people.M Mokoatsela,info.registry.people.MA Nyabela,info.registry.people.MA Tsemane,info.registry.people.MD Bimenyimana,info.registry.people.MM Mabathoana,info.registry.people.NM Mokhachane,info.registry.people.R Limema,info.registry.people.R Nehonde,info.registry.people.R Shimwamana,info.registry.people.Rosine Irera,info.registry.people.S Niyomuhoza,info.registry.people.T Khabo,info.registry.people.T Kobeli,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Lesotho', 'deliveries': [{0.1: {'bowler': 'Rosine Irera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'T Kobeli', 'batsman': 'KM Molapo'}}, {0.2: {'bowler': 'Rosine Irera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'T Kobeli', 'batsman': 'KM Molapo', 'wicket': {'player_out': 'KM Molapo', 'fielders': ['F Irakoze'], 'kind': 'run out'}}}, {0.3: {'bowler': 'Rosine Irera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'T Kobeli', 'batsman': 'M Mokoatsela'}}, {0.4: {'bowler': 'Rosine Irera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'T Kobeli', 'batsman': 'M Mokoatsela'}}, {0.5: {'bowler': 'Rosine Irera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'T Kobeli', 'batsman': 'M Mokoatsela'}}, {0.6: {'non_striker': 'T Kobeli', 'bowler': 'Rosine Irera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Mokoatsela'}}, {1.1: {'non_striker': 'M Mokoatsela', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Kobeli'}}, {1.2: {'non_striker': 'M Mokoatsela', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Kobeli'}}, {1.3: {'non_striker': 'M Mokoatsela', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Kobeli'}}, {1.4: {'non_striker': 'M Mokoatsela', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Kobeli'}}, {1.5: {'non_striker': 'M Mokoatsela', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'T Kobeli'}}, {1.6: {'non_striker': 'M Mokoatsela', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Kobeli'}}, {2.1: {'non_striker': 'M Mokoatsela', 'bowler': 'Rosine Irera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Kobeli'}}, {2.2: {'non_striker': 'M Mokoatsela', 'bowler': 'Rosine Irera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Kobeli'}}, {2.3: {'non_striker': 'M Mokoatsela', 'bowler': 'Rosine Irera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Kobeli'}}, {2.4: {'non_striker': 'M Mokoatsela', 'bowler': 'Rosine Irera', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'T Kobeli'}}, {2.5: {'non_striker': 'T Kobeli', 'bowler': 'Rosine Irera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Mokoatsela', 'wicket': {'player_out': 'M Mokoatsela', 'kind': 'bowled'}}}, {2.6: {'non_striker': 'T Kobeli', 'bowler': 'Rosine Irera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Khabo'}}, {3.1: {'non_striker': 'T Khabo', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Kobeli'}}, {3.2: {'non_striker': 'T Khabo', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Kobeli'}}, {3.3: {'non_striker': 'T Khabo', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Kobeli'}}, {3.4: {'non_striker': 'T Khabo', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Kobeli', 'wicket': {'player_out': 'T Kobeli', 'kind': 'lbw'}}}, {3.5: {'non_striker': 'T Khabo', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Mohanoe', 'wicket': {'player_out': 'K Mohanoe', 'kind': 'lbw'}}}, {3.6: {'non_striker': 'T Khabo', 'bowler': 'MD Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MM Mabathoana'}}, {4.1: {'non_striker': 'MM Mabathoana', 'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Khabo'}}, {4.2: {'non_striker': 'MM Mabathoana', 'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Khabo'}}, {4.3: {'non_striker': 'MM Mabathoana', 'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Khabo'}}, {4.4: {'non_striker': 'MM Mabathoana', 'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'T Khabo', 'wicket': {'player_out': 'T Khabo', 'fielders': ['F Irakoze'], 'kind': 'caught'}}}, {4.5: {'non_striker': 'MM Mabathoana', 'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MA Tsemane'}}, {4.6: {'non_striker': 'MM Mabathoana', 'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MA Tsemane'}}, {5.1: {'non_striker': 'MA Tsemane', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MM Mabathoana'}}, {5.2: {'non_striker': 'MA Tsemane', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MM Mabathoana'}}, {5.3: {'non_striker': 'MA Tsemane', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MM Mabathoana', 'wicket': {'player_out': 'MA Tsemane', 'fielders': ['C Uwase'], 'kind': 'run out'}}}, {5.4: {'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'MA Nyabela', 'batsman': 'MM Mabathoana'}}, {5.5: {'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'MA Nyabela', 'batsman': 'MM Mabathoana'}}, {5.6: {'non_striker': 'MA Nyabela', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MM Mabathoana'}}, {6.1: {'non_striker': 'MM Mabathoana', 'bowler': 'H Ishimwe', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'batsman': 'MA Nyabela'}}, {6.2: {'non_striker': 'MA Nyabela', 'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MM Mabathoana'}}, {6.3: {'non_striker': 'MA Nyabela', 'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MM Mabathoana'}}, {6.4: {'non_striker': 'MA Nyabela', 'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MM Mabathoana'}}, {6.5: {'non_striker': 'MM Mabathoana', 'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MA Nyabela'}}, {6.6: {'non_striker': 'MM Mabathoana', 'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MA Nyabela'}}, {6.7: {'non_striker': 'MM Mabathoana', 'bowler': 'H Ishimwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MA Nyabela'}}, {7.1: {'non_striker': 'MA Nyabela', 'bowler': 'D Uwizeye', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'MM Mabathoana'}}, {7.2: {'non_striker': 'MA Nyabela', 'bowler': 'D Uwizeye', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MM Mabathoana'}}, {7.3: {'non_striker': 'MM Mabathoana', 'bowler': 'D Uwizeye', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'MA Nyabela'}}, {7.4: {'non_striker': 'MM Mabathoana', 'bowler': 'D Uwizeye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MA Nyabela'}}, {7.5: {'non_striker': 'MM Mabathoana', 'bowler': 'D Uwizeye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MA Nyabela'}}, {7.6: {'non_striker': 'MM Mabathoana', 'bowler': 'D Uwizeye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MA Nyabela'}}, {7.7: {'non_striker': 'MM Mabathoana', 'bowler': 'D Uwizeye', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MA Nyabela'}}, {7.8: {'non_striker': 'MA Nyabela', 'bowler': 'D Uwizeye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MM Mabathoana'}}, {8.1: {'non_striker': 'MM Mabathoana', 'bowler': 'R Shimwamana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MA Nyabela'}}, {8.2: {'non_striker': 'MM Mabathoana', 'bowler': 'R Shimwamana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MA Nyabela'}}, {8.3: {'non_striker': 'MM Mabathoana', 'bowler': 'R Shimwamana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MA Nyabela'}}, {8.4: {'non_striker': 'MM Mabathoana', 'bowler': 'R Shimwamana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MA Nyabela'}}, {8.5: {'non_striker': 'MM Mabathoana', 'bowler': 'R Shimwamana', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'MA Nyabela'}}, {8.6: {'non_striker': 'MM Mabathoana', 'bowler': 'R Shimwamana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MA Nyabela'}}, {8.7: {'non_striker': 'MA Nyabela', 'bowler': 'R Shimwamana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MM Mabathoana'}}, {9.1: {'non_striker': 'MM Mabathoana', 'bowler': 'D Uwizeye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MA Nyabela'}}, {9.2: {'non_striker': 'MM Mabathoana', 'bowler': 'D Uwizeye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MA Nyabela', 'wicket': {'player_out': 'MA Nyabela', 'fielders': ['MD Bimenyimana'], 'kind': 'caught'}}}, {9.3: {'non_striker': 'MM Mabathoana', 'bowler': 'D Uwizeye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'B Phelenyane'}}, {9.4: {'non_striker': 'MM Mabathoana', 'bowler': 'D Uwizeye', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'B Phelenyane'}}, {9.5: {'non_striker': 'B Phelenyane', 'bowler': 'D Uwizeye', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'MM Mabathoana'}}, {9.6: {'non_striker': 'B Phelenyane', 'bowler': 'D Uwizeye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MM Mabathoana'}}, {9.7: {'non_striker': 'B Phelenyane', 'bowler': 'D Uwizeye', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MM Mabathoana'}}, {10.1: {'non_striker': 'MM Mabathoana', 'bowler': 'R Shimwamana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'B Phelenyane'}}, {10.2: {'non_striker': 'MM Mabathoana', 'bowler': 'R Shimwamana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'B Phelenyane', 'wicket': {'player_out': 'B Phelenyane', 'fielders': ['F Irakoze'], 'kind': 'stumped'}}}, {10.3: {'non_striker': 'MM Mabathoana', 'bowler': 'R Shimwamana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NM Mokhachane'}}, {10.4: {'non_striker': 'MM Mabathoana', 'bowler': 'R Shimwamana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NM Mokhachane'}}, {10.5: {'non_striker': 'MM Mabathoana', 'bowler': 'R Shimwamana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NM Mokhachane'}}, {10.6: {'non_striker': 'MM Mabathoana', 'bowler': 'R Shimwamana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'NM Mokhachane'}}, {11.1: {'non_striker': 'NM Mokhachane', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MM Mabathoana', 'wicket': {'player_out': 'MM Mabathoana', 'kind': 'bowled'}}}, {11.2: {'non_striker': 'NM Mokhachane', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Limema'}}, {11.3: {'non_striker': 'NM Mokhachane', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Limema'}}, {11.4: {'non_striker': 'NM Mokhachane', 'bowler': 'J Nyirankundineza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Limema', 'wicket': {'player_out': 'R Limema', 'fielders': ['F Irakoze'], 'kind': 'caught'}}}]}}, {'2nd innings': {'team': 'Rwanda', 'deliveries': [{0.1: {'bowler': 'MA Nyabela', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'F Irakoze', 'batsman': 'C Uwase'}}, {0.2: {'bowler': 'MA Nyabela', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'F Irakoze', 'batsman': 'C Uwase'}}, {0.3: {'bowler': 'MA Nyabela', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'F Irakoze', 'batsman': 'C Uwase'}}, {0.4: {'non_striker': 'C Uwase', 'bowler': 'MA Nyabela', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'F Irakoze'}}, {0.5: {'non_striker': 'F Irakoze', 'bowler': 'MA Nyabela', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'C Uwase'}}, {0.6: {'non_striker': 'F Irakoze', 'bowler': 'MA Nyabela', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Uwase'}}, {0.7: {'non_striker': 'F Irakoze', 'bowler': 'MA Nyabela', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'C Uwase'}}, {0.8: {'non_striker': 'C Uwase', 'bowler': 'MA Nyabela', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'F Irakoze'}}, {0.9: {'non_striker': 'C Uwase', 'bowler': 'MA Nyabela', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'F Irakoze'}}, {1.1: {'non_striker': 'F Irakoze', 'bowler': 'NM Mokhachane', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Uwase'}}, {1.2: {'non_striker': 'F Irakoze', 'bowler': 'NM Mokhachane', 'runs': {'extras': 3, 'total': 3, 'batsman': 0}, 'extras': {'wides': 3}, 'batsman': 'C Uwase'}}, {1.3: {'non_striker': 'F Irakoze', 'bowler': 'NM Mokhachane', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Uwase'}}, {1.4: {'non_striker': 'F Irakoze', 'bowler': 'NM Mokhachane', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Uwase'}}, {1.5: {'non_striker': 'F Irakoze', 'bowler': 'NM Mokhachane', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'C Uwase'}}, {1.6: {'non_striker': 'F Irakoze', 'bowler': 'NM Mokhachane', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'C Uwase'}}, {1.7: {'non_striker': 'F Irakoze', 'bowler': 'NM Mokhachane', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'C Uwase'}}, {1.8: {'non_striker': 'C Uwase', 'bowler': 'NM Mokhachane', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'F Irakoze'}}, {2.1: {'non_striker': 'C Uwase', 'bowler': 'MA Nyabela', 'runs': {'extras': 0, 'total': 3, 'batsman': 3}, 'batsman': 'F Irakoze'}}, {2.2: {'non_striker': 'F Irakoze', 'bowler': 'MA Nyabela', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'C Uwase'}}, {2.3: {'non_striker': 'C Uwase', 'bowler': 'MA Nyabela', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'F Irakoze'}}]}}]",0.92,2024-04-23,1,6,Gaborone,['2024-04-22'],female,T20,1832,Rwanda,10,20,['MD Bimenyimana'],"['KM Molapo', 'T Kobeli', 'T Khabo', 'K Mohanoe', 'MM Mabathoana', 'MA Tsemane', 'MA Nyabela', 'B Phelenyane', 'NM Mokhachane', 'R Limema', 'M Mokoatsela']","['C Uwase', 'F Irakoze', 'MD Bimenyimana', 'JMV Ingabire', 'J Nyirankundineza', 'H Ishimwe', 'S Niyomuhoza', 'Rosine Irera', 'R Shimwamana', 'C Uwamahoro', 'D Uwizeye']",c982ad6f,81dfc700,808bb510,1cd03c09,14f0a5e3,ffa296f7,7e7d2fe5,f4a96bfd,bf1f5ab0,dc5934a6,ef6037f8,fc32e121,261fddca,71eb9780,c1a0cebe,fb432bd3,6083f332,95fdfe7e,4393e047,03fb10bd,b84718fd,a5424013,7be9cb29,10f52b3a,"['Lesotho', 'Rwanda']",Lesotho,bat,"['L Msemburi', 'R Nehonde']","Botswana Cricket Association Oval 1, Gaborone"
