innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.wickets,info.overs,info.players.Rwanda,info.players.Nigeria,info.registry.people.AA Onikoyi,info.registry.people.AE Isesele,info.registry.people.C Udekwe,info.registry.people.D Ajekun,info.registry.people.D Ndikubwimana,info.registry.people.E Dusingizimana,info.registry.people.E Rukiriza,info.registry.people.E Sebareme,info.registry.people.Hamza Khan,info.registry.people.I Danladi,info.registry.people.I Kabia,info.registry.people.IO Okpe,info.registry.people.JO Adedeji,info.registry.people.Joshua Asia,info.registry.people.K Irakoze,info.registry.people.M Akayezu,info.registry.people.Muhammad Nadir,info.registry.people.O Adekoya,info.registry.people.O Akintokun,info.registry.people.O Manishimwe,info.registry.people.O Tuyisenge,info.registry.people.P Aho,info.registry.people.R Abdulkareem,info.registry.people.Sulaimon Runsewe,info.registry.people.Tonye Timinadi,info.registry.people.Z Bimenyimana,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Rwanda', 'deliveries': [{0.1: {'bowler': 'P Aho', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'E Dusingizimana', 'batsman': 'O Tuyisenge'}}, {0.2: {'bowler': 'P Aho', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'non_striker': 'E Dusingizimana', 'batsman': 'O Tuyisenge'}}, {0.3: {'non_striker': 'E Dusingizimana', 'bowler': 'P Aho', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'O Tuyisenge', 'wicket': {'player_out': 'O Tuyisenge', 'fielders': ['R Abdulkareem'], 'kind': 'caught'}}}, {0.4: {'non_striker': 'E Dusingizimana', 'bowler': 'P Aho', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hamza Khan'}}, {0.5: {'non_striker': 'E Dusingizimana', 'bowler': 'P Aho', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Hamza Khan', 'wicket': {'player_out': 'Hamza Khan', 'fielders': ['Joshua Asia'], 'kind': 'caught'}}}, {0.6: {'non_striker': 'E Dusingizimana', 'bowler': 'P Aho', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'D Ndikubwimana'}}, {0.7: {'non_striker': 'D Ndikubwimana', 'bowler': 'P Aho', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Dusingizimana'}}, {1.1: {'non_striker': 'E Dusingizimana', 'bowler': 'C Udekwe', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'D Ndikubwimana'}}, {1.2: {'non_striker': 'D Ndikubwimana', 'bowler': 'C Udekwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Dusingizimana'}}, {1.3: {'non_striker': 'D Ndikubwimana', 'bowler': 'C Udekwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Dusingizimana'}}, {1.4: {'non_striker': 'D Ndikubwimana', 'bowler': 'C Udekwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Dusingizimana'}}, {1.5: {'non_striker': 'D Ndikubwimana', 'bowler': 'C Udekwe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Dusingizimana', 'wicket': {'player_out': 'E Dusingizimana', 'fielders': ['Joshua Asia'], 'kind': 'run out'}}}, {1.6: {'bowler': 'C Udekwe', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'O Manishimwe', 'batsman': 'D Ndikubwimana'}}, {1.7: {'non_striker': 'O Manishimwe', 'bowler': 'C Udekwe', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'D Ndikubwimana'}}, {2.1: {'non_striker': 'O Manishimwe', 'bowler': 'IO Okpe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Ndikubwimana'}}, {2.2: {'non_striker': 'O Manishimwe', 'bowler': 'IO Okpe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Ndikubwimana'}}, {2.3: {'non_striker': 'O Manishimwe', 'bowler': 'IO Okpe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Ndikubwimana'}}, {2.4: {'non_striker': 'O Manishimwe', 'bowler': 'IO Okpe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Ndikubwimana', 'wicket': {'player_out': 'D Ndikubwimana', 'kind': 'bowled'}}}, {2.5: {'non_striker': 'O Manishimwe', 'bowler': 'IO Okpe', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'E Sebareme'}}, {2.6: {'non_striker': 'E Sebareme', 'bowler': 'IO Okpe', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'O Manishimwe'}}, {3.1: {'non_striker': 'O Manishimwe', 'bowler': 'Joshua Asia', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'E Sebareme'}}, {3.2: {'non_striker': 'E Sebareme', 'bowler': 'Joshua Asia', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'O Manishimwe'}}, {3.3: {'non_striker': 'O Manishimwe', 'bowler': 'Joshua Asia', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Sebareme'}}, {3.4: {'non_striker': 'O Manishimwe', 'bowler': 'Joshua Asia', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Sebareme'}}, {3.5: {'non_striker': 'O Manishimwe', 'bowler': 'Joshua Asia', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'E Sebareme'}}, {3.6: {'non_striker': 'E Sebareme', 'bowler': 'Joshua Asia', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'O Manishimwe', 'wicket': {'player_out': 'O Manishimwe', 'fielders': ['R Abdulkareem'], 'kind': 'caught'}}}, {4.1: {'bowler': 'R Abdulkareem', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'K Irakoze', 'batsman': 'E Sebareme'}}, {4.2: {'non_striker': 'E Sebareme', 'bowler': 'R Abdulkareem', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Irakoze'}}, {4.3: {'non_striker': 'E Sebareme', 'bowler': 'R Abdulkareem', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Irakoze'}}, {4.4: {'non_striker': 'E Sebareme', 'bowler': 'R Abdulkareem', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Irakoze', 'wicket': {'player_out': 'E Sebareme', 'fielders': ['Sulaimon Runsewe', 'R Abdulkareem'], 'kind': 'run out'}}}, {4.5: {'non_striker': 'K Irakoze', 'bowler': 'P Aho', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'replacements': {'role': [{'in': 'P Aho', 'out': 'R Abdulkareem', 'reason': 'unknown', 'role': 'bowler'}]}, 'batsman': 'Muhammad Nadir'}}, {4.6: {'non_striker': 'K Irakoze', 'bowler': 'P Aho', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Muhammad Nadir', 'wicket': {'player_out': 'Muhammad Nadir', 'kind': 'bowled'}}}, {5.1: {'bowler': 'Joshua Asia', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'M Akayezu', 'batsman': 'K Irakoze'}}, {5.2: {'non_striker': 'M Akayezu', 'bowler': 'Joshua Asia', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Irakoze', 'wicket': {'player_out': 'K Irakoze', 'fielders': ['AA Onikoyi'], 'kind': 'caught'}}}, {5.3: {'non_striker': 'M Akayezu', 'bowler': 'Joshua Asia', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Rukiriza'}}, {5.4: {'non_striker': 'M Akayezu', 'bowler': 'Joshua Asia', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'E Rukiriza'}}, {5.5: {'non_striker': 'M Akayezu', 'bowler': 'Joshua Asia', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Rukiriza'}}, {5.6: {'non_striker': 'M Akayezu', 'bowler': 'Joshua Asia', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'E Rukiriza', 'wicket': {'player_out': 'E Rukiriza', 'fielders': ['P Aho'], 'kind': 'caught'}}}, {6.1: {'non_striker': 'Z Bimenyimana', 'bowler': 'P Aho', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Akayezu', 'wicket': {'player_out': 'M Akayezu', 'kind': 'caught and bowled'}}}]}}, {'2nd innings': {'team': 'Nigeria', 'deliveries': [{0.1: {'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'D Ajekun', 'batsman': 'Sulaimon Runsewe'}}, {0.2: {'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'non_striker': 'D Ajekun', 'batsman': 'Sulaimon Runsewe'}}, {0.3: {'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'non_striker': 'D Ajekun', 'batsman': 'Sulaimon Runsewe'}}, {0.4: {'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'D Ajekun', 'batsman': 'Sulaimon Runsewe'}}, {0.5: {'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'D Ajekun', 'batsman': 'Sulaimon Runsewe'}}, {0.6: {'non_striker': 'D Ajekun', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sulaimon Runsewe'}}, {1.1: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'Muhammad Nadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Ajekun'}}, {1.2: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'Muhammad Nadir', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'D Ajekun'}}, {1.3: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'Muhammad Nadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Ajekun'}}, {1.4: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'Muhammad Nadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Ajekun'}}, {1.5: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'Muhammad Nadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Ajekun'}}, {1.6: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'Muhammad Nadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Ajekun'}}, {2.1: {'non_striker': 'D Ajekun', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Sulaimon Runsewe'}}, {2.2: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'D Ajekun', 'wicket': {'player_out': 'D Ajekun', 'fielders': ['E Rukiriza'], 'kind': 'caught'}}}, {2.3: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AE Isesele'}}, {2.4: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AE Isesele'}}, {2.5: {'non_striker': 'AE Isesele', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sulaimon Runsewe'}}, {2.6: {'non_striker': 'AE Isesele', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sulaimon Runsewe'}}, {3.1: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'Muhammad Nadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AE Isesele'}}, {3.2: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'Muhammad Nadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AE Isesele'}}, {3.3: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'Muhammad Nadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AE Isesele'}}, {3.4: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'Muhammad Nadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AE Isesele', 'wicket': {'player_out': 'AE Isesele', 'kind': 'lbw'}}}, {3.5: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'Muhammad Nadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JO Adedeji'}}, {3.6: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'Muhammad Nadir', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JO Adedeji'}}, {4.1: {'non_striker': 'JO Adedeji', 'bowler': 'E Rukiriza', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Sulaimon Runsewe'}}, {4.2: {'non_striker': 'JO Adedeji', 'bowler': 'E Rukiriza', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Sulaimon Runsewe'}}, {4.3: {'non_striker': 'JO Adedeji', 'bowler': 'E Rukiriza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sulaimon Runsewe'}}, {4.4: {'non_striker': 'JO Adedeji', 'bowler': 'E Rukiriza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sulaimon Runsewe'}}, {4.5: {'non_striker': 'JO Adedeji', 'bowler': 'E Rukiriza', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Sulaimon Runsewe'}}, {4.6: {'non_striker': 'JO Adedeji', 'bowler': 'E Rukiriza', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sulaimon Runsewe'}}, {5.1: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JO Adedeji'}}, {5.2: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JO Adedeji'}}, {5.3: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'JO Adedeji'}}, {5.4: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JO Adedeji'}}, {5.5: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JO Adedeji'}}, {5.6: {'non_striker': 'JO Adedeji', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Sulaimon Runsewe'}}, {6.1: {'non_striker': 'Sulaimon Runsewe', 'bowler': 'E Rukiriza', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'legbyes': 1, 'noballs': 1}, 'batsman': 'JO Adedeji'}}, {6.2: {'non_striker': 'JO Adedeji', 'bowler': 'E Rukiriza', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Sulaimon Runsewe'}}]}}]",0.92,2023-10-20,1,6,Lagos,['2023-10-14'],male,T20,2313,Nigeria,8,20,"['O Tuyisenge', 'E Dusingizimana', 'Hamza Khan', 'D Ndikubwimana', 'O Manishimwe', 'E Sebareme', 'K Irakoze', 'Muhammad Nadir', 'M Akayezu', 'E Rukiriza', 'Z Bimenyimana']","['Sulaimon Runsewe', 'D Ajekun', 'AE Isesele', 'JO Adedeji', 'I Danladi', 'IO Okpe', 'R Abdulkareem', 'P Aho', 'AA Onikoyi', 'Joshua Asia', 'C Udekwe']",409ce380,5249f9c4,74a578d0,2494ff9e,3cbedf51,c15e7ba4,3ac13a94,f99a219a,44a5f2b2,c156cc1f,a7a885b5,1c5c3dce,abee08c7,c4ecc42c,9ccb6e52,1f3b9f8d,090f96e4,0c8bce52,6293933e,fb31ca49,e6a6888f,2e392afa,b9e07e44,c25d26dc,5cc0fccb,ba57fb08,"['Rwanda', 'Nigeria']",Nigeria,field,"['I Kabia', 'O Adekoya']","Tafawa Balewa Square Cricket Oval, Lagos"
