innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.neutral_venue,info.outcome.by.wickets,info.outcome.winner,info.overs,info.player_of_match,info.players.New Zealand,info.players.Scotland,info.registry.people.BB McCullum,info.registry.people.BR Doctrove,info.registry.people.CJO Smith,info.registry.people.CM Wright,info.registry.people.CS MacLeod,info.registry.people.DF Watts,info.registry.people.DJ Harper,info.registry.people.GD Drummond,info.registry.people.GM Hamilton,info.registry.people.IE O'Brien,info.registry.people.IG Butler,info.registry.people.JD Ryder,info.registry.people.JDP Oram,info.registry.people.JEC Franklin,info.registry.people.JH Stander,info.registry.people.KJ Coetzer,info.registry.people.LRPL Taylor,info.registry.people.MJ Guptill,info.registry.people.MR Benson,info.registry.people.NFI McCallum,info.registry.people.NL McCullum,info.registry.people.NS Poonia,info.registry.people.PD McGlashan,info.registry.people.RE Koertzen,info.registry.people.RR Watson,info.registry.people.RS Madugalle,info.registry.people.SB Styris,info.teams,info.toss.decision,info.toss.winner,info.umpires,info.venue
"[{'1st innings': {'team': 'Scotland', 'deliveries': [{0.1: {'batsman': 'RR Watson', 'bowler': ""IE O'Brien"", 'non_striker': 'NS Poonia', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {0.2: {'batsman': 'RR Watson', 'bowler': ""IE O'Brien"", 'extras': {'legbyes': 1}, 'non_striker': 'NS Poonia', 'runs': {'batsman': 0, 'extras': 1, 'total': 1}}}, {0.3: {'batsman': 'NS Poonia', 'bowler': ""IE O'Brien"", 'extras': {'legbyes': 1}, 'non_striker': 'RR Watson', 'runs': {'batsman': 0, 'extras': 1, 'total': 1}}}, {0.4: {'batsman': 'RR Watson', 'bowler': ""IE O'Brien"", 'non_striker': 'NS Poonia', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {0.5: {'batsman': 'RR Watson', 'bowler': ""IE O'Brien"", 'non_striker': 'NS Poonia', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {0.6: {'batsman': 'RR Watson', 'bowler': ""IE O'Brien"", 'non_striker': 'NS Poonia', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {1.1: {'batsman': 'NS Poonia', 'bowler': 'JEC Franklin', 'non_striker': 'RR Watson', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {1.2: {'batsman': 'NS Poonia', 'bowler': 'JEC Franklin', 'non_striker': 'RR Watson', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {1.3: {'batsman': 'RR Watson', 'bowler': 'JEC Franklin', 'non_striker': 'NS Poonia', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {1.4: {'batsman': 'RR Watson', 'bowler': 'JEC Franklin', 'non_striker': 'NS Poonia', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {1.5: {'batsman': 'RR Watson', 'bowler': 'JEC Franklin', 'non_striker': 'NS Poonia', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {1.6: {'batsman': 'RR Watson', 'bowler': 'JEC Franklin', 'non_striker': 'NS Poonia', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {2.1: {'batsman': 'RR Watson', 'bowler': 'IG Butler', 'non_striker': 'NS Poonia', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['LRPL Taylor'], 'kind': 'caught', 'player_out': 'RR Watson'}}}, {2.2: {'batsman': 'NS Poonia', 'bowler': 'IG Butler', 'non_striker': 'KJ Coetzer', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {2.3: {'batsman': 'NS Poonia', 'bowler': 'IG Butler', 'non_striker': 'KJ Coetzer', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {2.4: {'batsman': 'KJ Coetzer', 'bowler': 'IG Butler', 'non_striker': 'NS Poonia', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {2.5: {'batsman': 'KJ Coetzer', 'bowler': 'IG Butler', 'non_striker': 'NS Poonia', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {2.6: {'batsman': 'KJ Coetzer', 'bowler': 'IG Butler', 'non_striker': 'NS Poonia', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {3.1: {'batsman': 'NS Poonia', 'bowler': 'JDP Oram', 'non_striker': 'KJ Coetzer', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {3.2: {'batsman': 'NS Poonia', 'bowler': 'JDP Oram', 'non_striker': 'KJ Coetzer', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {3.3: {'batsman': 'KJ Coetzer', 'bowler': 'JDP Oram', 'non_striker': 'NS Poonia', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {3.4: {'batsman': 'KJ Coetzer', 'bowler': 'JDP Oram', 'non_striker': 'NS Poonia', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {3.5: {'batsman': 'KJ Coetzer', 'bowler': 'JDP Oram', 'non_striker': 'NS Poonia', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {3.6: {'batsman': 'KJ Coetzer', 'bowler': 'JDP Oram', 'non_striker': 'NS Poonia', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.1: {'batsman': 'NS Poonia', 'bowler': 'JD Ryder', 'non_striker': 'KJ Coetzer', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {4.2: {'batsman': 'NS Poonia', 'bowler': 'JD Ryder', 'non_striker': 'KJ Coetzer', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {4.3: {'batsman': 'NS Poonia', 'bowler': 'JD Ryder', 'non_striker': 'KJ Coetzer', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {4.4: {'batsman': 'KJ Coetzer', 'bowler': 'JD Ryder', 'non_striker': 'NS Poonia', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {4.5: {'batsman': 'KJ Coetzer', 'bowler': 'JD Ryder', 'non_striker': 'NS Poonia', 'runs': {'batsman': 6, 'extras': 0, 'total': 6}}}, {4.6: {'batsman': 'KJ Coetzer', 'bowler': 'JD Ryder', 'non_striker': 'NS Poonia', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {5.1: {'batsman': 'NS Poonia', 'bowler': 'JDP Oram', 'non_striker': 'KJ Coetzer', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {5.2: {'batsman': 'KJ Coetzer', 'bowler': 'JDP Oram', 'non_striker': 'NS Poonia', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {5.3: {'batsman': 'NS Poonia', 'bowler': 'JDP Oram', 'non_striker': 'KJ Coetzer', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {5.4: {'batsman': 'NS Poonia', 'bowler': 'JDP Oram', 'non_striker': 'KJ Coetzer', 'runs': {'batsman': 6, 'extras': 0, 'total': 6}}}, {5.5: {'batsman': 'NS Poonia', 'bowler': 'JDP Oram', 'non_striker': 'KJ Coetzer', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {5.6: {'batsman': 'KJ Coetzer', 'bowler': 'JDP Oram', 'non_striker': 'NS Poonia', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {6.1: {'batsman': 'KJ Coetzer', 'bowler': 'IG Butler', 'non_striker': 'NS Poonia', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {6.2: {'batsman': 'NS Poonia', 'bowler': 'IG Butler', 'non_striker': 'KJ Coetzer', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {6.3: {'batsman': 'KJ Coetzer', 'bowler': 'IG Butler', 'non_striker': 'NS Poonia', 'runs': {'batsman': 6, 'extras': 0, 'total': 6}}}, {6.4: {'batsman': 'KJ Coetzer', 'bowler': 'IG Butler', 'non_striker': 'NS Poonia', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['PD McGlashan'], 'kind': 'caught', 'player_out': 'KJ Coetzer'}}}, {6.5: {'batsman': 'JH Stander', 'bowler': 'IG Butler', 'non_striker': 'NS Poonia', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['PD McGlashan'], 'kind': 'run out', 'player_out': 'NS Poonia'}}}, {6.6: {'batsman': 'CJO Smith', 'bowler': 'IG Butler', 'non_striker': 'JH Stander', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'kind': 'bowled', 'player_out': 'CJO Smith'}}}]}}, {'2nd innings': {'team': 'New Zealand', 'deliveries': [{0.1: {'batsman': 'BB McCullum', 'bowler': 'CS MacLeod', 'extras': {'wides': 1}, 'non_striker': 'JD Ryder', 'runs': {'batsman': 0, 'extras': 1, 'total': 1}}}, {0.2: {'batsman': 'BB McCullum', 'bowler': 'CS MacLeod', 'non_striker': 'JD Ryder', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {0.3: {'batsman': 'JD Ryder', 'bowler': 'CS MacLeod', 'non_striker': 'BB McCullum', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {0.4: {'batsman': 'BB McCullum', 'bowler': 'CS MacLeod', 'non_striker': 'JD Ryder', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {0.5: {'batsman': 'BB McCullum', 'bowler': 'CS MacLeod', 'non_striker': 'JD Ryder', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {0.6: {'batsman': 'BB McCullum', 'bowler': 'CS MacLeod', 'non_striker': 'JD Ryder', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {0.7: {'batsman': 'BB McCullum', 'bowler': 'CS MacLeod', 'non_striker': 'JD Ryder', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {1.1: {'batsman': 'JD Ryder', 'bowler': 'GD Drummond', 'non_striker': 'BB McCullum', 'runs': {'batsman': 3, 'extras': 0, 'total': 3}}}, {1.2: {'batsman': 'BB McCullum', 'bowler': 'GD Drummond', 'non_striker': 'JD Ryder', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {1.3: {'batsman': 'JD Ryder', 'bowler': 'GD Drummond', 'extras': {'noballs': 1}, 'non_striker': 'BB McCullum', 'runs': {'batsman': 0, 'extras': 1, 'total': 1}}}, {1.4: {'batsman': 'JD Ryder', 'bowler': 'GD Drummond', 'non_striker': 'BB McCullum', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {1.5: {'batsman': 'JD Ryder', 'bowler': 'GD Drummond', 'non_striker': 'BB McCullum', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {1.6: {'batsman': 'JD Ryder', 'bowler': 'GD Drummond', 'non_striker': 'BB McCullum', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {1.7: {'batsman': 'JD Ryder', 'bowler': 'GD Drummond', 'non_striker': 'BB McCullum', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {2.1: {'batsman': 'JD Ryder', 'bowler': 'CM Wright', 'non_striker': 'BB McCullum', 'runs': {'batsman': 6, 'extras': 0, 'total': 6}}}, {2.2: {'batsman': 'JD Ryder', 'bowler': 'CM Wright', 'non_striker': 'BB McCullum', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {2.3: {'batsman': 'JD Ryder', 'bowler': 'CM Wright', 'non_striker': 'BB McCullum', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {2.4: {'batsman': 'JD Ryder', 'bowler': 'CM Wright', 'non_striker': 'BB McCullum', 'runs': {'batsman': 6, 'extras': 0, 'total': 6}}}, {2.5: {'batsman': 'JD Ryder', 'bowler': 'CM Wright', 'non_striker': 'BB McCullum', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['CS MacLeod'], 'kind': 'caught', 'player_out': 'JD Ryder'}}}, {2.6: {'batsman': 'BB McCullum', 'bowler': 'CM Wright', 'non_striker': 'LRPL Taylor', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {3.1: {'batsman': 'LRPL Taylor', 'bowler': 'GD Drummond', 'non_striker': 'BB McCullum', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {3.2: {'batsman': 'LRPL Taylor', 'bowler': 'GD Drummond', 'extras': {'noballs': 1}, 'non_striker': 'BB McCullum', 'runs': {'batsman': 2, 'extras': 1, 'total': 3}}}, {3.3: {'batsman': 'LRPL Taylor', 'bowler': 'GD Drummond', 'non_striker': 'BB McCullum', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}, 'wicket': {'fielders': ['KJ Coetzer', 'CJO Smith'], 'kind': 'run out', 'player_out': 'BB McCullum'}}}, {3.4: {'batsman': 'JDP Oram', 'bowler': 'GD Drummond', 'non_striker': 'LRPL Taylor', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {3.5: {'batsman': 'LRPL Taylor', 'bowler': 'GD Drummond', 'non_striker': 'JDP Oram', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {3.6: {'batsman': 'JDP Oram', 'bowler': 'GD Drummond', 'non_striker': 'LRPL Taylor', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {3.7: {'batsman': 'JDP Oram', 'bowler': 'GD Drummond', 'non_striker': 'LRPL Taylor', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {4.1: {'batsman': 'JDP Oram', 'bowler': 'RR Watson', 'non_striker': 'LRPL Taylor', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.2: {'batsman': 'JDP Oram', 'bowler': 'RR Watson', 'non_striker': 'LRPL Taylor', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {4.3: {'batsman': 'JDP Oram', 'bowler': 'RR Watson', 'non_striker': 'LRPL Taylor', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['JH Stander'], 'kind': 'caught', 'player_out': 'JDP Oram'}}}, {4.4: {'batsman': 'LRPL Taylor', 'bowler': 'RR Watson', 'non_striker': 'SB Styris', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.5: {'batsman': 'LRPL Taylor', 'bowler': 'RR Watson', 'non_striker': 'SB Styris', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.6: {'batsman': 'LRPL Taylor', 'bowler': 'RR Watson', 'non_striker': 'SB Styris', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {5.1: {'batsman': 'SB Styris', 'bowler': 'JH Stander', 'extras': {'noballs': 1}, 'non_striker': 'LRPL Taylor', 'runs': {'batsman': 1, 'extras': 1, 'total': 2}}}, {5.2: {'batsman': 'LRPL Taylor', 'bowler': 'JH Stander', 'non_striker': 'SB Styris', 'runs': {'batsman': 6, 'extras': 0, 'total': 6}}}, {5.3: {'batsman': 'LRPL Taylor', 'bowler': 'JH Stander', 'non_striker': 'SB Styris', 'runs': {'batsman': 6, 'extras': 0, 'total': 6}}}, {5.4: {'batsman': 'LRPL Taylor', 'bowler': 'JH Stander', 'non_striker': 'SB Styris', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {5.5: {'batsman': 'SB Styris', 'bowler': 'JH Stander', 'non_striker': 'LRPL Taylor', 'runs': {'batsman': 6, 'extras': 0, 'total': 6}}}, {5.6: {'batsman': 'SB Styris', 'bowler': 'JH Stander', 'non_striker': 'LRPL Taylor', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {5.7: {'batsman': 'SB Styris', 'bowler': 'JH Stander', 'non_striker': 'LRPL Taylor', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}]}}]",0.91,2009-08-15,2,6,London,"[datetime.date(2009, 6, 6)]",male,T20,1,7,New Zealand,20,['IG Butler'],"['BB McCullum', 'JD Ryder', 'LRPL Taylor', 'JDP Oram', 'SB Styris', 'MJ Guptill', 'PD McGlashan', 'JEC Franklin', 'NL McCullum', 'IG Butler', ""IE O'Brien""]","['RR Watson', 'NS Poonia', 'KJ Coetzer', 'JH Stander', 'CJO Smith', 'GM Hamilton', 'DF Watts', 'NFI McCallum', 'CM Wright', 'GD Drummond', 'CS MacLeod']",b8a55852,cbebf805,c46e9e56,008589a4,9c376401,ad733e72,0ec08b27,5b8fffb4,8187519b,78f34e15,b68a30f0,91ffa6c6,3eac9d95,cf73ad76,4373c57e,85d8110a,b61a3e1a,2be41edb,790e14d3,ef5cbaf6,5673a3fc,e343abe9,024fe464,0265fab2,a670d624,766b5798,57efa3be,"['New Zealand', 'Scotland']",field,New Zealand,"['BR Doctrove', 'DJ Harper']",Kennington Oval
