innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.wickets,info.overs,info.player_of_match,info.players.Zimbabwe,info.players.Ireland,info.registry.people.A Canning,info.registry.people.A Hunter,info.registry.people.AN Kelly,info.registry.people.C Murray,info.registry.people.CT Dhururu,info.registry.people.F Chipare,info.registry.people.G Dempsey,info.registry.people.GH Lewis,info.registry.people.J Chibhabha,info.registry.people.K Ndlovu,info.registry.people.L Delany,info.registry.people.L Little,info.registry.people.L Mabhero,info.registry.people.L Paul,info.registry.people.L Tshuma,info.registry.people.M Mavunga,info.registry.people.M Moyo,info.registry.people.M Musonda,info.registry.people.N Gwanzura,info.registry.people.N Sibanda,info.registry.people.O Prendergast,info.registry.people.P Marange,info.registry.people.P Mujaji,info.registry.people.R Stokell,info.registry.people.S Gogwe,info.registry.people.T Musakwa,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Zimbabwe', 'deliveries': [{0.1: {'bowler': 'A Canning', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'M Musonda', 'batsman': 'K Ndlovu'}}, {0.2: {'bowler': 'A Canning', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'M Musonda', 'batsman': 'K Ndlovu'}}, {0.3: {'bowler': 'A Canning', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'M Musonda', 'batsman': 'K Ndlovu'}}, {0.4: {'non_striker': 'K Ndlovu', 'bowler': 'A Canning', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'M Musonda'}}, {0.5: {'non_striker': 'M Musonda', 'bowler': 'A Canning', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'K Ndlovu'}}, {0.6: {'non_striker': 'M Musonda', 'bowler': 'A Canning', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Ndlovu'}}, {1.1: {'non_striker': 'K Ndlovu', 'bowler': 'G Dempsey', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Musonda'}}, {1.2: {'non_striker': 'K Ndlovu', 'bowler': 'G Dempsey', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'M Musonda'}}, {1.3: {'non_striker': 'M Musonda', 'bowler': 'G Dempsey', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Ndlovu'}}, {1.4: {'non_striker': 'M Musonda', 'bowler': 'G Dempsey', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'K Ndlovu'}}, {1.5: {'non_striker': 'M Musonda', 'bowler': 'G Dempsey', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Ndlovu'}}, {1.6: {'non_striker': 'K Ndlovu', 'bowler': 'G Dempsey', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'M Musonda'}}, {1.7: {'non_striker': 'K Ndlovu', 'bowler': 'G Dempsey', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Musonda', 'wicket': {'player_out': 'M Musonda', 'fielders': ['GH Lewis'], 'kind': 'caught'}}}, {2.1: {'bowler': 'A Canning', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'P Mujaji', 'batsman': 'K Ndlovu'}}, {2.2: {'non_striker': 'K Ndlovu', 'bowler': 'A Canning', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'P Mujaji'}}, {2.3: {'non_striker': 'P Mujaji', 'bowler': 'A Canning', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'K Ndlovu'}}, {2.4: {'non_striker': 'P Mujaji', 'bowler': 'A Canning', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'K Ndlovu'}}, {2.5: {'non_striker': 'P Mujaji', 'bowler': 'A Canning', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Ndlovu'}}, {2.6: {'non_striker': 'K Ndlovu', 'bowler': 'A Canning', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'P Mujaji'}}, {3.1: {'non_striker': 'K Ndlovu', 'bowler': 'AN Kelly', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'P Mujaji'}}, {3.2: {'non_striker': 'K Ndlovu', 'bowler': 'AN Kelly', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'P Mujaji'}}, {3.3: {'non_striker': 'K Ndlovu', 'bowler': 'AN Kelly', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'P Mujaji'}}, {3.4: {'non_striker': 'K Ndlovu', 'bowler': 'AN Kelly', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'P Mujaji'}}, {3.5: {'non_striker': 'P Mujaji', 'bowler': 'AN Kelly', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Ndlovu'}}, {3.6: {'non_striker': 'K Ndlovu', 'bowler': 'AN Kelly', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'P Mujaji'}}, {4.1: {'non_striker': 'K Ndlovu', 'bowler': 'C Murray', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'P Mujaji', 'wicket': {'player_out': 'P Mujaji', 'fielders': ['A Hunter'], 'kind': 'stumped'}}}, {4.2: {'non_striker': 'K Ndlovu', 'bowler': 'C Murray', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'CT Dhururu'}}, {4.3: {'non_striker': 'CT Dhururu', 'bowler': 'C Murray', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Ndlovu'}}, {4.4: {'non_striker': 'K Ndlovu', 'bowler': 'C Murray', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'CT Dhururu'}}, {4.5: {'non_striker': 'CT Dhururu', 'bowler': 'C Murray', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Ndlovu'}}, {4.6: {'non_striker': 'K Ndlovu', 'bowler': 'C Murray', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'CT Dhururu'}}, {5.1: {'non_striker': 'CT Dhururu', 'bowler': 'L Paul', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Ndlovu'}}, {5.2: {'non_striker': 'K Ndlovu', 'bowler': 'L Paul', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'CT Dhururu'}}, {5.3: {'non_striker': 'K Ndlovu', 'bowler': 'L Paul', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'CT Dhururu'}}, {5.4: {'non_striker': 'K Ndlovu', 'bowler': 'L Paul', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'CT Dhururu'}}, {5.5: {'non_striker': 'CT Dhururu', 'bowler': 'L Paul', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'K Ndlovu', 'wicket': {'player_out': 'K Ndlovu', 'fielders': ['A Hunter', 'R Stokell'], 'kind': 'run out'}}}, {5.6: {'non_striker': 'CT Dhururu', 'bowler': 'L Paul', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Tshuma'}}, {6.1: {'non_striker': 'L Tshuma', 'bowler': 'C Murray', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'CT Dhururu'}}, {6.2: {'non_striker': 'L Tshuma', 'bowler': 'C Murray', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'CT Dhururu', 'wicket': {'player_out': 'CT Dhururu', 'fielders': ['A Hunter', 'C Murray'], 'kind': 'run out'}}}, {6.3: {'non_striker': 'L Tshuma', 'bowler': 'C Murray', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'N Gwanzura'}}, {6.4: {'non_striker': 'N Gwanzura', 'bowler': 'C Murray', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'L Tshuma'}}, {6.5: {'non_striker': 'N Gwanzura', 'bowler': 'C Murray', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'L Tshuma'}}, {6.6: {'non_striker': 'N Gwanzura', 'bowler': 'C Murray', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'L Tshuma'}}, {7.1: {'non_striker': 'N Gwanzura', 'bowler': 'L Delany', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'L Tshuma'}}, {7.2: {'non_striker': 'N Gwanzura', 'bowler': 'L Delany', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'L Tshuma'}}, {7.3: {'non_striker': 'L Tshuma', 'bowler': 'L Delany', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Gwanzura'}}, {7.4: {'non_striker': 'L Tshuma', 'bowler': 'L Delany', 'runs': {'extras': 0, 'total': 3, 'batsman': 3}, 'batsman': 'N Gwanzura'}}, {7.5: {'non_striker': 'N Gwanzura', 'bowler': 'L Delany', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'batsman': 'L Tshuma'}}, {7.6: {'non_striker': 'L Tshuma', 'bowler': 'L Delany', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'N Gwanzura'}}, {7.7: {'non_striker': 'L Tshuma', 'bowler': 'L Delany', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Gwanzura', 'wicket': {'player_out': 'N Gwanzura', 'kind': 'bowled'}}}]}}, {'2nd innings': {'team': 'Ireland', 'deliveries': [{0.1: {'bowler': 'P Marange', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'GH Lewis', 'batsman': 'A Hunter'}}, {0.2: {'bowler': 'P Marange', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'non_striker': 'GH Lewis', 'batsman': 'A Hunter'}}, {0.3: {'bowler': 'P Marange', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'GH Lewis', 'batsman': 'A Hunter'}}, {0.4: {'non_striker': 'A Hunter', 'bowler': 'P Marange', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'GH Lewis'}}, {0.5: {'non_striker': 'A Hunter', 'bowler': 'P Marange', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'GH Lewis'}}, {0.6: {'non_striker': 'A Hunter', 'bowler': 'P Marange', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GH Lewis'}}, {1.1: {'non_striker': 'GH Lewis', 'bowler': 'K Ndlovu', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'A Hunter'}}, {1.2: {'non_striker': 'GH Lewis', 'bowler': 'K Ndlovu', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'A Hunter'}}, {1.3: {'non_striker': 'A Hunter', 'bowler': 'K Ndlovu', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GH Lewis'}}, {1.4: {'non_striker': 'A Hunter', 'bowler': 'K Ndlovu', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GH Lewis'}}, {1.5: {'non_striker': 'A Hunter', 'bowler': 'K Ndlovu', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GH Lewis'}}, {1.6: {'non_striker': 'A Hunter', 'bowler': 'K Ndlovu', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'GH Lewis'}}, {2.1: {'non_striker': 'GH Lewis', 'bowler': 'L Tshuma', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'A Hunter'}}, {2.2: {'non_striker': 'GH Lewis', 'bowler': 'L Tshuma', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'batsman': 'A Hunter'}}, {2.3: {'non_striker': 'A Hunter', 'bowler': 'L Tshuma', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GH Lewis'}}, {2.4: {'non_striker': 'GH Lewis', 'bowler': 'L Tshuma', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'A Hunter'}}, {2.5: {'non_striker': 'A Hunter', 'bowler': 'L Tshuma', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'GH Lewis'}}, {2.6: {'non_striker': 'GH Lewis', 'bowler': 'L Tshuma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Hunter'}}, {2.7: {'non_striker': 'GH Lewis', 'bowler': 'L Tshuma', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'A Hunter'}}, {3.1: {'non_striker': 'GH Lewis', 'bowler': 'L Mabhero', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'A Hunter'}}, {3.2: {'non_striker': 'GH Lewis', 'bowler': 'L Mabhero', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'A Hunter'}}, {3.3: {'non_striker': 'GH Lewis', 'bowler': 'L Mabhero', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'A Hunter'}}, {3.4: {'non_striker': 'A Hunter', 'bowler': 'L Mabhero', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GH Lewis'}}, {3.5: {'non_striker': 'GH Lewis', 'bowler': 'L Mabhero', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Hunter'}}, {3.6: {'non_striker': 'GH Lewis', 'bowler': 'L Mabhero', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Hunter', 'wicket': {'player_out': 'A Hunter', 'fielders': ['M Musonda'], 'kind': 'caught'}}}, {4.1: {'bowler': 'N Sibanda', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'O Prendergast', 'batsman': 'GH Lewis'}}, {4.2: {'non_striker': 'GH Lewis', 'bowler': 'N Sibanda', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'O Prendergast'}}, {4.3: {'non_striker': 'O Prendergast', 'bowler': 'N Sibanda', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GH Lewis'}}, {4.4: {'non_striker': 'O Prendergast', 'bowler': 'N Sibanda', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GH Lewis'}}, {4.5: {'non_striker': 'O Prendergast', 'bowler': 'N Sibanda', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'GH Lewis'}}, {4.6: {'non_striker': 'O Prendergast', 'bowler': 'N Sibanda', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GH Lewis'}}, {5.1: {'non_striker': 'O Prendergast', 'bowler': 'L Tshuma', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GH Lewis'}}, {5.2: {'non_striker': 'GH Lewis', 'bowler': 'L Tshuma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'O Prendergast'}}, {5.3: {'non_striker': 'GH Lewis', 'bowler': 'L Tshuma', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'O Prendergast'}}, {5.4: {'non_striker': 'GH Lewis', 'bowler': 'L Tshuma', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'O Prendergast'}}, {5.5: {'non_striker': 'GH Lewis', 'bowler': 'L Tshuma', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'O Prendergast'}}, {5.6: {'non_striker': 'O Prendergast', 'bowler': 'L Tshuma', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'GH Lewis'}}, {6.1: {'non_striker': 'GH Lewis', 'bowler': 'P Marange', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'O Prendergast'}}, {6.2: {'non_striker': 'GH Lewis', 'bowler': 'P Marange', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'O Prendergast'}}, {6.3: {'non_striker': 'GH Lewis', 'bowler': 'P Marange', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'O Prendergast'}}, {6.4: {'non_striker': 'O Prendergast', 'bowler': 'P Marange', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'GH Lewis'}}, {6.5: {'non_striker': 'O Prendergast', 'bowler': 'P Marange', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GH Lewis'}}, {6.6: {'non_striker': 'GH Lewis', 'bowler': 'P Marange', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'O Prendergast'}}, {7.1: {'non_striker': 'O Prendergast', 'bowler': 'K Ndlovu', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'GH Lewis'}}, {7.2: {'non_striker': 'O Prendergast', 'bowler': 'K Ndlovu', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'GH Lewis'}}, {7.3: {'non_striker': 'GH Lewis', 'bowler': 'K Ndlovu', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'O Prendergast'}}, {7.4: {'non_striker': 'GH Lewis', 'bowler': 'K Ndlovu', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'O Prendergast'}}, {7.5: {'non_striker': 'GH Lewis', 'bowler': 'K Ndlovu', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'O Prendergast'}}]}}]",0.92,2024-02-05,1,6,Harare,['2024-02-01'],female,T20,1749,Ireland,9,20,['O Prendergast'],"['K Ndlovu', 'M Musonda', 'P Mujaji', 'CT Dhururu', 'L Tshuma', 'N Gwanzura', 'P Marange', 'N Sibanda', 'M Mavunga', 'F Chipare', 'L Mabhero']","['A Hunter', 'GH Lewis', 'O Prendergast', 'L Delany', 'R Stokell', 'AN Kelly', 'L Little', 'L Paul', 'G Dempsey', 'A Canning', 'C Murray']",ffd5fcd8,e8fa03ed,397369e0,5a50471c,8d7fba79,c0dc015b,940feccc,1b9d1579,4c5c47a4,8d25271a,b4f73b44,4f86926b,37f9eb59,07248d8e,f281dd00,bb411d1e,c3017af3,94b52754,9c2e3040,edf62a25,d8f20ba5,a4f1fdd4,a246f48f,def7b1bb,fa6ba429,5f925536,"['Zimbabwe', 'Ireland']",Ireland,field,"['M Moyo', 'S Gogwe']",Harare Sports Club
