innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.wickets,info.overs,info.player_of_match,info.players.Mali,info.players.Rwanda,info.registry.people.A Paleker,info.registry.people.C Rububagumya,info.registry.people.CA Keita,info.registry.people.D Ndikubwimana,info.registry.people.E Dusingizimana,info.registry.people.E Niyomugabo,info.registry.people.E Sebareme,info.registry.people.IO Oyieko,info.registry.people.K Irakoze,info.registry.people.L Berthe,info.registry.people.L Sanogo,info.registry.people.M Akayezu,info.registry.people.M Malle,info.registry.people.MS Diakite,info.registry.people.MS Diawara,info.registry.people.MT Diaby,info.registry.people.Mohamed Coulibaly,info.registry.people.O Tuyisenge,info.registry.people.R D'Mello,info.registry.people.S Kamate,info.registry.people.S Wadvalla,info.registry.people.TM Macalou,info.registry.people.V Mitari,info.registry.people.W Niyitanga,info.registry.people.Z Bimenyimana,info.registry.people.Z Makadji,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Mali', 'deliveries': [{0.1: {'bowler': 'Z Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Mohamed Coulibaly', 'batsman': 'MT Diaby'}}, {0.2: {'non_striker': 'Mohamed Coulibaly', 'bowler': 'Z Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MT Diaby', 'wicket': {'player_out': 'MT Diaby', 'fielders': ['C Rububagumya'], 'kind': 'caught'}}}, {0.3: {'non_striker': 'Mohamed Coulibaly', 'bowler': 'Z Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kamate'}}, {0.4: {'non_striker': 'Mohamed Coulibaly', 'bowler': 'Z Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kamate'}}, {0.5: {'non_striker': 'Mohamed Coulibaly', 'bowler': 'Z Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kamate'}}, {0.6: {'non_striker': 'Mohamed Coulibaly', 'bowler': 'Z Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kamate'}}, {1.1: {'non_striker': 'S Kamate', 'bowler': 'V Mitari', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Mohamed Coulibaly'}}, {1.2: {'non_striker': 'S Kamate', 'bowler': 'V Mitari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mohamed Coulibaly'}}, {1.3: {'non_striker': 'S Kamate', 'bowler': 'V Mitari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mohamed Coulibaly'}}, {1.4: {'non_striker': 'S Kamate', 'bowler': 'V Mitari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mohamed Coulibaly'}}, {1.5: {'non_striker': 'S Kamate', 'bowler': 'V Mitari', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Mohamed Coulibaly'}}, {1.6: {'non_striker': 'S Kamate', 'bowler': 'V Mitari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mohamed Coulibaly'}}, {1.7: {'non_striker': 'S Kamate', 'bowler': 'V Mitari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mohamed Coulibaly'}}, {1.8: {'non_striker': 'S Kamate', 'bowler': 'V Mitari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mohamed Coulibaly'}}, {2.1: {'non_striker': 'Mohamed Coulibaly', 'bowler': 'Z Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kamate'}}, {2.2: {'non_striker': 'Mohamed Coulibaly', 'bowler': 'Z Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kamate'}}, {2.3: {'non_striker': 'Mohamed Coulibaly', 'bowler': 'Z Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kamate'}}, {2.4: {'non_striker': 'Mohamed Coulibaly', 'bowler': 'Z Bimenyimana', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'S Kamate'}}, {2.5: {'non_striker': 'Mohamed Coulibaly', 'bowler': 'Z Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kamate'}}, {2.6: {'non_striker': 'Mohamed Coulibaly', 'bowler': 'Z Bimenyimana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kamate'}}, {3.1: {'non_striker': 'S Kamate', 'bowler': 'V Mitari', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Mohamed Coulibaly'}}, {3.2: {'non_striker': 'S Kamate', 'bowler': 'V Mitari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mohamed Coulibaly'}}, {3.3: {'non_striker': 'S Kamate', 'bowler': 'V Mitari', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Mohamed Coulibaly'}}, {3.4: {'non_striker': 'S Kamate', 'bowler': 'V Mitari', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Mohamed Coulibaly'}}, {3.5: {'non_striker': 'S Kamate', 'bowler': 'V Mitari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mohamed Coulibaly', 'wicket': {'player_out': 'Mohamed Coulibaly', 'kind': 'bowled'}}}, {3.6: {'non_striker': 'S Kamate', 'bowler': 'V Mitari', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'batsman': 'L Sanogo'}}, {3.7: {'non_striker': 'L Sanogo', 'bowler': 'V Mitari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kamate'}}, {3.8: {'non_striker': 'L Sanogo', 'bowler': 'V Mitari', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kamate'}}, {4.1: {'non_striker': 'S Kamate', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Sanogo'}}, {4.2: {'non_striker': 'S Kamate', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Sanogo', 'wicket': {'player_out': 'L Sanogo', 'kind': 'lbw'}}}, {4.3: {'non_striker': 'S Kamate', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Z Makadji', 'wicket': {'player_out': 'Z Makadji', 'kind': 'bowled'}}}, {4.4: {'non_striker': 'S Kamate', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'L Berthe'}}, {4.5: {'non_striker': 'S Kamate', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'L Berthe', 'wicket': {'player_out': 'L Berthe', 'fielders': ['D Ndikubwimana', 'E Sebareme'], 'kind': 'run out'}}}, {4.6: {'non_striker': 'M Malle', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Kamate', 'wicket': {'player_out': 'S Kamate', 'kind': 'bowled'}}}, {5.1: {'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'MS Diakite', 'batsman': 'M Malle'}}, {5.2: {'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'MS Diakite', 'batsman': 'M Malle'}}, {5.3: {'bowler': 'K Irakoze', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'MS Diakite', 'batsman': 'M Malle'}}, {5.4: {'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'MS Diakite', 'batsman': 'M Malle'}}, {5.5: {'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'MS Diakite', 'batsman': 'M Malle'}}, {5.6: {'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'MS Diakite', 'batsman': 'M Malle'}}, {5.7: {'non_striker': 'MS Diakite', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {6.1: {'non_striker': 'M Malle', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MS Diakite'}}, {6.2: {'non_striker': 'M Malle', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MS Diakite'}}, {6.3: {'non_striker': 'M Malle', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'MS Diakite'}}, {6.4: {'non_striker': 'M Malle', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MS Diakite'}}, {6.5: {'non_striker': 'M Malle', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MS Diakite'}}, {6.6: {'non_striker': 'M Malle', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'MS Diakite'}}, {7.1: {'non_striker': 'MS Diakite', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {7.2: {'non_striker': 'MS Diakite', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {7.3: {'non_striker': 'MS Diakite', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'M Malle'}}, {7.4: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MS Diakite'}}, {7.5: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MS Diakite', 'wicket': {'player_out': 'MS Diakite', 'kind': 'bowled'}}}, {7.6: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'CA Keita'}}, {8.1: {'non_striker': 'CA Keita', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {8.2: {'non_striker': 'CA Keita', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {8.3: {'non_striker': 'CA Keita', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'M Malle'}}, {8.4: {'non_striker': 'CA Keita', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {8.5: {'non_striker': 'CA Keita', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {8.6: {'non_striker': 'CA Keita', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {9.1: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'CA Keita', 'wicket': {'player_out': 'CA Keita', 'kind': 'bowled'}}}, {9.2: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'MS Diawara'}}, {9.3: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MS Diawara'}}, {9.4: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MS Diawara', 'wicket': {'player_out': 'MS Diawara', 'kind': 'bowled'}}}, {9.5: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TM Macalou'}}, {9.6: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TM Macalou'}}, {10.1: {'non_striker': 'TM Macalou', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {10.2: {'non_striker': 'TM Macalou', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {10.3: {'non_striker': 'TM Macalou', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {10.4: {'non_striker': 'TM Macalou', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {10.5: {'non_striker': 'TM Macalou', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {10.6: {'non_striker': 'TM Macalou', 'bowler': 'E Sebareme', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {11.1: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TM Macalou'}}, {11.2: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TM Macalou'}}, {11.3: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TM Macalou'}}, {11.4: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TM Macalou'}}, {11.5: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TM Macalou'}}, {11.6: {'non_striker': 'M Malle', 'bowler': 'K Irakoze', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TM Macalou'}}, {12.1: {'non_striker': 'TM Macalou', 'bowler': 'E Niyomugabo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {12.2: {'non_striker': 'TM Macalou', 'bowler': 'E Niyomugabo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle'}}, {12.3: {'non_striker': 'TM Macalou', 'bowler': 'E Niyomugabo', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'M Malle', 'wicket': {'player_out': 'M Malle', 'fielders': ['D Ndikubwimana'], 'kind': 'caught'}}}]}}, {'2nd innings': {'team': 'Rwanda', 'deliveries': [{0.1: {'bowler': 'MS Diawara', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'non_striker': 'E Dusingizimana', 'batsman': 'O Tuyisenge'}}, {0.2: {'bowler': 'MS Diawara', 'runs': {'extras': 2, 'total': 2, 'batsman': 0}, 'extras': {'wides': 2}, 'non_striker': 'E Dusingizimana', 'batsman': 'O Tuyisenge'}}, {0.3: {'non_striker': 'O Tuyisenge', 'bowler': 'MS Diawara', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'E Dusingizimana'}}, {0.4: {'non_striker': 'E Dusingizimana', 'bowler': 'MS Diawara', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'O Tuyisenge'}}, {0.5: {'non_striker': 'E Dusingizimana', 'bowler': 'MS Diawara', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'O Tuyisenge'}}, {0.6: {'non_striker': 'O Tuyisenge', 'bowler': 'MS Diawara', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'E Dusingizimana'}}, {0.7: {'non_striker': 'E Dusingizimana', 'bowler': 'MS Diawara', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'O Tuyisenge'}}, {1.1: {'non_striker': 'E Dusingizimana', 'bowler': 'TM Macalou', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'O Tuyisenge'}}, {1.2: {'non_striker': 'E Dusingizimana', 'bowler': 'TM Macalou', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'O Tuyisenge'}}, {1.3: {'non_striker': 'O Tuyisenge', 'bowler': 'TM Macalou', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'E Dusingizimana'}}, {1.4: {'non_striker': 'O Tuyisenge', 'bowler': 'TM Macalou', 'runs': {'extras': 1, 'total': 2, 'batsman': 1}, 'extras': {'noballs': 1}, 'batsman': 'E Dusingizimana'}}, {1.5: {'non_striker': 'E Dusingizimana', 'bowler': 'TM Macalou', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'O Tuyisenge'}}, {1.6: {'non_striker': 'O Tuyisenge', 'bowler': 'TM Macalou', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'E Dusingizimana'}}, {1.7: {'non_striker': 'E Dusingizimana', 'bowler': 'TM Macalou', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'O Tuyisenge'}}, {2.1: {'non_striker': 'O Tuyisenge', 'bowler': 'MT Diaby', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'E Dusingizimana'}}, {2.2: {'non_striker': 'O Tuyisenge', 'bowler': 'MT Diaby', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'E Dusingizimana'}}, {2.3: {'non_striker': 'E Dusingizimana', 'bowler': 'MT Diaby', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'O Tuyisenge'}}]}}]",0.92,2022-11-25,1,6,Kigali City,['2022-11-24'],male,T20,1919,Rwanda,10,20,['K Irakoze'],"['MT Diaby', 'Mohamed Coulibaly', 'S Kamate', 'L Sanogo', 'Z Makadji', 'L Berthe', 'M Malle', 'MS Diakite', 'CA Keita', 'MS Diawara', 'TM Macalou']","['O Tuyisenge', 'E Dusingizimana', 'D Ndikubwimana', 'C Rububagumya', 'E Niyomugabo', 'Z Bimenyimana', 'V Mitari', 'K Irakoze', 'M Akayezu', 'W Niyitanga', 'E Sebareme']",634b11ac,8088632c,5b9b8d98,3cbedf51,c15e7ba4,2dcac6ff,f99a219a,de4828fa,9ccb6e52,8eb7c5a6,abbc06cf,1f3b9f8d,e15c6692,69795fcd,8c95e2dd,5d00cd6f,86ea6123,e6a6888f,f3c22863,d7af6207,c1a1acf3,8a9320a1,3a82673c,e7631adc,ba57fb08,7fcaa9f4,"['Mali', 'Rwanda']",Rwanda,field,"['A Paleker', ""R D'Mello""]",Integrated Polytechnic Regional Centre
