innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.wickets,info.overs,info.player_of_match,info.players.Kuwait,info.players.Malaysia,info.registry.people.Aina Najwa,info.registry.people.Ainna Hamizah Hashim,info.registry.people.Aisya Eleesa,info.registry.people.Amna Tariq,info.registry.people.B Ramani,info.registry.people.B Shanti,info.registry.people.D Sevakumaran,info.registry.people.Iqra Ishaq,info.registry.people.Khadija Khalil,info.registry.people.Mahirah Izzati Ismail,info.registry.people.Maria Jasvi,info.registry.people.Mariamma Hyder,info.registry.people.Maryam Omar,info.registry.people.Maryyam Sheikh,info.registry.people.Mas Elysa,info.registry.people.Musfirah Nur Ainaa,info.registry.people.N Sivan,info.registry.people.Nik Nur Atiela,info.registry.people.Nur Aishah,info.registry.people.Nur Dania Syuhada,info.registry.people.Priyada Murali,info.registry.people.Rudy Ismandy,info.registry.people.SL Gomez,info.registry.people.Wan Julia,info.registry.people.Wan Nor Zulaika,info.registry.people.Zeefa Jilani,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Kuwait', 'deliveries': [{0.1: {'bowler': 'Mahirah Izzati Ismail', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'Zeefa Jilani', 'batsman': 'Maryam Omar'}}, {0.2: {'non_striker': 'Maryam Omar', 'bowler': 'Mahirah Izzati Ismail', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zeefa Jilani'}}, {0.3: {'non_striker': 'Maryam Omar', 'bowler': 'Mahirah Izzati Ismail', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zeefa Jilani'}}, {0.4: {'non_striker': 'Maryam Omar', 'bowler': 'Mahirah Izzati Ismail', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Zeefa Jilani'}}, {0.5: {'non_striker': 'Zeefa Jilani', 'bowler': 'Mahirah Izzati Ismail', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Maryam Omar'}}, {0.6: {'non_striker': 'Zeefa Jilani', 'bowler': 'Mahirah Izzati Ismail', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Maryam Omar'}}, {1.1: {'non_striker': 'Maryam Omar', 'bowler': 'Ainna Hamizah Hashim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zeefa Jilani'}}, {1.2: {'non_striker': 'Maryam Omar', 'bowler': 'Ainna Hamizah Hashim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zeefa Jilani'}}, {1.3: {'non_striker': 'Maryam Omar', 'bowler': 'Ainna Hamizah Hashim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zeefa Jilani'}}, {1.4: {'non_striker': 'Maryam Omar', 'bowler': 'Ainna Hamizah Hashim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zeefa Jilani'}}, {1.5: {'non_striker': 'Maryam Omar', 'bowler': 'Ainna Hamizah Hashim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zeefa Jilani'}}, {1.6: {'non_striker': 'Maryam Omar', 'bowler': 'Ainna Hamizah Hashim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zeefa Jilani'}}, {2.1: {'non_striker': 'Zeefa Jilani', 'bowler': 'Mahirah Izzati Ismail', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Maryam Omar'}}, {2.2: {'non_striker': 'Zeefa Jilani', 'bowler': 'Mahirah Izzati Ismail', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Maryam Omar'}}, {2.3: {'non_striker': 'Maryam Omar', 'bowler': 'Mahirah Izzati Ismail', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Zeefa Jilani'}}, {2.4: {'non_striker': 'Zeefa Jilani', 'bowler': 'Mahirah Izzati Ismail', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Maryam Omar'}}, {2.5: {'non_striker': 'Maryam Omar', 'bowler': 'Mahirah Izzati Ismail', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zeefa Jilani', 'wicket': {'player_out': 'Zeefa Jilani', 'fielders': ['Aina Najwa'], 'kind': 'caught'}}}, {2.6: {'non_striker': 'Maryam Omar', 'bowler': 'Mahirah Izzati Ismail', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Priyada Murali'}}, {3.1: {'non_striker': 'Priyada Murali', 'bowler': 'Ainna Hamizah Hashim', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Maryam Omar'}}, {3.2: {'non_striker': 'Priyada Murali', 'bowler': 'Ainna Hamizah Hashim', 'runs': {'extras': 1, 'total': 5, 'batsman': 4}, 'extras': {'noballs': 1}, 'batsman': 'Maryam Omar'}}, {3.3: {'non_striker': 'Priyada Murali', 'bowler': 'Ainna Hamizah Hashim', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Maryam Omar'}}, {3.4: {'non_striker': 'Priyada Murali', 'bowler': 'Ainna Hamizah Hashim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Maryam Omar', 'wicket': {'player_out': 'Priyada Murali', 'fielders': ['Mas Elysa'], 'kind': 'run out'}}}, {3.5: {'non_striker': 'Maryam Omar', 'bowler': 'Ainna Hamizah Hashim', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Amna Tariq'}}, {3.6: {'non_striker': 'Maryam Omar', 'bowler': 'Ainna Hamizah Hashim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Amna Tariq', 'wicket': {'player_out': 'Amna Tariq', 'kind': 'bowled'}}}, {3.7: {'non_striker': 'Maryam Omar', 'bowler': 'Ainna Hamizah Hashim', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SL Gomez'}}, {3.8: {'non_striker': 'SL Gomez', 'bowler': 'Ainna Hamizah Hashim', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Maryam Omar', 'wicket': {'player_out': 'Maryam Omar', 'fielders': ['Mahirah Izzati Ismail'], 'kind': 'caught'}}}, {4.1: {'bowler': 'Nik Nur Atiela', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'Maryyam Sheikh', 'batsman': 'SL Gomez'}}, {4.2: {'bowler': 'Nik Nur Atiela', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'non_striker': 'Maryyam Sheikh', 'batsman': 'SL Gomez'}}, {4.3: {'bowler': 'Nik Nur Atiela', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'non_striker': 'Maryyam Sheikh', 'batsman': 'SL Gomez'}}, {4.4: {'non_striker': 'Maryyam Sheikh', 'bowler': 'Nik Nur Atiela', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SL Gomez', 'wicket': {'player_out': 'SL Gomez', 'kind': 'bowled'}}}, {4.5: {'non_striker': 'Maryyam Sheikh', 'bowler': 'Nik Nur Atiela', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Mariamma Hyder'}}, {4.6: {'non_striker': 'Mariamma Hyder', 'bowler': 'Nik Nur Atiela', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Maryyam Sheikh', 'wicket': {'player_out': 'Maryyam Sheikh', 'fielders': ['Nur Dania Syuhada'], 'kind': 'caught'}}}, {4.7: {'non_striker': 'Mariamma Hyder', 'bowler': 'Nik Nur Atiela', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'B Shanti', 'wicket': {'player_out': 'B Shanti', 'fielders': ['Wan Julia'], 'kind': 'stumped'}}}]}}, {'2nd innings': {'team': 'Malaysia', 'deliveries': [{0.1: {'bowler': 'Mariamma Hyder', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Mahirah Izzati Ismail', 'batsman': 'Ainna Hamizah Hashim'}}, {0.2: {'bowler': 'Mariamma Hyder', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'Mahirah Izzati Ismail', 'batsman': 'Ainna Hamizah Hashim'}}, {0.3: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Mariamma Hyder', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mahirah Izzati Ismail', 'wicket': {'player_out': 'Mahirah Izzati Ismail', 'fielders': ['B Shanti'], 'kind': 'caught'}}}, {0.4: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Mariamma Hyder', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Mas Elysa'}}, {0.5: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Mariamma Hyder', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Mas Elysa'}}, {0.6: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Mariamma Hyder', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mas Elysa'}}, {0.7: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Mariamma Hyder', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Mas Elysa', 'wicket': {'player_out': 'Mas Elysa', 'fielders': ['Zeefa Jilani', 'Mariamma Hyder'], 'kind': 'run out'}}}, {1.1: {'bowler': 'Maria Jasvi', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'Wan Julia', 'batsman': 'Ainna Hamizah Hashim'}}, {1.2: {'bowler': 'Maria Jasvi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'Wan Julia', 'batsman': 'Ainna Hamizah Hashim'}}, {1.3: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Maria Jasvi', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Wan Julia'}}, {1.4: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Maria Jasvi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Wan Julia'}}, {1.5: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Maria Jasvi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Wan Julia'}}, {1.6: {'non_striker': 'Wan Julia', 'bowler': 'Maria Jasvi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Ainna Hamizah Hashim'}}, {1.7: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Maria Jasvi', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Wan Julia'}}, {1.8: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Maria Jasvi', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Wan Julia'}}, {2.1: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Maryam Omar', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Wan Julia'}}, {2.2: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Maryam Omar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Wan Julia'}}, {2.3: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Maryam Omar', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Wan Julia'}}, {2.4: {'non_striker': 'Wan Julia', 'bowler': 'Maryam Omar', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Ainna Hamizah Hashim'}}, {2.5: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Maryam Omar', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Wan Julia'}}, {2.6: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Maryam Omar', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Wan Julia'}}, {3.1: {'non_striker': 'Wan Julia', 'bowler': 'Amna Tariq', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Ainna Hamizah Hashim'}}, {3.2: {'non_striker': 'Wan Julia', 'bowler': 'Amna Tariq', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Ainna Hamizah Hashim'}}, {3.3: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Amna Tariq', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Wan Julia'}}, {3.4: {'non_striker': 'Ainna Hamizah Hashim', 'bowler': 'Amna Tariq', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Wan Julia'}}, {3.5: {'non_striker': 'Wan Julia', 'bowler': 'Amna Tariq', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Ainna Hamizah Hashim'}}]}}]",0.92,2023-08-22,1,6,Kuala Lumpur,['2023-08-22'],female,T20,1535,Malaysia,8,20,['Ainna Hamizah Hashim'],"['Maryam Omar', 'Zeefa Jilani', 'Priyada Murali', 'Amna Tariq', 'SL Gomez', 'Maryyam Sheikh', 'Mariamma Hyder', 'B Shanti', 'Iqra Ishaq', 'Khadija Khalil', 'Maria Jasvi']","['Ainna Hamizah Hashim', 'Mahirah Izzati Ismail', 'Mas Elysa', 'Wan Julia', 'Aisya Eleesa', 'Nur Dania Syuhada', 'Aina Najwa', 'Nik Nur Atiela', 'Musfirah Nur Ainaa', 'Nur Aishah', 'Wan Nor Zulaika']",31453abb,4c7744de,2cd18a73,44b53fba,92ad5353,f50ca46d,b235cb97,59c770e7,7c61a686,b9b32e3c,4bed6af7,c8ae2573,b4d08794,4ae530cf,857de42e,acd1fec7,8f4a0102,cfdfe39c,f7301b56,3af75717,f4b942ae,84682045,02264be0,bee0c85c,ae99724d,3f2b40f0,"['Kuwait', 'Malaysia']",Malaysia,field,"['D Sevakumaran', 'N Sivan']","Bayuemas Oval, Kuala Lumpur"
