innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.result,info.overs,info.players.India,info.players.Australia,info.registry.people.A Gardner,info.registry.people.AJ Healy,info.registry.people.BL Mooney,info.registry.people.BNJ Oxenford,info.registry.people.CA Polosak,info.registry.people.DB Sharma,info.registry.people.EA Perry,info.registry.people.Eloise Sheridan,info.registry.people.G Wareham,info.registry.people.H Kaur,info.registry.people.HJ Darlington,info.registry.people.JI Rodrigues,info.registry.people.MM Lanning,info.registry.people.NJ Carey,info.registry.people.P Vastrakar,info.registry.people.PJ Gillespie,info.registry.people.RM Ghosh,info.registry.people.RS Gayakwad,info.registry.people.RW Stratford,info.registry.people.Renuka Singh,info.registry.people.S Mandhana,info.registry.people.S Molineux,info.registry.people.S Pandey,info.registry.people.Shafali Verma,info.registry.people.TJ Vlaeminck,info.registry.people.TM McGrath,info.registry.people.YH Bhatia,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'India', 'deliveries': [{0.1: {'non_striker': 'Shafali Verma', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'noballs': 1}, 'batsman': 'S Mandhana'}}, {0.2: {'non_striker': 'Shafali Verma', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'S Mandhana'}}, {0.3: {'non_striker': 'S Mandhana', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'Shafali Verma'}}, {0.4: {'non_striker': 'S Mandhana', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Shafali Verma'}}, {0.5: {'non_striker': 'S Mandhana', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Shafali Verma'}}, {0.6: {'non_striker': 'S Mandhana', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Shafali Verma'}}, {0.7: {'non_striker': 'S Mandhana', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Shafali Verma'}}, {1.1: {'non_striker': 'Shafali Verma', 'bowler': 'S Molineux', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'S Mandhana'}}, {1.2: {'non_striker': 'Shafali Verma', 'bowler': 'S Molineux', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Mandhana'}}, {1.3: {'non_striker': 'Shafali Verma', 'bowler': 'S Molineux', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Mandhana'}}, {1.4: {'non_striker': 'Shafali Verma', 'bowler': 'S Molineux', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Mandhana'}}, {1.5: {'non_striker': 'Shafali Verma', 'bowler': 'S Molineux', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'S Mandhana'}}, {1.6: {'non_striker': 'Shafali Verma', 'bowler': 'S Molineux', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'S Mandhana'}}, {2.1: {'non_striker': 'S Mandhana', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Shafali Verma'}}, {2.2: {'non_striker': 'S Mandhana', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Shafali Verma'}}, {2.3: {'non_striker': 'S Mandhana', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Shafali Verma'}}, {2.4: {'non_striker': 'S Mandhana', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Shafali Verma'}}, {2.5: {'non_striker': 'S Mandhana', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Shafali Verma'}}, {2.6: {'non_striker': 'S Mandhana', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'Shafali Verma'}}, {2.7: {'non_striker': 'S Mandhana', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Shafali Verma'}}, {3.1: {'non_striker': 'Shafali Verma', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'S Mandhana'}}, {3.2: {'non_striker': 'Shafali Verma', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'S Mandhana', 'wicket': {'player_out': 'S Mandhana', 'fielders': ['HJ Darlington'], 'kind': 'caught'}}}, {3.3: {'non_striker': 'JI Rodrigues', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Shafali Verma'}}, {3.4: {'non_striker': 'JI Rodrigues', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'Shafali Verma'}}, {3.5: {'non_striker': 'JI Rodrigues', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Shafali Verma', 'wicket': {'player_out': 'Shafali Verma', 'fielders': ['G Wareham'], 'kind': 'caught'}}}, {3.6: {'non_striker': 'JI Rodrigues', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'H Kaur'}}, {4.1: {'non_striker': 'H Kaur', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JI Rodrigues'}}, {4.2: {'non_striker': 'H Kaur', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JI Rodrigues'}}, {4.3: {'non_striker': 'H Kaur', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JI Rodrigues'}}, {4.4: {'non_striker': 'H Kaur', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {4.5: {'non_striker': 'JI Rodrigues', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'H Kaur'}}, {4.6: {'non_striker': 'JI Rodrigues', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'H Kaur'}}, {5.1: {'non_striker': 'H Kaur', 'bowler': 'S Molineux', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'JI Rodrigues'}}, {5.2: {'non_striker': 'H Kaur', 'bowler': 'S Molineux', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JI Rodrigues'}}, {5.3: {'non_striker': 'H Kaur', 'bowler': 'S Molineux', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {5.4: {'non_striker': 'JI Rodrigues', 'bowler': 'S Molineux', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'H Kaur'}}, {5.5: {'non_striker': 'JI Rodrigues', 'bowler': 'S Molineux', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'H Kaur', 'wicket': {'player_out': 'H Kaur', 'kind': 'lbw'}}}, {5.6: {'non_striker': 'JI Rodrigues', 'bowler': 'S Molineux', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'YH Bhatia'}}, {6.1: {'non_striker': 'YH Bhatia', 'bowler': 'EA Perry', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JI Rodrigues'}}, {6.2: {'non_striker': 'YH Bhatia', 'bowler': 'EA Perry', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {6.3: {'non_striker': 'JI Rodrigues', 'bowler': 'EA Perry', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'YH Bhatia'}}, {6.4: {'non_striker': 'YH Bhatia', 'bowler': 'EA Perry', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {6.5: {'non_striker': 'JI Rodrigues', 'bowler': 'EA Perry', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'YH Bhatia'}}, {6.6: {'non_striker': 'JI Rodrigues', 'bowler': 'EA Perry', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'YH Bhatia'}}, {7.1: {'non_striker': 'YH Bhatia', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {7.2: {'non_striker': 'JI Rodrigues', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'YH Bhatia'}}, {7.3: {'non_striker': 'YH Bhatia', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {7.4: {'non_striker': 'JI Rodrigues', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'YH Bhatia'}}, {7.5: {'non_striker': 'YH Bhatia', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'JI Rodrigues'}}, {7.6: {'non_striker': 'YH Bhatia', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {8.1: {'non_striker': 'YH Bhatia', 'bowler': 'NJ Carey', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {8.2: {'non_striker': 'JI Rodrigues', 'bowler': 'NJ Carey', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'YH Bhatia'}}, {8.3: {'non_striker': 'JI Rodrigues', 'bowler': 'NJ Carey', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'YH Bhatia'}}, {8.4: {'non_striker': 'YH Bhatia', 'bowler': 'NJ Carey', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JI Rodrigues'}}, {8.5: {'non_striker': 'YH Bhatia', 'bowler': 'NJ Carey', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {8.6: {'non_striker': 'JI Rodrigues', 'bowler': 'NJ Carey', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'YH Bhatia'}}, {9.1: {'non_striker': 'YH Bhatia', 'bowler': 'HJ Darlington', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'JI Rodrigues'}}, {9.2: {'non_striker': 'YH Bhatia', 'bowler': 'HJ Darlington', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JI Rodrigues'}}, {9.3: {'non_striker': 'YH Bhatia', 'bowler': 'HJ Darlington', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'JI Rodrigues'}}, {9.4: {'non_striker': 'YH Bhatia', 'bowler': 'HJ Darlington', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {9.5: {'non_striker': 'JI Rodrigues', 'bowler': 'HJ Darlington', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'YH Bhatia'}}, {9.6: {'non_striker': 'YH Bhatia', 'bowler': 'HJ Darlington', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {10.1: {'non_striker': 'YH Bhatia', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {10.2: {'non_striker': 'JI Rodrigues', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'YH Bhatia'}}, {10.3: {'non_striker': 'YH Bhatia', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'JI Rodrigues'}}, {10.4: {'non_striker': 'YH Bhatia', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {10.5: {'non_striker': 'JI Rodrigues', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'YH Bhatia'}}, {10.6: {'non_striker': 'JI Rodrigues', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'YH Bhatia'}}, {11.1: {'non_striker': 'YH Bhatia', 'bowler': 'NJ Carey', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'JI Rodrigues'}}, {11.2: {'non_striker': 'YH Bhatia', 'bowler': 'NJ Carey', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {11.3: {'non_striker': 'JI Rodrigues', 'bowler': 'NJ Carey', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'YH Bhatia'}}, {11.4: {'non_striker': 'YH Bhatia', 'bowler': 'NJ Carey', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'JI Rodrigues'}}, {11.5: {'non_striker': 'YH Bhatia', 'bowler': 'NJ Carey', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JI Rodrigues'}}, {11.6: {'non_striker': 'YH Bhatia', 'bowler': 'NJ Carey', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JI Rodrigues'}}, {12.1: {'non_striker': 'JI Rodrigues', 'bowler': 'G Wareham', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'YH Bhatia', 'wicket': {'player_out': 'YH Bhatia', 'fielders': ['TJ Vlaeminck'], 'kind': 'caught'}}}, {12.2: {'non_striker': 'RM Ghosh', 'bowler': 'G Wareham', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {12.3: {'non_striker': 'JI Rodrigues', 'bowler': 'G Wareham', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RM Ghosh'}}, {12.4: {'non_striker': 'JI Rodrigues', 'bowler': 'G Wareham', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RM Ghosh'}}, {12.5: {'non_striker': 'JI Rodrigues', 'bowler': 'G Wareham', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RM Ghosh'}}, {12.6: {'non_striker': 'JI Rodrigues', 'bowler': 'G Wareham', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'RM Ghosh'}}, {13.1: {'non_striker': 'JI Rodrigues', 'bowler': 'TM McGrath', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'RM Ghosh'}}, {13.2: {'non_striker': 'JI Rodrigues', 'bowler': 'TM McGrath', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RM Ghosh'}}, {13.3: {'non_striker': 'JI Rodrigues', 'bowler': 'TM McGrath', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'RM Ghosh'}}, {13.4: {'non_striker': 'JI Rodrigues', 'bowler': 'TM McGrath', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'RM Ghosh'}}, {13.5: {'non_striker': 'RM Ghosh', 'bowler': 'TM McGrath', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {13.6: {'non_striker': 'JI Rodrigues', 'bowler': 'TM McGrath', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'RM Ghosh'}}, {14.1: {'non_striker': 'RM Ghosh', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {14.2: {'non_striker': 'JI Rodrigues', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'RM Ghosh'}}, {14.3: {'non_striker': 'JI Rodrigues', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RM Ghosh'}}, {14.4: {'non_striker': 'JI Rodrigues', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'RM Ghosh'}}, {14.5: {'non_striker': 'RM Ghosh', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'JI Rodrigues'}}, {14.6: {'non_striker': 'RM Ghosh', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'JI Rodrigues'}}, {14.7: {'non_striker': 'RM Ghosh', 'bowler': 'TJ Vlaeminck', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {15.1: {'non_striker': 'RM Ghosh', 'bowler': 'G Wareham', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JI Rodrigues'}}, {15.2: {'non_striker': 'JI Rodrigues', 'bowler': 'G Wareham', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'RM Ghosh'}}]}}]",0.92,2021-10-07,1,6,Carrara,['2021-10-07'],female,T20,981,no result,20,"['S Mandhana', 'Shafali Verma', 'JI Rodrigues', 'H Kaur', 'YH Bhatia', 'RM Ghosh', 'P Vastrakar', 'DB Sharma', 'S Pandey', 'RS Gayakwad', 'Renuka Singh']","['AJ Healy', 'BL Mooney', 'MM Lanning', 'A Gardner', 'EA Perry', 'TM McGrath', 'NJ Carey', 'S Molineux', 'G Wareham', 'HJ Darlington', 'TJ Vlaeminck']",bc969efb,321644de,52d1dbc8,c1add349,26a360d2,201fef33,be150fc8,d8d43840,f0b4e47d,53cd8da6,50b558d2,cb08b611,27e003ce,dff806f4,8026ea72,3e253a50,721e0199,237ec05b,85489579,7298db76,5d2eda89,99e23670,5463cb7a,d8f59089,ef70a34b,ca5acfa4,9c3d4e8a,"['India', 'Australia']",Australia,field,"['BNJ Oxenford', 'Eloise Sheridan']",Carrara Oval
