innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.result,info.overs,info.players.Pakistan,info.players.Australia,info.registry.people.A Gardner,info.registry.people.A King,info.registry.people.AJ Healy,info.registry.people.Aidan Seaver,info.registry.people.Aliya Riaz,info.registry.people.Anam Amin,info.registry.people.Ayesha Naseem,info.registry.people.BL Mooney,info.registry.people.Bismah Maroof,info.registry.people.D Brown,info.registry.people.Diana Baig,info.registry.people.Fatima Sana,info.registry.people.GM Harris,info.registry.people.Iram Javed,info.registry.people.Jonathan Kennedy,info.registry.people.Kainat Imtiaz,info.registry.people.M Hawthorne,info.registry.people.ML Schutt,info.registry.people.MM Lanning,info.registry.people.Muneeba Ali,info.registry.people.NJ Carey,info.registry.people.Nida Dar,info.registry.people.Philip Thompson,info.registry.people.RL Haynes,info.registry.people.TM McGrath,info.registry.people.Tuba Hassan,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Pakistan', 'deliveries': [{0.1: {'non_striker': 'Muneeba Ali', 'bowler': 'ML Schutt', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Iram Javed'}}, {0.2: {'non_striker': 'Muneeba Ali', 'bowler': 'ML Schutt', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Iram Javed'}}, {0.3: {'non_striker': 'Muneeba Ali', 'bowler': 'ML Schutt', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Iram Javed'}}, {0.4: {'non_striker': 'Iram Javed', 'bowler': 'ML Schutt', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Muneeba Ali'}}, {0.5: {'non_striker': 'Iram Javed', 'bowler': 'ML Schutt', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'Muneeba Ali'}}, {0.6: {'non_striker': 'Muneeba Ali', 'bowler': 'ML Schutt', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Iram Javed'}}, {1.1: {'non_striker': 'Muneeba Ali', 'bowler': 'D Brown', 'runs': {'extras': 5, 'total': 5, 'batsman': 0}, 'extras': {'wides': 5}, 'batsman': 'Iram Javed'}}, {1.2: {'non_striker': 'Muneeba Ali', 'bowler': 'D Brown', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Iram Javed'}}, {1.3: {'non_striker': 'Iram Javed', 'bowler': 'D Brown', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Muneeba Ali'}}, {1.4: {'non_striker': 'Iram Javed', 'bowler': 'D Brown', 'runs': {'extras': 4, 'total': 4, 'batsman': 0}, 'extras': {'legbyes': 4}, 'batsman': 'Muneeba Ali'}}, {1.5: {'non_striker': 'Iram Javed', 'bowler': 'D Brown', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Muneeba Ali'}}, {1.6: {'non_striker': 'Iram Javed', 'bowler': 'D Brown', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Muneeba Ali'}}, {1.7: {'non_striker': 'Iram Javed', 'bowler': 'D Brown', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Muneeba Ali'}}, {1.8: {'non_striker': 'Iram Javed', 'bowler': 'D Brown', 'runs': {'extras': 1, 'total': 5, 'batsman': 4}, 'extras': {'noballs': 1}, 'batsman': 'Muneeba Ali'}}, {1.9: {'non_striker': 'Iram Javed', 'bowler': 'D Brown', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Muneeba Ali'}}, {1.1: {'non_striker': 'Iram Javed', 'bowler': 'D Brown', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Muneeba Ali'}}, {2.1: {'non_striker': 'Muneeba Ali', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Iram Javed'}}, {2.2: {'non_striker': 'Muneeba Ali', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Iram Javed'}}, {2.3: {'non_striker': 'Muneeba Ali', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Iram Javed'}}, {2.4: {'non_striker': 'Muneeba Ali', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Iram Javed'}}, {2.5: {'non_striker': 'Iram Javed', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Muneeba Ali'}}, {2.6: {'non_striker': 'Iram Javed', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Muneeba Ali'}}, {3.1: {'non_striker': 'Muneeba Ali', 'bowler': 'ML Schutt', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Iram Javed', 'wicket': {'player_out': 'Iram Javed', 'kind': 'bowled'}}}, {3.2: {'non_striker': 'Muneeba Ali', 'bowler': 'ML Schutt', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Bismah Maroof'}}, {3.3: {'non_striker': 'Muneeba Ali', 'bowler': 'ML Schutt', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Bismah Maroof'}}, {3.4: {'non_striker': 'Muneeba Ali', 'bowler': 'ML Schutt', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Bismah Maroof'}}, {3.5: {'non_striker': 'Muneeba Ali', 'bowler': 'ML Schutt', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Bismah Maroof'}}, {3.6: {'non_striker': 'Bismah Maroof', 'bowler': 'ML Schutt', 'runs': {'extras': 3, 'total': 3, 'batsman': 0}, 'extras': {'wides': 3}, 'batsman': 'Muneeba Ali'}}, {3.7: {'non_striker': 'Bismah Maroof', 'bowler': 'ML Schutt', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Muneeba Ali'}}, {4.1: {'non_striker': 'Muneeba Ali', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Bismah Maroof', 'wicket': {'player_out': 'Bismah Maroof', 'kind': 'bowled'}}}, {4.2: {'non_striker': 'Muneeba Ali', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Nida Dar'}}, {4.3: {'non_striker': 'Muneeba Ali', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Nida Dar'}}, {4.4: {'non_striker': 'Nida Dar', 'bowler': 'A Gardner', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Muneeba Ali'}}, {4.5: {'non_striker': 'Nida Dar', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Muneeba Ali'}}, {4.6: {'non_striker': 'Nida Dar', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Muneeba Ali'}}, {4.7: {'non_striker': 'Nida Dar', 'bowler': 'A Gardner', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Muneeba Ali', 'wicket': {'player_out': 'Muneeba Ali', 'kind': 'bowled'}}}, {5.1: {'non_striker': 'Kainat Imtiaz', 'bowler': 'TM McGrath', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Nida Dar'}}, {5.2: {'non_striker': 'Kainat Imtiaz', 'bowler': 'TM McGrath', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Nida Dar'}}, {5.3: {'non_striker': 'Kainat Imtiaz', 'bowler': 'TM McGrath', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Nida Dar'}}, {5.4: {'non_striker': 'Kainat Imtiaz', 'bowler': 'TM McGrath', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Nida Dar'}}, {5.5: {'non_striker': 'Kainat Imtiaz', 'bowler': 'TM McGrath', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Nida Dar'}}, {5.6: {'non_striker': 'Kainat Imtiaz', 'bowler': 'TM McGrath', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Nida Dar'}}, {6.1: {'non_striker': 'Nida Dar', 'bowler': 'A King', 'runs': {'extras': 5, 'total': 5, 'batsman': 0}, 'extras': {'wides': 5}, 'batsman': 'Kainat Imtiaz'}}, {6.2: {'non_striker': 'Nida Dar', 'bowler': 'A King', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Kainat Imtiaz', 'wicket': {'player_out': 'Kainat Imtiaz', 'kind': 'lbw'}}}, {6.3: {'non_striker': 'Nida Dar', 'bowler': 'A King', 'runs': {'extras': 3, 'total': 3, 'batsman': 0}, 'extras': {'wides': 3}, 'batsman': 'Ayesha Naseem'}}, {6.4: {'non_striker': 'Nida Dar', 'bowler': 'A King', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Ayesha Naseem', 'wicket': {'player_out': 'Ayesha Naseem', 'kind': 'lbw'}}}, {6.5: {'non_striker': 'Nida Dar', 'bowler': 'A King', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Aliya Riaz', 'wicket': {'player_out': 'Aliya Riaz', 'kind': 'lbw'}}}, {6.6: {'non_striker': 'Nida Dar', 'bowler': 'A King', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fatima Sana'}}, {6.7: {'non_striker': 'Nida Dar', 'bowler': 'A King', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fatima Sana'}}, {6.8: {'non_striker': 'Nida Dar', 'bowler': 'A King', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Fatima Sana'}}, {7.1: {'non_striker': 'Fatima Sana', 'bowler': 'D Brown', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Nida Dar'}}, {7.2: {'non_striker': 'Fatima Sana', 'bowler': 'D Brown', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Nida Dar'}}, {7.3: {'non_striker': 'Fatima Sana', 'bowler': 'D Brown', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'Nida Dar'}}, {7.4: {'non_striker': 'Fatima Sana', 'bowler': 'D Brown', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Nida Dar'}}, {7.5: {'non_striker': 'Fatima Sana', 'bowler': 'D Brown', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'noballs': 1}, 'batsman': 'Nida Dar'}}, {7.6: {'non_striker': 'Fatima Sana', 'bowler': 'D Brown', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Nida Dar'}}, {7.7: {'non_striker': 'Fatima Sana', 'bowler': 'D Brown', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Nida Dar'}}, {7.8: {'non_striker': 'Nida Dar', 'bowler': 'D Brown', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Fatima Sana'}}, {7.9: {'non_striker': 'Fatima Sana', 'bowler': 'D Brown', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Nida Dar'}}]}}]",0.92,2022-07-16,1,6,Bready,['2022-07-16'],female,T20,1164,no result,20,"['Iram Javed', 'Muneeba Ali', 'Bismah Maroof', 'Nida Dar', 'Kainat Imtiaz', 'Ayesha Naseem', 'Aliya Riaz', 'Fatima Sana', 'Diana Baig', 'Anam Amin', 'Tuba Hassan']","['AJ Healy', 'BL Mooney', 'RL Haynes', 'MM Lanning', 'D Brown', 'TM McGrath', 'A Gardner', 'A King', 'NJ Carey', 'ML Schutt', 'GM Harris']",bc969efb,83558266,321644de,862c0b16,2904b4b6,06653fcc,8c2c0a03,52d1dbc8,3b770527,2e81be88,a51e6c6e,ea9c54de,72166006,dc596fac,f7ad4494,9714e764,ea123ee4,17608a6f,27e003ce,86fdf668,dff806f4,ed840f44,0c677650,d7c6b0fb,ca5acfa4,0d56e9a5,"['Pakistan', 'Australia']",Pakistan,bat,"['Aidan Seaver', 'M Hawthorne']","Bready Cricket Club, Magheramason, Bready"
