innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.winner,info.outcome.by.wickets,info.overs,info.player_of_match,info.players.Vanuatu,info.players.Papua New Guinea,info.registry.people.A Kapa,info.registry.people.A Mansale,info.registry.people.A Vala,info.registry.people.C Tommy,info.registry.people.CA Soper,info.registry.people.CJA Amini,info.registry.people.D Ravu,info.registry.people.J Dunn,info.registry.people.J Kila,info.registry.people.J Vira,info.registry.people.JB Reva,info.registry.people.JW Chilia,info.registry.people.K Doriga,info.registry.people.L Siaka,info.registry.people.N Nipiko,info.registry.people.N Pokana,info.registry.people.N Vanua,info.registry.people.R Tari,info.registry.people.S Bau,info.registry.people.SD Fry,info.registry.people.SH Obed,info.registry.people.SR Bernard,info.registry.people.TP Ura,info.registry.people.Tabarak Dar,info.registry.people.V Kalidas,info.registry.people.W Nalisa,info.registry.people.W Viraliliu,info.registry.people.ZK Shem,info.teams,info.toss.decision,info.toss.winner,info.umpires,info.venue
"[{'1st innings': {'team': 'Vanuatu', 'deliveries': [{0.1: {'bowler': 'J Kila', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'non_striker': 'C Tommy', 'batsman': 'A Mansale'}}, {0.2: {'bowler': 'J Kila', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'noballs': 1}, 'non_striker': 'C Tommy', 'batsman': 'A Mansale'}}, {0.3: {'bowler': 'J Kila', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'C Tommy', 'batsman': 'A Mansale'}}, {0.4: {'non_striker': 'A Mansale', 'bowler': 'J Kila', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Tommy'}}, {0.5: {'non_striker': 'A Mansale', 'bowler': 'J Kila', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Tommy'}}, {0.6: {'non_striker': 'A Mansale', 'bowler': 'J Kila', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Tommy'}}, {0.7: {'non_striker': 'A Mansale', 'bowler': 'J Kila', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'noballs': 1}, 'batsman': 'C Tommy'}}, {0.8: {'non_striker': 'A Mansale', 'bowler': 'J Kila', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Tommy'}}, {1.1: {'non_striker': 'C Tommy', 'bowler': 'N Pokana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Mansale'}}, {1.2: {'non_striker': 'C Tommy', 'bowler': 'N Pokana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Mansale'}}, {1.3: {'non_striker': 'C Tommy', 'bowler': 'N Pokana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Mansale'}}, {1.4: {'non_striker': 'C Tommy', 'bowler': 'N Pokana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'A Mansale'}}, {1.5: {'non_striker': 'A Mansale', 'bowler': 'N Pokana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'C Tommy'}}, {1.6: {'non_striker': 'C Tommy', 'bowler': 'N Pokana', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'legbyes': 1}, 'batsman': 'A Mansale'}}, {2.1: {'non_striker': 'C Tommy', 'bowler': 'CA Soper', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Mansale'}}, {2.2: {'non_striker': 'C Tommy', 'bowler': 'CA Soper', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'A Mansale'}}, {2.3: {'non_striker': 'C Tommy', 'bowler': 'CA Soper', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'A Mansale', 'wicket': {'player_out': 'A Mansale', 'fielders': ['TP Ura'], 'kind': 'caught'}}}, {2.4: {'bowler': 'CA Soper', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'N Nipiko', 'batsman': 'C Tommy'}}, {2.5: {'non_striker': 'C Tommy', 'bowler': 'CA Soper', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Nipiko'}}, {2.6: {'non_striker': 'C Tommy', 'bowler': 'CA Soper', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Nipiko'}}, {3.1: {'non_striker': 'N Nipiko', 'bowler': 'N Vanua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Tommy'}}, {3.2: {'non_striker': 'N Nipiko', 'bowler': 'N Vanua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Tommy'}}, {3.3: {'non_striker': 'N Nipiko', 'bowler': 'N Vanua', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'C Tommy'}}, {3.4: {'non_striker': 'N Nipiko', 'bowler': 'N Vanua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Tommy'}}, {3.5: {'non_striker': 'N Nipiko', 'bowler': 'N Vanua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Tommy'}}, {3.6: {'non_striker': 'N Nipiko', 'bowler': 'N Vanua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Tommy'}}, {4.1: {'non_striker': 'C Tommy', 'bowler': 'D Ravu', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'N Nipiko'}}, {4.2: {'non_striker': 'N Nipiko', 'bowler': 'D Ravu', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'C Tommy', 'wicket': {'player_out': 'C Tommy', 'fielders': ['L Siaka'], 'kind': 'caught'}}}, {4.3: {'bowler': 'D Ravu', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'J Dunn', 'batsman': 'N Nipiko'}}, {4.4: {'bowler': 'D Ravu', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'J Dunn', 'batsman': 'N Nipiko'}}, {4.5: {'bowler': 'D Ravu', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'J Dunn', 'batsman': 'N Nipiko'}}, {4.6: {'non_striker': 'N Nipiko', 'bowler': 'D Ravu', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'J Dunn'}}, {4.7: {'non_striker': 'J Dunn', 'bowler': 'D Ravu', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Nipiko'}}, {5.1: {'non_striker': 'N Nipiko', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'J Dunn'}}, {5.2: {'non_striker': 'J Dunn', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Nipiko'}}, {5.3: {'non_striker': 'J Dunn', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'N Nipiko'}}, {5.4: {'non_striker': 'N Nipiko', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'J Dunn'}}, {5.5: {'non_striker': 'N Nipiko', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'J Dunn'}}, {5.6: {'non_striker': 'N Nipiko', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'J Dunn'}}, {6.1: {'non_striker': 'N Nipiko', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'J Dunn'}}, {6.2: {'non_striker': 'J Dunn', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Nipiko'}}, {6.3: {'non_striker': 'J Dunn', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Nipiko', 'wicket': {'player_out': 'N Nipiko', 'kind': 'caught and bowled'}}}, {6.4: {'non_striker': 'J Dunn', 'bowler': 'L Siaka', 'runs': {'extras': 1, 'total': 2, 'batsman': 1}, 'extras': {'noballs': 1}, 'batsman': 'R Tari'}}, {6.5: {'non_striker': 'R Tari', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'J Dunn'}}, {6.6: {'non_striker': 'R Tari', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'J Dunn'}}, {6.7: {'non_striker': 'R Tari', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'J Dunn'}}, {7.1: {'non_striker': 'R Tari', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'J Dunn'}}, {7.2: {'non_striker': 'J Dunn', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Tari'}}, {7.3: {'non_striker': 'J Dunn', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Tari'}}, {7.4: {'non_striker': 'R Tari', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'J Dunn', 'wicket': {'player_out': 'J Dunn', 'kind': 'bowled'}}}, {7.5: {'non_striker': 'R Tari', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'J Vira'}}, {7.6: {'non_striker': 'R Tari', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'J Vira'}}, {8.1: {'non_striker': 'R Tari', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'J Vira'}}, {8.2: {'non_striker': 'R Tari', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'J Vira', 'wicket': {'player_out': 'J Vira', 'fielders': ['K Doriga'], 'kind': 'caught'}}}, {8.3: {'non_striker': 'R Tari', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SH Obed'}}, {8.4: {'non_striker': 'SH Obed', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Tari'}}, {8.5: {'non_striker': 'R Tari', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SH Obed'}}, {8.6: {'non_striker': 'SH Obed', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Tari'}}, {9.1: {'non_striker': 'SH Obed', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Tari'}}, {9.2: {'non_striker': 'R Tari', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SH Obed'}}, {9.3: {'non_striker': 'SH Obed', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Tari'}}, {9.4: {'non_striker': 'R Tari', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SH Obed'}}, {9.5: {'non_striker': 'R Tari', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'SH Obed'}}, {9.6: {'non_striker': 'SH Obed', 'bowler': 'CJA Amini', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Tari'}}, {10.1: {'non_striker': 'SH Obed', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Tari'}}, {10.2: {'non_striker': 'SH Obed', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Tari'}}, {10.3: {'non_striker': 'R Tari', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'SH Obed'}}, {10.4: {'non_striker': 'R Tari', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'SH Obed'}}, {10.5: {'non_striker': 'R Tari', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'SH Obed', 'wicket': {'player_out': 'SH Obed', 'fielders': ['N Pokana'], 'kind': 'caught'}}}, {10.6: {'non_striker': 'JW Chilia', 'bowler': 'L Siaka', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'R Tari'}}, {11.1: {'non_striker': 'JW Chilia', 'bowler': 'N Vanua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Tari'}}, {11.2: {'non_striker': 'JW Chilia', 'bowler': 'N Vanua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'R Tari', 'wicket': {'player_out': 'R Tari', 'kind': 'bowled'}}}, {11.3: {'non_striker': 'JW Chilia', 'bowler': 'N Vanua', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'W Viraliliu'}}, {11.4: {'non_striker': 'JW Chilia', 'bowler': 'N Vanua', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'W Viraliliu'}}, {11.5: {'non_striker': 'W Viraliliu', 'bowler': 'N Vanua', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JW Chilia'}}, {11.6: {'non_striker': 'JW Chilia', 'bowler': 'N Vanua', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'W Viraliliu'}}, {12.1: {'non_striker': 'W Viraliliu', 'bowler': 'N Pokana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'JW Chilia'}}, {12.2: {'non_striker': 'W Viraliliu', 'bowler': 'N Pokana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'JW Chilia'}}, {12.3: {'non_striker': 'JW Chilia', 'bowler': 'N Pokana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'W Viraliliu', 'wicket': {'player_out': 'W Viraliliu', 'fielders': ['JB Reva (sub)'], 'kind': 'caught'}}}, {12.4: {'non_striker': 'JW Chilia', 'bowler': 'N Pokana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'ZK Shem'}}, {12.5: {'non_striker': 'JW Chilia', 'bowler': 'N Pokana', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'ZK Shem'}}, {12.6: {'non_striker': 'JW Chilia', 'bowler': 'N Pokana', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'ZK Shem'}}]}}, {'2nd innings': {'team': 'Papua New Guinea', 'deliveries': [{0.1: {'bowler': 'W Viraliliu', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'N Vanua', 'batsman': 'TP Ura'}}, {0.2: {'non_striker': 'TP Ura', 'bowler': 'W Viraliliu', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'N Vanua'}}, {0.3: {'non_striker': 'TP Ura', 'bowler': 'W Viraliliu', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'N Vanua'}}, {0.4: {'non_striker': 'TP Ura', 'bowler': 'W Viraliliu', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'N Vanua'}}, {0.5: {'non_striker': 'TP Ura', 'bowler': 'W Viraliliu', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'N Vanua'}}, {0.6: {'non_striker': 'N Vanua', 'bowler': 'W Viraliliu', 'runs': {'extras': 0, 'total': 3, 'batsman': 3}, 'batsman': 'TP Ura'}}, {0.7: {'non_striker': 'TP Ura', 'bowler': 'W Viraliliu', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'N Vanua'}}, {1.1: {'non_striker': 'N Vanua', 'bowler': 'ZK Shem', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'TP Ura'}}, {1.2: {'non_striker': 'N Vanua', 'bowler': 'ZK Shem', 'runs': {'extras': 4, 'total': 4, 'batsman': 0}, 'extras': {'wides': 4}, 'batsman': 'TP Ura'}}, {1.3: {'non_striker': 'TP Ura', 'bowler': 'ZK Shem', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'N Vanua'}}, {1.4: {'non_striker': 'TP Ura', 'bowler': 'ZK Shem', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'N Vanua'}}, {1.5: {'non_striker': 'TP Ura', 'bowler': 'ZK Shem', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'N Vanua'}}, {1.6: {'non_striker': 'TP Ura', 'bowler': 'ZK Shem', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'N Vanua'}}, {1.7: {'non_striker': 'N Vanua', 'bowler': 'ZK Shem', 'runs': {'extras': 0, 'total': 3, 'batsman': 3}, 'batsman': 'TP Ura'}}, {1.8: {'non_striker': 'TP Ura', 'bowler': 'ZK Shem', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'N Vanua'}}, {2.1: {'non_striker': 'N Vanua', 'bowler': 'W Viraliliu', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'TP Ura'}}, {2.2: {'non_striker': 'N Vanua', 'bowler': 'W Viraliliu', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'TP Ura'}}, {2.3: {'non_striker': 'N Vanua', 'bowler': 'W Viraliliu', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'TP Ura'}}, {2.4: {'non_striker': 'N Vanua', 'bowler': 'W Viraliliu', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'TP Ura'}}, {2.5: {'non_striker': 'TP Ura', 'bowler': 'W Viraliliu', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'N Vanua'}}, {2.6: {'non_striker': 'TP Ura', 'bowler': 'W Viraliliu', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'N Vanua'}}]}}]",0.91,2020-01-02,1,6,Port Moresby,['2019-03-24'],male,T20,762,Papua New Guinea,10,20,['L Siaka'],"['C Tommy', 'A Mansale', 'N Nipiko', 'J Dunn', 'R Tari', 'J Vira', 'SH Obed', 'JW Chilia', 'W Viraliliu', 'ZK Shem', 'W Nalisa']","['TP Ura', 'N Vanua', 'L Siaka', 'S Bau', 'CJA Amini', 'K Doriga', 'A Vala', 'J Kila', 'D Ravu', 'CA Soper', 'N Pokana']",7c9c0f18,a22b4f3f,72e60730,c6d4cff0,9920dd86,4d84ad05,053f3ce3,136848e6,d996ba33,2090e94d,6a685375,479da8f9,365229a8,6b4593ee,c498c510,87a92b6b,a36915ce,c4d19735,9a95bebb,6b725ed1,f49c401e,800187dc,a82eb3fb,2259c12d,42d76418,673be48f,a89730a9,87ffd217,"['Papua New Guinea', 'Vanuatu']",bat,Vanuatu,"['V Kalidas', 'Tabarak Dar']",Amini Park
