innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.outcome.by.wickets,info.outcome.winner,info.overs,info.player_of_match,info.players.Hong Kong,info.players.Scotland,info.registry.people.Aizaz Khan,info.registry.people.Anshuman Rath,info.registry.people.BTJ Wheal,info.registry.people.Babar Hayat,info.registry.people.CS MacLeod,info.registry.people.HG Munsey,info.registry.people.Haseeb Amjad,info.registry.people.IA Thomson,info.registry.people.JJ Atkinson,info.registry.people.KD Shah,info.registry.people.KJ Coetzer,info.registry.people.MH Cross,info.registry.people.MRJ Watt,info.registry.people.MS Chapman,info.registry.people.MW Machan,info.registry.people.Nadeem Ahmed,info.registry.people.Nizakat Khan,info.registry.people.PL Mommsen,info.registry.people.RD Berrington,info.registry.people.RML Taylor,info.registry.people.SM Sharif,info.registry.people.SR Bernard,info.registry.people.Sarika Prasad,info.registry.people.Tabarak Dar,info.registry.people.Tanwir Afzal,info.registry.people.Waqas Barkat,info.teams,info.toss.decision,info.toss.winner,info.umpires,info.venue
"[{'1st innings': {'team': 'Scotland', 'deliveries': [{0.1: {'batsman': 'HG Munsey', 'bowler': 'Haseeb Amjad', 'extras': {'noballs': 1}, 'non_striker': 'KJ Coetzer', 'runs': {'batsman': 0, 'extras': 1, 'total': 1}}}, {0.2: {'batsman': 'HG Munsey', 'bowler': 'Haseeb Amjad', 'non_striker': 'KJ Coetzer', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {0.3: {'batsman': 'KJ Coetzer', 'bowler': 'Haseeb Amjad', 'non_striker': 'HG Munsey', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {0.4: {'batsman': 'KJ Coetzer', 'bowler': 'Haseeb Amjad', 'non_striker': 'HG Munsey', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {0.5: {'batsman': 'KJ Coetzer', 'bowler': 'Haseeb Amjad', 'non_striker': 'HG Munsey', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['JJ Atkinson'], 'kind': 'caught', 'player_out': 'KJ Coetzer'}}}, {0.6: {'batsman': 'HG Munsey', 'bowler': 'Haseeb Amjad', 'non_striker': 'MH Cross', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {0.7: {'batsman': 'HG Munsey', 'bowler': 'Haseeb Amjad', 'non_striker': 'MH Cross', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {1.1: {'batsman': 'MH Cross', 'bowler': 'Tanwir Afzal', 'non_striker': 'HG Munsey', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {1.2: {'batsman': 'MH Cross', 'bowler': 'Tanwir Afzal', 'non_striker': 'HG Munsey', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {1.3: {'batsman': 'MH Cross', 'bowler': 'Tanwir Afzal', 'non_striker': 'HG Munsey', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {1.4: {'batsman': 'MH Cross', 'bowler': 'Tanwir Afzal', 'non_striker': 'HG Munsey', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {1.5: {'batsman': 'HG Munsey', 'bowler': 'Tanwir Afzal', 'non_striker': 'MH Cross', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {1.6: {'batsman': 'HG Munsey', 'bowler': 'Tanwir Afzal', 'non_striker': 'MH Cross', 'runs': {'batsman': 6, 'extras': 0, 'total': 6}}}, {2.1: {'batsman': 'MH Cross', 'bowler': 'Aizaz Khan', 'non_striker': 'HG Munsey', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['JJ Atkinson'], 'kind': 'caught', 'player_out': 'MH Cross'}}}, {2.2: {'batsman': 'MW Machan', 'bowler': 'Aizaz Khan', 'non_striker': 'HG Munsey', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {2.3: {'batsman': 'MW Machan', 'bowler': 'Aizaz Khan', 'non_striker': 'HG Munsey', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {2.4: {'batsman': 'HG Munsey', 'bowler': 'Aizaz Khan', 'non_striker': 'MW Machan', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {2.5: {'batsman': 'MW Machan', 'bowler': 'Aizaz Khan', 'non_striker': 'HG Munsey', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {2.6: {'batsman': 'HG Munsey', 'bowler': 'Aizaz Khan', 'non_striker': 'MW Machan', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {3.1: {'batsman': 'MW Machan', 'bowler': 'Tanwir Afzal', 'non_striker': 'HG Munsey', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {3.2: {'batsman': 'MW Machan', 'bowler': 'Tanwir Afzal', 'non_striker': 'HG Munsey', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {3.3: {'batsman': 'HG Munsey', 'bowler': 'Tanwir Afzal', 'non_striker': 'MW Machan', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {3.4: {'batsman': 'MW Machan', 'bowler': 'Tanwir Afzal', 'non_striker': 'HG Munsey', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {3.5: {'batsman': 'HG Munsey', 'bowler': 'Tanwir Afzal', 'non_striker': 'MW Machan', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['Babar Hayat'], 'kind': 'caught', 'player_out': 'HG Munsey'}}}, {3.6: {'batsman': 'MW Machan', 'bowler': 'Tanwir Afzal', 'non_striker': 'RD Berrington', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {4.1: {'batsman': 'RD Berrington', 'bowler': 'Nadeem Ahmed', 'non_striker': 'MW Machan', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.2: {'batsman': 'RD Berrington', 'bowler': 'Nadeem Ahmed', 'non_striker': 'MW Machan', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.3: {'batsman': 'RD Berrington', 'bowler': 'Nadeem Ahmed', 'non_striker': 'MW Machan', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}, 'wicket': {'fielders': ['KD Shah'], 'kind': 'run out', 'player_out': 'MW Machan'}}}, {4.4: {'batsman': 'PL Mommsen', 'bowler': 'Nadeem Ahmed', 'non_striker': 'RD Berrington', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {4.5: {'batsman': 'RD Berrington', 'bowler': 'Nadeem Ahmed', 'non_striker': 'PL Mommsen', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {4.6: {'batsman': 'PL Mommsen', 'bowler': 'Nadeem Ahmed', 'non_striker': 'RD Berrington', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {5.1: {'batsman': 'RD Berrington', 'bowler': 'Anshuman Rath', 'non_striker': 'PL Mommsen', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {5.2: {'batsman': 'RD Berrington', 'bowler': 'Anshuman Rath', 'non_striker': 'PL Mommsen', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {5.3: {'batsman': 'RD Berrington', 'bowler': 'Anshuman Rath', 'non_striker': 'PL Mommsen', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {5.4: {'batsman': 'PL Mommsen', 'bowler': 'Anshuman Rath', 'non_striker': 'RD Berrington', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {5.5: {'batsman': 'PL Mommsen', 'bowler': 'Anshuman Rath', 'non_striker': 'RD Berrington', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {5.6: {'batsman': 'RD Berrington', 'bowler': 'Anshuman Rath', 'non_striker': 'PL Mommsen', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {6.1: {'batsman': 'RD Berrington', 'bowler': 'Nadeem Ahmed', 'non_striker': 'PL Mommsen', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['Waqas Barkat'], 'kind': 'caught', 'player_out': 'RD Berrington'}}}, {6.2: {'batsman': 'CS MacLeod', 'bowler': 'Nadeem Ahmed', 'non_striker': 'PL Mommsen', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {6.3: {'batsman': 'PL Mommsen', 'bowler': 'Nadeem Ahmed', 'non_striker': 'CS MacLeod', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {6.4: {'batsman': 'CS MacLeod', 'bowler': 'Nadeem Ahmed', 'non_striker': 'PL Mommsen', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {6.5: {'batsman': 'PL Mommsen', 'bowler': 'Nadeem Ahmed', 'non_striker': 'CS MacLeod', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {6.6: {'batsman': 'CS MacLeod', 'bowler': 'Nadeem Ahmed', 'non_striker': 'PL Mommsen', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {7.1: {'batsman': 'CS MacLeod', 'bowler': 'Anshuman Rath', 'non_striker': 'PL Mommsen', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {7.2: {'batsman': 'PL Mommsen', 'bowler': 'Anshuman Rath', 'non_striker': 'CS MacLeod', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['JJ Atkinson'], 'kind': 'run out', 'player_out': 'PL Mommsen'}}}, {7.3: {'batsman': 'CS MacLeod', 'bowler': 'Anshuman Rath', 'non_striker': 'RML Taylor', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {7.4: {'batsman': 'CS MacLeod', 'bowler': 'Anshuman Rath', 'non_striker': 'RML Taylor', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {7.5: {'batsman': 'RML Taylor', 'bowler': 'Anshuman Rath', 'non_striker': 'CS MacLeod', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {7.6: {'batsman': 'CS MacLeod', 'bowler': 'Anshuman Rath', 'non_striker': 'RML Taylor', 'runs': {'batsman': 6, 'extras': 0, 'total': 6}}}, {8.1: {'batsman': 'RML Taylor', 'bowler': 'Haseeb Amjad', 'non_striker': 'CS MacLeod', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {8.2: {'batsman': 'CS MacLeod', 'bowler': 'Haseeb Amjad', 'non_striker': 'RML Taylor', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {8.3: {'batsman': 'RML Taylor', 'bowler': 'Haseeb Amjad', 'non_striker': 'CS MacLeod', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {8.4: {'batsman': 'CS MacLeod', 'bowler': 'Haseeb Amjad', 'non_striker': 'RML Taylor', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {8.5: {'batsman': 'RML Taylor', 'bowler': 'Haseeb Amjad', 'non_striker': 'CS MacLeod', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {8.6: {'batsman': 'RML Taylor', 'bowler': 'Haseeb Amjad', 'non_striker': 'CS MacLeod', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {9.1: {'batsman': 'CS MacLeod', 'bowler': 'Aizaz Khan', 'non_striker': 'RML Taylor', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {9.2: {'batsman': 'CS MacLeod', 'bowler': 'Aizaz Khan', 'non_striker': 'RML Taylor', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {9.3: {'batsman': 'CS MacLeod', 'bowler': 'Aizaz Khan', 'non_striker': 'RML Taylor', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {9.4: {'batsman': 'CS MacLeod', 'bowler': 'Aizaz Khan', 'non_striker': 'RML Taylor', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {9.5: {'batsman': 'RML Taylor', 'bowler': 'Aizaz Khan', 'non_striker': 'CS MacLeod', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {9.6: {'batsman': 'CS MacLeod', 'bowler': 'Aizaz Khan', 'non_striker': 'RML Taylor', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['Aizaz Khan'], 'kind': 'run out', 'player_out': 'CS MacLeod'}}}]}}, {'2nd innings': {'team': 'Hong Kong', 'deliveries': [{0.1: {'batsman': 'JJ Atkinson', 'bowler': 'RML Taylor', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {0.2: {'batsman': 'JJ Atkinson', 'bowler': 'RML Taylor', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {0.3: {'batsman': 'Anshuman Rath', 'bowler': 'RML Taylor', 'non_striker': 'JJ Atkinson', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {0.4: {'batsman': 'Anshuman Rath', 'bowler': 'RML Taylor', 'non_striker': 'JJ Atkinson', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {0.5: {'batsman': 'Anshuman Rath', 'bowler': 'RML Taylor', 'non_striker': 'JJ Atkinson', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {0.6: {'batsman': 'Anshuman Rath', 'bowler': 'RML Taylor', 'non_striker': 'JJ Atkinson', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {1.1: {'batsman': 'JJ Atkinson', 'bowler': 'BTJ Wheal', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 3, 'extras': 0, 'total': 3}}}, {1.2: {'batsman': 'Anshuman Rath', 'bowler': 'BTJ Wheal', 'non_striker': 'JJ Atkinson', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {1.3: {'batsman': 'Anshuman Rath', 'bowler': 'BTJ Wheal', 'non_striker': 'JJ Atkinson', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {1.4: {'batsman': 'Anshuman Rath', 'bowler': 'BTJ Wheal', 'extras': {'legbyes': 4}, 'non_striker': 'JJ Atkinson', 'runs': {'batsman': 0, 'extras': 4, 'total': 4}}}, {1.5: {'batsman': 'Anshuman Rath', 'bowler': 'BTJ Wheal', 'non_striker': 'JJ Atkinson', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {1.6: {'batsman': 'Anshuman Rath', 'bowler': 'BTJ Wheal', 'non_striker': 'JJ Atkinson', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {2.1: {'batsman': 'Anshuman Rath', 'bowler': 'SM Sharif', 'non_striker': 'JJ Atkinson', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {2.2: {'batsman': 'JJ Atkinson', 'bowler': 'SM Sharif', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {2.3: {'batsman': 'JJ Atkinson', 'bowler': 'SM Sharif', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 6, 'extras': 0, 'total': 6}}}, {2.4: {'batsman': 'JJ Atkinson', 'bowler': 'SM Sharif', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {2.5: {'batsman': 'JJ Atkinson', 'bowler': 'SM Sharif', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}, 'wicket': {'fielders': ['MW Machan'], 'kind': 'caught', 'player_out': 'JJ Atkinson'}}}, {2.6: {'batsman': 'Anshuman Rath', 'bowler': 'SM Sharif', 'non_striker': 'Babar Hayat', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {3.1: {'batsman': 'Babar Hayat', 'bowler': 'MRJ Watt', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {3.2: {'batsman': 'Anshuman Rath', 'bowler': 'MRJ Watt', 'non_striker': 'Babar Hayat', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {3.3: {'batsman': 'Babar Hayat', 'bowler': 'MRJ Watt', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {3.4: {'batsman': 'Anshuman Rath', 'bowler': 'MRJ Watt', 'extras': {'byes': 1}, 'non_striker': 'Babar Hayat', 'runs': {'batsman': 0, 'extras': 1, 'total': 1}}}, {3.5: {'batsman': 'Babar Hayat', 'bowler': 'MRJ Watt', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {3.6: {'batsman': 'Babar Hayat', 'bowler': 'MRJ Watt', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {4.1: {'batsman': 'Babar Hayat', 'bowler': 'CS MacLeod', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 6, 'extras': 0, 'total': 6}}}, {4.2: {'batsman': 'Babar Hayat', 'bowler': 'CS MacLeod', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.3: {'batsman': 'Babar Hayat', 'bowler': 'CS MacLeod', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {4.4: {'batsman': 'Babar Hayat', 'bowler': 'CS MacLeod', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {4.5: {'batsman': 'Babar Hayat', 'bowler': 'CS MacLeod', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 4, 'extras': 0, 'total': 4}}}, {4.6: {'batsman': 'Babar Hayat', 'bowler': 'CS MacLeod', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {5.1: {'batsman': 'Babar Hayat', 'bowler': 'MRJ Watt', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {5.2: {'batsman': 'Anshuman Rath', 'bowler': 'MRJ Watt', 'non_striker': 'Babar Hayat', 'runs': {'batsman': 2, 'extras': 0, 'total': 2}}}, {5.3: {'batsman': 'Anshuman Rath', 'bowler': 'MRJ Watt', 'non_striker': 'Babar Hayat', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {5.4: {'batsman': 'Babar Hayat', 'bowler': 'MRJ Watt', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {5.5: {'batsman': 'Anshuman Rath', 'bowler': 'MRJ Watt', 'non_striker': 'Babar Hayat', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {5.6: {'batsman': 'Babar Hayat', 'bowler': 'MRJ Watt', 'extras': {'wides': 1}, 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 0, 'extras': 1, 'total': 1}}}, {5.7: {'batsman': 'Babar Hayat', 'bowler': 'MRJ Watt', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 0, 'extras': 0, 'total': 0}}}, {6.1: {'batsman': 'Anshuman Rath', 'bowler': 'BTJ Wheal', 'non_striker': 'Babar Hayat', 'runs': {'batsman': 1, 'extras': 0, 'total': 1}}}, {6.2: {'batsman': 'Babar Hayat', 'bowler': 'BTJ Wheal', 'non_striker': 'Anshuman Rath', 'runs': {'batsman': 6, 'extras': 0, 'total': 6}}}]}}]",0.91,2016-01-30,2,6,Hong Kong,"[datetime.date(2016, 1, 30)]",male,T20,9,Hong Kong,20,['Babar Hayat'],"['JJ Atkinson', 'Anshuman Rath', 'Babar Hayat', 'MS Chapman', 'Nizakat Khan', 'Waqas Barkat', 'Haseeb Amjad', 'Nadeem Ahmed', 'Aizaz Khan', 'KD Shah', 'Tanwir Afzal']","['HG Munsey', 'KJ Coetzer', 'MH Cross', 'MW Machan', 'RD Berrington', 'PL Mommsen', 'CS MacLeod', 'RML Taylor', 'SM Sharif', 'BTJ Wheal', 'MRJ Watt']",f6c2659d,552b228c,3f61a062,fbb657bb,9c376401,ff014c34,fb0abc20,4b594b43,bf2d865c,d5ae21a2,85d8110a,8b261d84,1252f71a,7fa12533,8c7d6cbe,023f6b02,e3eb9e46,a56f4b65,e21bc7f3,7fa2ab1f,f43dd8c2,800187dc,8ff397fa,2259c12d,5f5ca1a7,a2eac9df,"['Hong Kong', 'Scotland']",field,Hong Kong,"['Sarika Prasad', 'Tabarak Dar']","Mission Road Ground, Mong Kok"
