innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.result,info.overs,info.players.Malaysia,info.players.Qatar,info.registry.people.Ahmed Faiz,info.registry.people.Akash Babu,info.registry.people.Assad Borham,info.registry.people.Dharmang Patel,info.registry.people.Edwin Seah,info.registry.people.Fitri Sham,info.registry.people.Gayan Munaweera,info.registry.people.I Liyanage,info.registry.people.Ikramullah Khan,info.registry.people.Kamran Khan,info.registry.people.Khizar Hayat,info.registry.people.Mohamed Arief,info.registry.people.Mohammad Rizlan,info.registry.people.Mohammed Nadeem,info.registry.people.Muhammad Tanveer,info.registry.people.Muhammad Wafiq,info.registry.people.Rizwan Haider,info.registry.people.Rudy Ismandy,info.registry.people.S Muniandy,info.registry.people.Syed Aziz,info.registry.people.Syed Rehmatullah,info.registry.people.T Senthil Kumar,info.registry.people.Tabarak Dar,info.registry.people.VN Veetil,info.registry.people.Virandeep Singh,info.registry.people.Zubaidi Zulkifle,info.teams,info.toss.winner,info.toss.decision,info.umpires,info.venue
"[{'1st innings': {'team': 'Malaysia', 'deliveries': [{0.1: {'bowler': 'Ikramullah Khan', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'non_striker': 'Virandeep Singh', 'batsman': 'Zubaidi Zulkifle'}}, {0.2: {'bowler': 'Ikramullah Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Virandeep Singh', 'batsman': 'Zubaidi Zulkifle'}}, {0.3: {'bowler': 'Ikramullah Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'Virandeep Singh', 'batsman': 'Zubaidi Zulkifle'}}, {0.4: {'bowler': 'Ikramullah Khan', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'non_striker': 'Virandeep Singh', 'batsman': 'Zubaidi Zulkifle'}}, {0.5: {'bowler': 'Ikramullah Khan', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'Virandeep Singh', 'batsman': 'Zubaidi Zulkifle'}}, {0.6: {'bowler': 'Ikramullah Khan', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'Virandeep Singh', 'batsman': 'Zubaidi Zulkifle'}}, {0.7: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Ikramullah Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Virandeep Singh'}}, {1.1: {'non_striker': 'Virandeep Singh', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Zubaidi Zulkifle'}}, {1.2: {'non_striker': 'Virandeep Singh', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Zubaidi Zulkifle'}}, {1.3: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Virandeep Singh'}}, {1.4: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Virandeep Singh'}}, {1.5: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Virandeep Singh'}}, {1.6: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Virandeep Singh'}}, {2.1: {'non_striker': 'Virandeep Singh', 'bowler': 'Ikramullah Khan', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Zubaidi Zulkifle'}}, {2.2: {'non_striker': 'Virandeep Singh', 'bowler': 'Ikramullah Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zubaidi Zulkifle'}}, {2.3: {'non_striker': 'Virandeep Singh', 'bowler': 'Ikramullah Khan', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Zubaidi Zulkifle'}}, {2.4: {'non_striker': 'Virandeep Singh', 'bowler': 'Ikramullah Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zubaidi Zulkifle'}}, {2.5: {'non_striker': 'Virandeep Singh', 'bowler': 'Ikramullah Khan', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Zubaidi Zulkifle'}}, {2.6: {'non_striker': 'Virandeep Singh', 'bowler': 'Ikramullah Khan', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zubaidi Zulkifle'}}, {3.1: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Virandeep Singh'}}, {3.2: {'non_striker': 'Virandeep Singh', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Zubaidi Zulkifle'}}, {3.3: {'non_striker': 'Virandeep Singh', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Zubaidi Zulkifle'}}, {3.4: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Virandeep Singh'}}, {3.5: {'non_striker': 'Virandeep Singh', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zubaidi Zulkifle'}}, {3.6: {'non_striker': 'Virandeep Singh', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zubaidi Zulkifle'}}, {4.1: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Mohammed Nadeem', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Virandeep Singh'}}, {4.2: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Mohammed Nadeem', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Virandeep Singh'}}, {4.3: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Mohammed Nadeem', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Virandeep Singh'}}, {4.4: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Mohammed Nadeem', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Virandeep Singh'}}, {4.5: {'non_striker': 'Virandeep Singh', 'bowler': 'Mohammed Nadeem', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zubaidi Zulkifle'}}, {4.6: {'non_striker': 'Virandeep Singh', 'bowler': 'Mohammed Nadeem', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zubaidi Zulkifle'}}, {5.1: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Virandeep Singh'}}, {5.2: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'Virandeep Singh'}}, {5.3: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Virandeep Singh'}}, {5.4: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Virandeep Singh'}}, {5.5: {'non_striker': 'Virandeep Singh', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zubaidi Zulkifle'}}, {5.6: {'non_striker': 'Virandeep Singh', 'bowler': 'Gayan Munaweera', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'Zubaidi Zulkifle'}}, {6.1: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Mohammed Nadeem', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Virandeep Singh'}}, {6.2: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Mohammed Nadeem', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Virandeep Singh'}}, {6.3: {'non_striker': 'Virandeep Singh', 'bowler': 'Mohammed Nadeem', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zubaidi Zulkifle'}}, {6.4: {'non_striker': 'Virandeep Singh', 'bowler': 'Mohammed Nadeem', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'byes': 1}, 'batsman': 'Zubaidi Zulkifle'}}, {6.5: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'Mohammed Nadeem', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Virandeep Singh'}}, {6.6: {'non_striker': 'Virandeep Singh', 'bowler': 'Mohammed Nadeem', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Zubaidi Zulkifle'}}, {7.1: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'VN Veetil', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Virandeep Singh'}}, {7.2: {'non_striker': 'Virandeep Singh', 'bowler': 'VN Veetil', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'Zubaidi Zulkifle'}}, {7.3: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'VN Veetil', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'Virandeep Singh', 'wicket': {'player_out': 'Virandeep Singh', 'kind': 'bowled'}}}, {7.4: {'non_striker': 'Zubaidi Zulkifle', 'bowler': 'VN Veetil', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'Syed Aziz'}}]}}]",0.92,2022-12-22,2,6,Bangi,['2022-12-21'],male,T20,1975,no result,20,"['Zubaidi Zulkifle', 'Virandeep Singh', 'Syed Aziz', 'Rizwan Haider', 'Khizar Hayat', 'Fitri Sham', 'Muhammad Wafiq', 'Mohamed Arief', 'Syed Rehmatullah', 'S Muniandy', 'Ahmed Faiz']","['Mohammad Rizlan', 'Muhammad Tanveer', 'Ikramullah Khan', 'Assad Borham', 'I Liyanage', 'Dharmang Patel', 'Akash Babu', 'Gayan Munaweera', 'Mohammed Nadeem', 'Kamran Khan', 'VN Veetil']",f6b4f746,fb59e5bc,219a417a,643f2e6a,be24f868,d2ec068c,62141a22,826e1017,c6e1354c,922e3dcc,78bbeba1,1087dd78,82afc034,856cbb1e,aef39fe4,f104c434,dc60abdc,84682045,57fcfd3b,6667067e,fcbdc2b0,961ddfac,2259c12d,3cf5a041,415d30b6,dca8273d,"['Malaysia', 'Qatar']",Malaysia,bat,"['T Senthil Kumar', 'Tabarak Dar']","UKM-YSD Cricket Oval, Bangi"
