innings,meta.data_version,meta.created,meta.revision,info.balls_per_over,info.city,info.dates,info.gender,info.match_type,info.match_type_number,info.outcome.result,info.overs,info.players.Sri Lanka,info.players.India,info.registry.people.A Reddy,info.registry.people.AA Patil,info.registry.people.AC Jayangani,info.registry.people.BMSM Kumari,info.registry.people.BYA Mendis,info.registry.people.DB Sharma,info.registry.people.GF Labrooy,info.registry.people.H Kaur,info.registry.people.HASD Siriwardene,info.registry.people.JI Rodrigues,info.registry.people.KADA Kanchana,info.registry.people.KDU Prabodhani,info.registry.people.LE Kaushalya,info.registry.people.M Raj,info.registry.people.MADD Surangika,info.registry.people.NND de Silva,info.registry.people.PN Udawatta,info.registry.people.Poonam Yadav,info.registry.people.RA Kottahachchi,info.registry.people.RP Yadav,info.registry.people.RR Wimalasiri,info.registry.people.S Mandhana,info.registry.people.SS Weerakkody,info.registry.people.T Bhatia,info.registry.people.V Krishnamurthy,info.registry.people.WK Dilhari,info.teams,info.toss.decision,info.toss.winner,info.umpires,info.venue
"[{'1st innings': {'team': 'Sri Lanka', 'deliveries': [{0.1: {'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'non_striker': 'AC Jayangani', 'batsman': 'BYA Mendis'}}, {0.2: {'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'non_striker': 'AC Jayangani', 'batsman': 'BYA Mendis'}}, {0.3: {'non_striker': 'BYA Mendis', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AC Jayangani'}}, {0.4: {'non_striker': 'BYA Mendis', 'bowler': 'AA Patil', 'runs': {'extras': 5, 'total': 5, 'batsman': 0}, 'extras': {'wides': 5}, 'batsman': 'AC Jayangani'}}, {0.5: {'non_striker': 'BYA Mendis', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AC Jayangani'}}, {0.6: {'non_striker': 'AC Jayangani', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'BYA Mendis'}}, {0.7: {'non_striker': 'AC Jayangani', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'BYA Mendis'}}, {1.1: {'non_striker': 'BYA Mendis', 'bowler': 'A Reddy', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'AC Jayangani'}}, {1.2: {'non_striker': 'BYA Mendis', 'bowler': 'A Reddy', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AC Jayangani'}}, {1.3: {'non_striker': 'AC Jayangani', 'bowler': 'A Reddy', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'BYA Mendis'}}, {1.4: {'non_striker': 'AC Jayangani', 'bowler': 'A Reddy', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'BYA Mendis', 'wicket': {'player_out': 'BYA Mendis', 'fielders': ['DB Sharma'], 'kind': 'caught'}}}, {1.5: {'bowler': 'A Reddy', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'non_striker': 'MADD Surangika', 'batsman': 'AC Jayangani'}}, {1.6: {'bowler': 'A Reddy', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'non_striker': 'MADD Surangika', 'batsman': 'AC Jayangani'}}, {1.7: {'non_striker': 'MADD Surangika', 'bowler': 'A Reddy', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'AC Jayangani'}}, {2.1: {'non_striker': 'AC Jayangani', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MADD Surangika'}}, {2.2: {'non_striker': 'MADD Surangika', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AC Jayangani'}}, {2.3: {'non_striker': 'MADD Surangika', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AC Jayangani'}}, {2.4: {'non_striker': 'AC Jayangani', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MADD Surangika'}}, {2.5: {'non_striker': 'MADD Surangika', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AC Jayangani'}}, {2.6: {'non_striker': 'MADD Surangika', 'bowler': 'AA Patil', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'AC Jayangani'}}, {2.7: {'non_striker': 'MADD Surangika', 'bowler': 'AA Patil', 'runs': {'extras': 1, 'total': 1, 'batsman': 0}, 'extras': {'wides': 1}, 'batsman': 'AC Jayangani'}}, {2.8: {'non_striker': 'MADD Surangika', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 6, 'batsman': 6}, 'batsman': 'AC Jayangani'}}, {3.1: {'non_striker': 'AC Jayangani', 'bowler': 'DB Sharma', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MADD Surangika'}}, {3.2: {'non_striker': 'MADD Surangika', 'bowler': 'DB Sharma', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AC Jayangani'}}, {3.3: {'non_striker': 'AC Jayangani', 'bowler': 'DB Sharma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MADD Surangika'}}, {3.4: {'non_striker': 'AC Jayangani', 'bowler': 'DB Sharma', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MADD Surangika'}}, {3.5: {'non_striker': 'MADD Surangika', 'bowler': 'DB Sharma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AC Jayangani'}}, {3.6: {'non_striker': 'MADD Surangika', 'bowler': 'DB Sharma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AC Jayangani'}}, {4.1: {'non_striker': 'AC Jayangani', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 2, 'batsman': 2}, 'batsman': 'MADD Surangika'}}, {4.2: {'non_striker': 'AC Jayangani', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MADD Surangika'}}, {4.3: {'non_striker': 'MADD Surangika', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'AC Jayangani'}}, {4.4: {'non_striker': 'AC Jayangani', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MADD Surangika'}}, {4.5: {'non_striker': 'AC Jayangani', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MADD Surangika'}}, {4.6: {'non_striker': 'MADD Surangika', 'bowler': 'AA Patil', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AC Jayangani'}}, {5.1: {'non_striker': 'AC Jayangani', 'bowler': 'DB Sharma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MADD Surangika'}}, {5.2: {'non_striker': 'AC Jayangani', 'bowler': 'DB Sharma', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MADD Surangika'}}, {5.3: {'non_striker': 'MADD Surangika', 'bowler': 'DB Sharma', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'AC Jayangani', 'wicket': {'player_out': 'AC Jayangani', 'kind': 'bowled'}}}, {5.4: {'non_striker': 'MADD Surangika', 'bowler': 'DB Sharma', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'WK Dilhari'}}, {5.5: {'non_striker': 'WK Dilhari', 'bowler': 'DB Sharma', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MADD Surangika'}}, {5.6: {'non_striker': 'MADD Surangika', 'bowler': 'DB Sharma', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'WK Dilhari'}}, {6.1: {'non_striker': 'MADD Surangika', 'bowler': 'Poonam Yadav', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'WK Dilhari'}}, {6.2: {'non_striker': 'WK Dilhari', 'bowler': 'Poonam Yadav', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MADD Surangika'}}, {6.3: {'non_striker': 'WK Dilhari', 'bowler': 'Poonam Yadav', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'MADD Surangika'}}, {6.4: {'non_striker': 'MADD Surangika', 'bowler': 'Poonam Yadav', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'WK Dilhari'}}, {6.5: {'non_striker': 'MADD Surangika', 'bowler': 'Poonam Yadav', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'WK Dilhari', 'wicket': {'player_out': 'WK Dilhari', 'fielders': ['A Reddy'], 'kind': 'caught'}}}, {6.6: {'non_striker': 'LE Kaushalya', 'bowler': 'Poonam Yadav', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MADD Surangika'}}, {7.1: {'non_striker': 'MADD Surangika', 'bowler': 'RP Yadav', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'LE Kaushalya'}}, {7.2: {'non_striker': 'MADD Surangika', 'bowler': 'RP Yadav', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'LE Kaushalya'}}, {7.3: {'non_striker': 'MADD Surangika', 'bowler': 'RP Yadav', 'runs': {'extras': 0, 'total': 1, 'batsman': 1}, 'batsman': 'LE Kaushalya'}}, {7.4: {'non_striker': 'LE Kaushalya', 'bowler': 'RP Yadav', 'runs': {'extras': 0, 'total': 0, 'batsman': 0}, 'batsman': 'MADD Surangika'}}, {7.5: {'non_striker': 'LE Kaushalya', 'bowler': 'RP Yadav', 'runs': {'extras': 0, 'total': 4, 'batsman': 4}, 'batsman': 'MADD Surangika'}}]}}]",0.91,2020-06-27,1,6,Colombo,['2018-09-21'],female,T20,495,no result,20,"['BYA Mendis', 'AC Jayangani', 'MADD Surangika', 'WK Dilhari', 'LE Kaushalya', 'BMSM Kumari', 'HASD Siriwardene', 'NND de Silva', 'KDU Prabodhani', 'SS Weerakkody', 'KADA Kanchana']","['H Kaur', 'S Mandhana', 'M Raj', 'AA Patil', 'DB Sharma', 'JI Rodrigues', 'V Krishnamurthy', 'T Bhatia', 'RP Yadav', 'A Reddy', 'Poonam Yadav']",eadc8924,7c1ba524,ac56b5a7,b55fb828,a9fabff4,201fef33,8e088dbc,53cd8da6,dbd79036,cb08b611,4ac6664d,a0fdf513,8b552293,ec2269dc,3f440bd6,f0b4294e,10061830,d0bb40b8,808f2939,6c3aef71,4950c8db,5d2eda89,5f862ccd,211dc1ce,c3f21798,c34a15e6,"['Sri Lanka', 'India']",field,India,"['RR Wimalasiri', 'PN Udawatta']",Colts Cricket Club Ground
